Symbol,20191101,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PAYC_011720P180,U,U,U,119:230.8:584627:1.0:4,119:232.75:516811:1.0:0,119:235.26:551512:0.6:2,117:259.94:1222887:0.6:0,117:261.46:1038881:0.3:18,118:263.31:618457:0.3:0
PAYC_011720P185,U,U,U,107:230.8:584627:1.77:0,107:232.75:516811:1.77:0,107:235.26:551512:1.0:20,122:259.94:1222887:0.85:0,122:261.46:1038881:0.3:1,[121:263.31:618457:0.3:0
PAYC_011720P190,U,U,U,141:230.8:584627:2.0:2,141:232.75:516811:2.0:0,141:235.26:551512:1.1:2,141:259.94:1222887:1.1:0,141:261.46:1038881:0.41:2,[141:263.31:618457:0.41:0
PAYC_011720P195,U,U,U,197:230.8:584627:3.56:0,197:232.75:516811:3.56:0,197:235.26:551512:1.38:4,201:259.94:1222887:1.38:0,201:261.46:1038881:2.42:3,[199:263.31:618457:2.42:0
PAYC_011720P200,U,U,U,710:230.8:584627:2.83:217,696:232.75:516811:2.2:11,706:235.26:551512:1.78:8,711:259.94:1222887:0.95:2,711:261.46:1038881:2.48:2,[711:263.31:618457:0.7:1
PAYC_011720P210,U,U,U,260:230.8:584627:4.65:15,270:232.75:516811:4.1:7,268:235.26:551512:3.5:93,361:259.94:1222887:1.75:15,365:261.46:1038881:1.27:9,[360:263.31:618457:1.25:8
PAYC_011720P220,U,U,U,184:230.8:584627:7.6:65,237:232.75:516811:6.94:8,240:235.26:551512:5.75:9,248:259.94:1222887:2.42:28,246:261.46:1038881:2.1:1,[247:263.31:618457:1.9:5
PAYC_011720P230,U,U,U,93:230.8:584627:16.1:0,93:232.75:516811:10.91:3,94:235.26:551512:9.1:4,139:259.94:1222887:3.7:56,137:261.46:1038881:3.4:20,[156:263.31:618457:3.1:2
PAYC_011720P240,U,U,U,188:230.8:584627:22.5:0,188:232.75:516811:16.5:3,189:235.26:551512:16.5:0,189:259.94:1222887:5.8:103,257:261.46:1038881:5.47:19,[268:263.31:618457:4.7:22
PAYC_011720P250,U,U,U,36:230.8:584627:46.97:0,36:232.75:516811:46.97:0,36:235.26:551512:46.97:0,36:259.94:1222887:8.72:388,419:261.46:1038881:8.11:14,[423:263.31:618457:7.8:6
