Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
CELG_112919C115,14:106.3,14:107.17,14:108.03,14.0,14:107.8,14:107.69,14:108.24,14:109.0:5398827:0.08:0,14:109.54:5703013:0.08:0,14:109.57:2958123:0.1:15,29:110.0:4167359:0.19:5,29:110.41:3015141:0.12:130,159:110.02:3984653:0.12:0,159:110.02:4049756:0.12:0,159:132.59:883174:0.05:10,169:108.13:32923343:0.05:0,169:108.09:25094002:0.05:0,U:108.24:0:U:U,U:0:0:U:U
CELG_112919C116,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,U:132.59:883174::,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C98.5,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,U:132.59:883174::,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C99,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,0:132.59:883174:0.0:0,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C99.5,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,U:132.59:883174::,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C100,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:9.16:2,2:109.54:5703013:9.16:0,2:109.57:2958123:9.16:0,2:110.0:4167359:9.16:0,2:110.41:3015141:9.16:0,2:110.02:3984653:9.16:0,2:110.02:4049756:9.16:0,U:132.59:883174::,2:108.13:32923343:9.16:0,2:108.09:25094002:9.16:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C101,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,U:132.59:883174::,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C102,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,0:132.59:883174:0.0:0,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C103,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,0:132.59:883174:0.0:0,0:108.13:32923343:0.0:0,0:108.09:25094002:5.5:1,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C104,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,0:132.59:883174:0.0:0,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C105,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,U:132.59:883174::,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C106,0:106.3,1:107.17,1:108.03,1.0,1:107.8,1:107.69,1:108.24,1:109.0:5398827:2.42:0,1:109.54:5703013:2.42:0,1:109.57:2958123:2.42:0,1:110.0:4167359:2.42:0,1:110.41:3015141:2.42:0,1:110.02:3984653:2.42:0,1:110.02:4049756:2.42:0,U:132.59:883174::,1:108.13:32923343:2.42:0,1:108.09:25094002:2.42:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C107,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:0.0:0,0:110.0:4167359:0.0:0,0:110.41:3015141:0.0:0,0:110.02:3984653:0.0:0,0:110.02:4049756:0.0:0,U:132.59:883174::,0:108.13:32923343:0.0:0,0:108.09:25094002:0.0:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C108,0:106.3,0:107.17,0:108.03,0.0,2:107.8,2:107.69,2:108.24,2:109.0:5398827:2.8:0,2:109.54:5703013:2.8:0,2:109.57:2958123:2.8:0,2:110.0:4167359:2.8:0,2:110.41:3015141:3.0:3,3:110.02:3984653:3.0:0,3:110.02:4049756:3.0:0,3:132.59:883174:2.21:1,2:108.13:32923343:2.21:0,2:108.09:25094002:2.21:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C109,0:106.3,1:107.17,1:108.03,1.0,1:107.8,1:107.69,1:108.24,1:109.0:5398827:1.65:0,1:109.54:5703013:1.65:0,1:109.57:2958123:1.65:0,1:110.0:4167359:2.9:19,20:110.41:3015141:2.9:0,20:110.02:3984653:2.9:0,20:110.02:4049756:1.63:1,20:132.59:883174:1.86:1,21:108.13:32923343:1.39:1,20:108.09:25094002:0.99:1,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C110,0:106.3,0:107.17,0:108.03,0.0,3:107.8,3:107.69,4:108.24,4:109.0:5398827:0.75:0,4:109.54:5703013:0.75:0,4:109.57:2958123:0.75:0,4:110.0:4167359:0.75:0,4:110.41:3015141:1.8:3,5:110.02:3984653:1.8:0,5:110.02:4049756:1.8:0,5:132.59:883174:1.8:0,5:108.13:32923343:1.8:0,5:108.09:25094002:1.8:0,U:108.24:0:U:U,U:0:0:U:U
CELG_120619C111,0:106.3,0:107.17,0:108.03,0.0,0:107.8,0:107.69,0:108.24,0:109.0:5398827:0.0:0,0:109.54:5703013:0.0:0,0:109.57:2958123:1.95:2,2:110.0:4167359:1.3:3,5:110.41:3015141:1.5:1,6:110.02:3984653:1.5:0,6:110.02:4049756:1.5:0,U:132.59:883174::,6:108.13:32923343:1.5:0,6:108.09:25094002:1.5:0,U:108.24:0:U:U,U:0:0:U:U
