Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
UBER_121319C32,447:27.01:44941622:0.2:3,450:27.14:41300937:0.18:86,464:26.7:32448063:0.13:2,464:26.71:33124982:0.1:155,619:25.99:27991933:0.1:0,619:26.79:41353173:0.1:0,619:26.75:37309667:0.1:0,619:28.03:52741127:0.1:0,619:29.46:55638958:0.34:146,[589:29.56:44372725:0.4:264
UBER_122019C18,5:27.01:44941622:14.8:0,5:27.14:41300937:14.8:0,5:26.7:32448063:14.8:0,5:26.71:33124982:14.8:0,5:25.99:27991933:14.8:0,5:26.79:41353173:14.8:0,5:26.75:37309667:14.8:0,U:28.03:52741127:U:U,5:29.46:55638958:14.8:0,5:29.56:44372725:14.8:0
UBER_122019C19,2:27.01:44941622:7.6:0,2:27.14:41300937:8.0:1,2:26.7:32448063:8.0:1,2:26.71:33124982:8.0:0,2:25.99:27991933:8.0:0,2:26.79:41353173:8.0:0,2:26.75:37309667:8.0:0,U:28.03:52741127:U:U,2:29.46:55638958:8.0:0,2:29.56:44372725:8.0:0
UBER_122019C20,96:27.01:44941622:7.02:21,91:27.14:41300937:6.5:5,91:26.7:32448063:6.5:0,91:26.71:33124982:6.5:0,91:25.99:27991933:6.1:1,91:26.79:41353173:6.1:0,91:26.75:37309667:6.1:0,U:28.03:52741127:U:U,U:29.46:55638958:U:U,91:29.56:44372725:9.55:6
UBER_122019C21,47:27.01:44941622:6.1:0,47:27.14:41300937:6.1:0,47:26.7:32448063:6.1:0,47:26.71:33124982:6.1:0,47:25.99:27991933:6.1:0,47:26.79:41353173:6.1:0,47:26.75:37309667:6.1:0,47:28.03:52741127:6.1:0,47:29.46:55638958:6.1:0,47:29.56:44372725:6.1:0
UBER_122019C22,408:27.01:44941622:5.8:1,409:27.14:41300937:5.8:0,409:26.7:32448063:5.8:0,409:26.71:33124982:5.8:0,409:25.99:27991933:4.3:206,311:26.79:41353173:4.9:4,315:26.75:37309667:4.9:0,315:28.03:52741127:5.57:1,U:29.46:55638958:U:U,312:29.56:44372725:7.68:4
UBER_122019C23,26:27.01:44941622:4.3:200,225:27.14:41300937:4.5:113,337:26.7:32448063:4.1:3,336:26.71:33124982:4.1:0,336:25.99:27991933:3.35:62,373:26.79:41353173:3.95:12,382:26.75:37309667:4.0:4,383:28.03:52741127:5.3:42,U:29.46:55638958:U:U,411:29.56:44372725:6.4:0
UBER_122019C24,34:27.01:44941622:3.72:0,34:27.14:41300937:3.55:7,39:26.7:32448063:3.38:9,39:26.71:33124982:3.1:10,46:25.99:27991933:2.7:5,51:26.79:41353173:2.95:6,49:26.75:37309667:2.98:19,57:28.03:52741127:4.1:3,55:29.46:55638958:5.6:1,55:29.56:44372725:6.05:1
UBER_122019C25,682:27.01:44941622:2.83:16,681:27.14:41300937:2.78:128,688:26.7:32448063:2.6:25,707:26.71:33124982:2.4:85,758:25.99:27991933:1.9:76,815:26.79:41353173:2.32:31,811:26.75:37309667:2.45:334,815:28.03:52741127:3.6:93,807:29.46:55638958:4.7:43,[792:29.56:44372725:4.7:23
UBER_122019C26,601:27.01:44941622:2.25:239,561:27.14:41300937:2.15:66,580:26.7:32448063:1.85:164,676:26.71:33124982:1.74:75,695:25.99:27991933:1.35:484,824:26.79:41353173:1.75:296,966:26.75:37309667:1.8:51,954:28.03:52741127:2.65:142,907:29.46:55638958:3.74:279,[981:29.56:44372725:4.05:162
UBER_122019C27,1399:27.01:44941622:1.52:392,1544:27.14:41300937:1.6:993,2025:26.7:32448063:1.32:394,2200:26.71:33124982:1.25:311,2305:25.99:27991933:0.9:1915,3533:26.79:41353173:1.2:805,3584:26.75:37309667:1.23:8452,9722:28.03:52741127:1.99:7047,14290:29.46:55638958:3.05:5258,[12457:29.56:44372725:3.2:5385
UBER_122019C28,1287:27.01:44941622:1.05:343,1333:27.14:41300937:1.05:2551,2835:26.7:32448063:0.92:327,2966:26.71:33124982:0.82:410,2846:25.99:27991933:0.55:445,2940:26.79:41353173:0.8:1029,3441:26.75:37309667:0.78:396,4148:28.03:52741127:1.4:1367,4455:29.46:55638958:2.22:1182,[4266:29.56:44372725:2.35:338
UBER_122019C29,2582:27.01:44941622:0.75:1866,3847:27.14:41300937:0.71:225,3934:26.7:32448063:0.6:2952,5799:26.71:33124982:0.55:612,5690:25.99:27991933:0.4:10440,13172:26.79:41353173:0.5:2124,12428:26.75:37309667:0.54:384,12378:28.03:52741127:0.9:840,12698:29.46:55638958:1.7:1126,[12318:29.56:44372725:1.82:404
UBER_122019C30,25519:27.01:44941622:0.5:1658,26783:27.14:41300937:0.46:1756,27115:26.7:32448063:0.38:3858,29169:26.71:33124982:0.33:239,29305:25.99:27991933:0.25:1047,29748:26.79:41353173:0.3:2408,31330:26.75:37309667:0.34:466,30386:28.03:52741127:0.57:4074,29287:29.46:55638958:1.13:3385,[29487:29.56:44372725:1.21:1507
UBER_122019C31,3327:27.01:44941622:0.33:1120,3469:27.14:41300937:0.33:150,3439:26.7:32448063:0.27:688,3910:26.71:33124982:0.22:570,4283:25.99:27991933:0.13:140,4365:26.79:41353173:0.2:1051,3902:26.75:37309667:0.19:90,4250:28.03:52741127:0.38:687,4450:29.46:55638958:0.75:1765,[4649:29.56:44372725:0.81:980
UBER_122019C32,2805:27.01:44941622:0.23:4310,6539:27.14:41300937:0.19:297,6756:26.7:32448063:0.18:738,7457:26.71:33124982:0.15:123,7544:25.99:27991933:0.1:124,7646:26.79:41353173:0.14:893,7259:26.75:37309667:0.13:117,7051:28.03:52741127:0.21:651,7151:29.46:55638958:0.51:427,[7141:29.56:44372725:0.55:661
UBER_122019C33,4628:27.01:44941622:0.15:391,4477:27.14:41300937:0.12:536,4305:26.7:32448063:0.1:206,4159:26.71:33124982:0.07:909,4005:25.99:27991933:0.09:3,4003:26.79:41353173:0.06:145,3914:26.75:37309667:0.08:50,3902:28.03:52741127:0.13:34,3899:29.46:55638958:0.32:540,[4144:29.56:44372725:0.39:1295
UBER_122019C34,1376:27.01:44941622:0.07:261,1293:27.14:41300937:0.07:87,1289:26.7:32448063:0.06:8,1287:26.71:33124982:0.05:41,1271:25.99:27991933:0.05:14,1258:26.79:41353173:0.03:5,1256:26.75:37309667:0.07:56,U:28.03:52741127:U:U,1199:29.46:55638958:0.2:55,[1235:29.56:44372725:0.22:117
UBER_122019C35,21777:27.01:44941622:0.05:474,21746:27.14:41300937:0.09:339,21716:26.7:32448063:0.05:41,21707:26.71:33124982:0.04:27,21694:25.99:27991933:0.03:138,21731:26.79:41353173:0.03:84,21743:26.75:37309667:0.04:40,21735:28.03:52741127:0.09:166,21695:29.46:55638958:0.13:84,[21701:29.56:44372725:0.13:845
UBER_122019C36,1841:27.01:44941622:0.06:153,1712:27.14:41300937:0.06:114,1693:26.7:32448063:0.05:58,1719:26.71:33124982:0.05:26,1721:25.99:27991933:0.01:4,1720:26.79:41353173:0.03:18,1737:26.75:37309667:0.03:1,U:28.03:52741127:U:U,1737:29.46:55638958:0.1:410,[1722:29.56:44372725:0.1:74
UBER_122019C37,3997:27.01:44941622:0.04:8,4001:27.14:41300937:0.02:11,4000:26.7:32448063:0.05:19,4002:26.71:33124982:0.03:15,4001:25.99:27991933:0.03:11,4006:26.79:41353173:0.03:3,4006:26.75:37309667:0.04:8,U:28.03:52741127:U:U,4008:29.46:55638958:0.05:29,4026:29.56:44372725:0.07:30
UBER_122719C22.5,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:4.06:2,2:26.79:41353173:4.06:0,2:26.75:37309667:4.06:0,2:28.03:52741127:4.06:0,2:29.46:55638958:4.06:0,2:29.56:44372725:4.06:0
UBER_122719C23,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,U:28.03:52741127:U:U,1:29.46:55638958:4.3:0,1:29.56:44372725:4.3:0
UBER_122719C23.5,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,4:28.03:52741127:3.82:0,4:29.46:55638958:3.82:0,4:29.56:44372725:3.82:0
UBER_122719C24,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,0:28.03:52741127:0.0:0,U:29.46:55638958:U:U,0:29.56:44372725:0.0:0
UBER_122719C24.5,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:2.4:27,27:26.79:41353173:2.8:10,37:26.75:37309667:2.8:0,37:28.03:52741127:2.8:0,37:29.46:55638958:5.1:7,30:29.56:44372725:5.1:0
UBER_122719C25,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:2.7:1,1:26.71:33124982:2.7:0,1:25.99:27991933:2.18:17,16:26.79:41353173:2.4:10,11:26.75:37309667:2.6:44,52:28.03:52741127:3.58:132,129:29.46:55638958:4.4:16,[115:29.56:44372725:4.4:0
UBER_122719C25.5,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,0:28.03:52741127:0.0:0,0:29.46:55638958:0.0:0,[0:29.56:44372725:0.0:0
UBER_122719C26,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:2.05:2,2:26.71:33124982:1.65:3,5:25.99:27991933:1.4:495,439:26.79:41353173:1.75:125,531:26.75:37309667:1.7:25,531:28.03:52741127:2.53:20,531:29.46:55638958:3.76:24,[531:29.56:44372725:4.0:10
UBER_122719C26.5,10:27.01:44941622:2.17:0,10:27.14:41300937:2.0:10,15:26.7:32448063:1.75:1,15:26.71:33124982:1.55:42,55:25.99:27991933:1.2:20,65:26.79:41353173:1.55:18,81:26.75:37309667:1.6:27,96:28.03:52741127:2.4:12,95:29.46:55638958:3.35:24,[80:29.56:44372725:3.6:35
UBER_122719C27,19:27.01:44941622:1.65:16,35:27.14:41300937:1.6:26,48:26.7:32448063:1.5:19,60:26.71:33124982:1.29:23,71:25.99:27991933:0.97:163,224:26.79:41353173:1.3:163,367:26.75:37309667:1.25:142,460:28.03:52741127:2.0:263,295:29.46:55638958:2.95:170,[255:29.56:44372725:3.22:24
UBER_122719C27.5,1:27.01:44941622:1.55:2,2:27.14:41300937:1.55:0,2:26.7:32448063:1.2:26,28:26.71:33124982:1.0:1,28:25.99:27991933:0.77:35,48:26.79:41353173:1.05:5,47:26.75:37309667:1.1:46,56:28.03:52741127:1.7:22,70:29.46:55638958:2.75:5,[67:29.56:44372725:2.87:67
UBER_122719C28,13:27.01:44941622:1.4:8,21:27.14:41300937:1.3:10,29:26.7:32448063:1.05:11,36:26.71:33124982:0.88:16,48:25.99:27991933:0.65:13,56:26.79:41353173:0.85:46,86:26.75:37309667:0.9:2,108:28.03:52741127:1.6:296,367:29.46:55638958:2.3:283,[235:29.56:44372725:2.5:16
UBER_122719C28.5,0:27.01:44941622:1.3:1,1:27.14:41300937:1.05:2,3:26.7:32448063:0.9:103,51:26.71:33124982:0.7:20,66:25.99:27991933:0.6:7,67:26.79:41353173:0.7:25,68:26.75:37309667:0.7:18,86:28.03:52741127:1.28:51,132:29.46:55638958:2.0:57,[128:29.56:44372725:2.12:1989
UBER_122719C29,13:27.01:44941622:0.95:14,27:27.14:41300937:0.7:17,42:26.7:32448063:0.7:4,43:26.71:33124982:0.59:16,44:25.99:27991933:0.43:24,46:26.79:41353173:0.55:28,59:26.75:37309667:0.45:26,89:28.03:52741127:0.98:49,129:29.46:55638958:1.8:534,[594:29.56:44372725:1.9:525
UBER_122719C29.5,0:27.01:44941622:0.0:0,0:27.14:41300937:0.75:6,6:26.7:32448063:0.55:8,13:26.71:33124982:0.45:1,14:25.99:27991933:0.32:20,30:26.79:41353173:0.32:0,30:26.75:37309667:0.41:1,70:28.03:52741127:0.75:8,78:29.46:55638958:1.55:56,[113:29.56:44372725:1.6:120
UBER_122719C30,108:27.01:44941622:0.67:60,168:27.14:41300937:0.55:88,255:26.7:32448063:0.55:514,763:26.71:33124982:0.35:12,773:25.99:27991933:0.25:69,799:26.79:41353173:0.4:361,1139:26.75:37309667:0.35:600,1234:28.03:52741127:0.65:289,1424:29.46:55638958:1.23:186,[1375:29.56:44372725:1.45:382
UBER_122719C30.5,0:27.01:44941622:0.0:0,0:27.14:41300937:0.0:0,0:26.7:32448063:0.52:1,1:26.71:33124982:0.27:1,1:25.99:27991933:0.15:22,22:26.79:41353173:0.3:1950,1852:26.75:37309667:0.3:0,1857:28.03:52741127:0.45:26,1881:29.46:55638958:1.04:135,[1979:29.56:44372725:1.2:221
UBER_122719C31,4:27.01:44941622:0.55:0,4:27.14:41300937:0.4:1,5:26.7:32448063:0.45:11,16:26.71:33124982:0.2:17,33:25.99:27991933:0.15:8,39:26.79:41353173:0.2:2,40:26.75:37309667:0.22:10,50:28.03:52741127:0.4:29,66:29.46:55638958:0.85:13,[68:29.56:44372725:1.05:100
UBER_122719C31.5,0:27.01:44941622:0.3:4,4:27.14:41300937:0.3:0,4:26.7:32448063:0.3:150,154:26.71:33124982:0.15:44,198:25.99:27991933:0.14:1,199:26.79:41353173:0.14:0,199:26.75:37309667:0.15:10,208:28.03:52741127:0.3:4,210:29.46:55638958:0.75:45,[224:29.56:44372725:0.8:75
UBER_122719C32,3:27.01:44941622:0.45:0,3:27.14:41300937:0.26:18,19:26.7:32448063:0.26:0,19:26.71:33124982:0.12:1,20:25.99:27991933:0.12:0,20:26.79:41353173:0.12:0,20:26.75:37309667:0.12:0,20:28.03:52741127:0.25:8,28:29.46:55638958:0.58:34,[36:29.56:44372725:0.65:32
UBER_112219C22,U,U,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,0:28.03:52741127:5.6:1,U:29.46:55638958:U:U,0:29.56:44372725:6.8:0
UBER_112919C22,U,U,11:26.7:32448063:5.1:0,11:26.71:33124982:5.1:0,11:25.99:27991933:5.1:0,11:26.79:41353173:5.1:0,11:26.75:37309667:5.1:0,11:28.03:52741127:5.1:0,11:29.46:55638958:5.1:0,11:29.56:44372725:5.1:0
UBER_122019C17,U,U,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,0:28.03:52741127:0.0:0,0:29.46:55638958:0.0:0,0:29.56:44372725:0.0:0
UBER_122719C22,U,U,0:26.7:32448063:0.0:0,0:26.71:33124982:0.0:0,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,U:28.03:52741127:U:U,U:29.46:55638958:.:U,10:29.56:44372725:7.61:10
UBER_011720C16,U,U,U,U,15:25.99:27991933:12.9:0,15:26.79:41353173:12.9:0,15:26.75:37309667:12.9:0,U:28.03:52741127:U:U,15:29.46:55638958:12.9:0,15:29.56:44372725:13.94:15
UBER_011720C17,U,U,U,U,9:25.99:27991933:10.49:0,9:26.79:41353173:10.49:0,9:26.75:37309667:10.49:0,9:28.03:52741127:10.49:0,U:29.46:55638958:U:U,9:29.56:44372725:10.49:0
UBER_011720C18,U,U,U,U,10:25.99:27991933:15.0:0,10:26.79:41353173:8.8:3,13:26.75:37309667:8.8:0,U:28.03:52741127:U:U,U:29.46:55638958:U:U,13:29.56:44372725:8.8:0
UBER_011720C19,U,U,U,U,44:25.99:27991933:7.6:0,44:26.79:41353173:7.6:0,44:26.75:37309667:7.9:6,47:28.03:52741127:9.1:1,48:29.46:55638958:10.6:2,46:29.56:44372725:10.7:13
UBER_011720C20,U,U,U,U,675:25.99:27991933:6.5:10,684:26.79:41353173:6.88:50,700:26.75:37309667:6.88:0,750:28.03:52741127:7.9:10,749:29.46:55638958:9.5:8,[754:29.56:44372725:9.51:2
UBER_011720C21,U,U,U,U,36:25.99:27991933:6.1:15,51:26.79:41353173:6.1:0,51:26.75:37309667:6.1:0,51:28.03:52741127:6.1:0,51:29.46:55638958:8.3:16,[51:29.56:44372725:8.3:0
UBER_011720C22,U,U,U,U,33:25.99:27991933:5.1:0,33:26.79:41353173:5.01:1,33:26.75:37309667:5.01:0,33:28.03:52741127:6.2:1,34:29.46:55638958:6.2:0,[34:29.56:44372725:7.75:4
UBER_011720C23,U,U,U,U,251:25.99:27991933:3.8:206,428:26.79:41353173:4.19:5,430:26.75:37309667:4.4:2,443:28.03:52741127:5.6:6,442:29.46:55638958:6.7:35,[460:29.56:44372725:7.0:31
UBER_011720C24,U,U,U,U,151:25.99:27991933:3.23:209,303:26.79:41353173:3.53:6,303:26.75:37309667:3.69:31,329:28.03:52741127:4.5:1,329:29.46:55638958:5.77:16,[328:29.56:44372725:6.0:38
UBER_011720C25,U,U,U,U,4029:25.99:27991933:2.43:98,4065:26.79:41353173:2.85:1180,4745:26.75:37309667:2.9:7,4767:28.03:52741127:3.61:1076,5765:29.46:55638958:5.0:89,[5681:29.56:44372725:5.1:30
UBER_011720C26,U,U,U,U,7172:25.99:27991933:1.9:404,7538:26.79:41353173:2.2:798,7519:26.75:37309667:2.28:1163,10142:28.03:52741127:3.1:292,10198:29.46:55638958:4.11:241,[9984:29.56:44372725:4.4:808
UBER_011720C27,U,U,U,U,4397:25.99:27991933:1.4:783,4754:26.79:41353173:1.7:1664,5721:26.75:37309667:1.73:2748,7578:28.03:52741127:2.55:325,7509:29.46:55638958:3.44:551,[7304:29.56:44372725:3.8:1404
UBER_011720C28,U,U,U,U,4959:25.99:27991933:1.05:2162,5620:26.79:41353173:1.27:972,6177:26.75:37309667:1.25:1041,7434:28.03:52741127:1.95:1725,7685:29.46:55638958:2.75:2392,[6302:29.56:44372725:2.99:1940
UBER_011720C29,U,U,U,U,7449:25.99:27991933:0.73:7358,13610:26.79:41353173:0.93:1598,14217:26.75:37309667:0.95:499,14634:28.03:52741127:1.41:12140,12073:29.46:55638958:2.2:3006,[12141:29.56:44372725:2.4:1715
UBER_011720C30,U,U,U,U,9031:25.99:27991933:0.54:1348,9121:26.79:41353173:0.65:1421,10094:26.75:37309667:0.65:751,10642:28.03:52741127:1.1:4694,12920:29.46:55638958:1.66:7054,[17084:29.56:44372725:1.77:2157
UBER_011720C31,U,U,U,U,2504:25.99:27991933:0.35:2615,5094:26.79:41353173:0.45:1770,5715:26.75:37309667:0.45:212,5752:28.03:52741127:0.79:359,5800:29.46:55638958:1.27:2215,[4423:29.56:44372725:1.4:2084
UBER_011720C32,U,U,U,U,3220:25.99:27991933:0.25:71,3249:26.79:41353173:0.35:377,3537:26.75:37309667:0.3:40,3585:28.03:52741127:0.54:2650,5567:29.46:55638958:0.95:715,[5737:29.56:44372725:1.1:455
UBER_011720C33,U,U,U,U,1712:25.99:27991933:0.18:101,1772:26.79:41353173:0.21:60,1783:26.75:37309667:0.22:257,1820:28.03:52741127:0.35:40,1794:29.46:55638958:0.7:1755,[2982:29.56:44372725:0.85:579
UBER_011720C34,U,U,U,U,49335:25.99:27991933:0.12:246,49519:26.79:41353173:0.16:231,49738:26.75:37309667:0.15:412,50225:28.03:52741127:0.25:318,50340:29.46:55638958:0.48:4571,[52394:29.56:44372725:0.57:450
UBER_011720C35,U,U,U,U,21480:25.99:27991933:0.09:3061,22467:26.79:41353173:0.1:96,22553:26.75:37309667:0.13:552,22995:28.03:52741127:0.17:3010,22890:29.46:55638958:0.37:2471,[23166:29.56:44372725:0.43:2552
UBER_112219C20,U,U,U,U,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,U:28.03:52741127:U:U,0:29.46:55638958:9.39:2,1:29.56:44372725:9.39:0
UBER_112219C21,U,U,U,U,19:25.99:27991933:5.9:0,19:26.79:41353173:5.9:0,19:26.75:37309667:5.9:0,U:28.03:52741127:.:U,19:29.46:55638958:5.9:0,19:29.56:44372725:5.9:0
UBER_112919C20,U,U,U,U,5:25.99:27991933:8.85:0,5:26.79:41353173:8.85:0,5:26.75:37309667:8.85:0,5:28.03:52741127:8.85:0,5:29.46:55638958:8.85:0,5:29.56:44372725:8.85:0
UBER_112919C21,U,U,U,U,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,0:28.03:52741127:0.0:0,0:29.46:55638958:0.0:0,0:29.56:44372725:0.0:0
UBER_122019C16,U,U,U,U,15:25.99:27991933:11.2:0,15:26.79:41353173:11.2:0,15:26.75:37309667:11.2:0,15:28.03:52741127:11.2:0,15:29.46:55638958:11.2:0,15:29.56:44372725:11.2:0
UBER_122719C21,U,U,U,U,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,U:28.03:52741127:U:U,0:29.46:55638958:0.0:0,0:29.56:44372725:0.0:0
UBER_122719C21.5,U,U,U,U,0:25.99:27991933:0.0:0,0:26.79:41353173:0.0:0,0:26.75:37309667:0.0:0,0:28.03:52741127:0.0:0,0:29.46:55638958:0.0:0,0:29.56:44372725:0.0:0
UBER_011720C36,U,U,U,U,U,1869:26.79:41353173:0.1:216,2067:26.75:37309667:0.08:1289,3310:28.03:52741127:0.12:6,3310:29.46:55638958:0.24:333,[3283:29.56:44372725:0.31:146
UBER_122019C22.5,U,U,U,U,U,U,0:26.75:37309667:0.0:0,U:28.03:52741127:U:U,U:29.46:55638958:U:U,0:29.56:44372725:0.0:0
UBER_122019C23.5,U,U,U,U,U,U,0:26.75:37309667:0.0:0,0:28.03:52741127:0.0:0,0:29.46:55638958:0.0:0,0:29.56:44372725:0.0:0
UBER_122019C24.5,U,U,U,U,U,U,0:26.75:37309667:2.58:1,0:28.03:52741127:3.9:1,1:29.46:55638958:3.9:0,1:29.56:44372725:3.9:0
UBER_122019C25.5,U,U,U,U,U,U,0:26.75:37309667:1.85:1,1:28.03:52741127:2.2:0,1:29.46:55638958:2.2:0,[1:29.56:44372725:2.2:0
UBER_122019C26.5,U,U,U,U,U,U,0:26.75:37309667:1.5:214,193:28.03:52741127:2.0:77,128:29.46:55638958:3.25:14,[133:29.56:44372725:3.48:12
UBER_122019C27.5,U,U,U,U,U,U,0:26.75:37309667:0.95:60,289:28.03:52741127:1.62:120,346:29.46:55638958:2.58:227,[527:29.56:44372725:2.75:4
UBER_122019C28.5,U,U,U,U,U,U,0:26.75:37309667:0.66:29,41:28.03:52741127:1.15:351,307:29.46:55638958:1.8:68,[288:29.56:44372725:2.05:36
UBER_122019C29.5,U,U,U,U,U,U,0:26.75:37309667:0.4:14,37:28.03:52741127:0.75:67,99:29.46:55638958:1.38:196,[178:29.56:44372725:1.52:189
UBER_122019C30.5,U,U,U,U,U,U,0:26.75:37309667:0.2:4,20:28.03:52741127:0.5:229,180:29.46:55638958:0.95:246,[334:29.56:44372725:1.06:492
UBER_122019C31.5,U,U,U,U,U,U,0:26.75:37309667:0.0:0,0:28.03:52741127:0.27:5,5:29.46:55638958:0.64:64,[51:29.56:44372725:0.66:2535
UBER_120619C32.5,U,U,U,U,U,U,U,299:28.03:52741127:0.1:0,299:29.46:55638958:0.17:24,[323:29.56:44372725:0.2:58
UBER_120619C33,U,U,U,U,U,U,U,270:28.03:52741127:0.05:0,270:29.46:55638958:0.11:134,[387:29.56:44372725:0.18:252
UBER_122719C32.5,U,U,U,U,U,U,U,3:28.03:52741127:0.2:202,203:29.46:55638958:0.4:52,[254:29.56:44372725:0.55:52
UBER_112919C32.5,U,U,U,U,U,U,U,399:28.03:52741127:0.05:0,399:29.46:55638958:0.07:53,[411:29.56:44372725:0.1:356
UBER_112219C33,U,U,U,U,U,U,U,560:28.03:52741127:0.02:0,560:29.46:55638958:0.05:10,[560:29.56:44372725:0.05:0
UBER_121319C32.5,U,U,U,U,U,U,U,13:28.03:52741127:0.25:0,13:29.46:55638958:0.28:41,[54:29.56:44372725:0.35:14
UBER_122719C33,U,U,U,U,U,U,U,322:28.03:52741127:0.15:1,323:29.46:55638958:0.34:26,[326:29.56:44372725:0.45:108
UBER_011720C37,U,U,U,U,U,U,U,2868:28.03:52741127:0.1:252,2744:29.46:55638958:0.16:12,[2748:29.56:44372725:0.24:146
UBER_011720C38,U,U,U,U,U,U,U,1572:28.03:52741127:0.09:8,1575:29.46:55638958:0.12:137,[1690:29.56:44372725:0.16:109
UBER_121319C33,U,U,U,U,U,U,U,38:28.03:52741127:0.08:20,58:29.46:55638958:0.25:14,[69:29.56:44372725:0.24:6
UBER_112919C33,U,U,U,U,U,U,U,171:28.03:52741127:0.04:0,171:29.46:55638958:0.05:134,[295:29.56:44372725:0.06:80
UBER_112219C32.5,U,U,U,U,U,U,U,148:28.03:52741127:0.03:0,148:29.46:55638958:0.03:2,[148:29.56:44372725:0.03:0
UBER_122019C32.5,U,U,U,U,U,U,U,1:28.03:52741127:0.15:35,33:29.46:55638958:0.35:139,[169:29.56:44372725:0.45:122
UBER_010320C26,U,U,U,U,U,U,U,U,0:29.46:55638958:4.0:1,[1:29.56:44372725:4.0:0
UBER_112219C33.5,U,U,U,U,U,U,U,U,98:29.46:55638958:0.09:0,[98:29.56:44372725:0.09:0
UBER_010320C24.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.0:0,0:29.56:44372725:0.0:0
UBER_010320C32.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.6:1,[1:29.56:44372725:0.7:12
UBER_120619C33.5,U,U,U,U,U,U,U,U,7:29.46:55638958:0.08:9,[16:29.56:44372725:0.15:18
UBER_010320C30.5,U,U,U,U,U,U,U,U,0:29.46:55638958:1.2:10,[6:29.56:44372725:1.35:8
UBER_011720C39,U,U,U,U,U,U,U,U,1020:29.46:55638958:0.09:6,[1018:29.56:44372725:0.13:48
UBER_121319C34,U,U,U,U,U,U,U,U,4:29.46:55638958:0.12:12,[14:29.56:44372725:0.13:40
UBER_010320C34,U,U,U,U,U,U,U,U,0:29.46:55638958:0.3:10,[10:29.56:44372725:0.3:0
UBER_122719C33.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.25:24,[24:29.56:44372725:0.35:3
UBER_010320C30,U,U,U,U,U,U,U,U,0:29.46:55638958:1.4:60,[54:29.56:44372725:1.5:20
UBER_120619C34,U,U,U,U,U,U,U,U,46:29.46:55638958:0.05:23,[45:29.56:44372725:0.05:0
UBER_010320C26.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.0:0,[0:29.56:44372725:0.0:0
UBER_122719C34,U,U,U,U,U,U,U,U,5:29.46:55638958:0.08:0,[5:29.56:44372725:0.3:87
UBER_010320C25.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.0:0,[0:29.56:44372725:0.0:0
UBER_010320C33.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.35:13,[8:29.56:44372725:0.45:20
UBER_112919C34,U,U,U,U,U,U,U,U,339:29.46:55638958:0.05:20,[319:29.56:44372725:0.05:0
UBER_010320C27,U,U,U,U,U,U,U,U,0:29.46:55638958:0.0:0,[0:29.56:44372725:3.52:1
UBER_010320C29,U,U,U,U,U,U,U,U,0:29.46:55638958:1.9:8,[8:29.56:44372725:2.0:2
UBER_010320C31.5,U,U,U,U,U,U,U,U,0:29.46:55638958:0.85:15,[10:29.56:44372725:1.0:102
