Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
QCOM_112919P80.5,0:81.66,0:81.44,0:80.44,0.0,1:85.09,1:85.46,1:84.63,107:89.98:30244396:0.33:106,64:91.84:11249754:0.33:0,64:90.97:9210124:0.33:0,64:90.47:9410476:0.33:0,64:90.48:8793134:0.33:0,64:90.81:25467179:0.33:0,U:90.48:10367010::,64:85.59:10577307:0.25:1,65:85.11:10178477:0.24:61,[103:84.89:6166205:0.16:30
QCOM_112919P81,3:81.66,43:81.44,43:80.44,43.0,14:85.09,13:85.46,13:84.63,13:89.98:30244396:0.28:5,18:91.84:11249754:0.21:9,22:90.97:9210124:0.21:0,22:90.47:9410476:0.21:0,22:90.48:8793134:0.21:0,22:90.81:25467179:0.15:3,21:90.48:10367010:0.1:2,U:85.59:10577307:U:U,33:85.11:10178477:0.27:105,[110:84.89:6166205:0.14:134
QCOM_112919P81.5,0:81.66,10:81.44,10:80.44,10.0,10:85.09,10:85.46,15:84.63,16:89.98:30244396:1.93:0,16:91.84:11249754:1.93:0,16:90.97:9210124:1.93:0,16:90.47:9410476:1.93:0,16:90.48:8793134:1.93:0,16:90.81:25467179:1.93:0,16:90.48:10367010:0.15:6,U:85.59:10577307:U:U,26:85.11:10178477:0.33:80,[104:84.89:6166205:0.29:13
QCOM_112919P82,1:81.66,1:81.44,1:80.44,1.0,388:85.09,389:85.46,391:84.63,392:89.98:30244396:0.49:9,407:91.84:11249754:0.37:1,408:90.97:9210124:0.25:5,413:90.47:9410476:0.31:7,413:90.48:8793134:0.28:19,427:90.81:25467179:0.21:11,421:90.48:10367010:0.21:0,U:85.59:10577307:U:U,429:85.11:10178477:0.38:181,[475:84.89:6166205:0.25:62
QCOM_112919P82.5,6:81.66,6:81.44,6:80.44,6.0,7:85.09,10:85.46,12:84.63,18:89.98:30244396:0.52:25,34:91.84:11249754:0.27:1,34:90.97:9210124:0.27:0,34:90.47:9410476:0.28:7,34:90.48:8793134:0.43:4,36:90.81:25467179:0.2:3,39:90.48:10367010:0.27:1,56:85.59:10577307:0.59:38,74:85.11:10178477:0.51:121,[150:84.89:6166205:0.33:101
QCOM_112919P83,2:81.66,10:81.44,10:80.44,10.0,16:85.09,8:85.46,8:84.63,8:89.98:30244396:0.57:4,13:91.84:11249754:0.26:6,18:90.97:9210124:0.27:24,42:90.47:9410476:0.37:15,51:90.48:8793134:0.37:0,51:90.81:25467179:0.23:8,58:90.48:10367010:0.2:4,85:85.59:10577307:0.55:83,143:85.11:10178477:0.58:61,[166:84.89:6166205:0.41:66
QCOM_112919P83.5,0:81.66,0:81.44,0:80.44,0.0,0:85.09,2:85.46,4:84.63,13:89.98:30244396:0.65:5,13:91.84:11249754:0.65:0,13:90.97:9210124:0.65:0,13:90.47:9410476:0.65:0,13:90.48:8793134:0.65:0,13:90.81:25467179:0.24:2,15:90.48:10367010:0.24:0,23:85.59:10577307:0.69:2,23:85.11:10178477:0.79:120,[123:84.89:6166205:0.53:100
QCOM_112919P84,0:81.66,0:81.44,0:80.44,0.0,0:85.09,0:85.46,4:84.63,15:89.98:30244396:0.74:5,33:91.84:11249754:0.4:0,33:90.97:9210124:0.35:1,34:90.47:9410476:0.48:22,56:90.48:8793134:0.48:15,70:90.81:25467179:0.31:13,U:90.48:10367010::,U:85.59:10577307:U:U,140:85.11:10178477:0.94:361,[376:84.89:6166205:0.69:180
QCOM_112919P84.5,0:81.66,0:81.44,0:80.44,0.0,0:85.09,0:85.46,10:84.63,12:89.98:30244396:0.65:1,13:91.84:11249754:0.65:0,13:90.97:9210124:0.65:0,13:90.47:9410476:0.45:1,14:90.48:8793134:0.66:4,18:90.81:25467179:0.34:5,U:90.48:10367010::,73:85.59:10577307:1.01:333,122:85.11:10178477:1.16:145,[181:84.89:6166205:0.84:175
QCOM_112919P85,0:81.66,0:81.44,0:80.44,0.0,0:85.09,9:85.46,13:84.63,21:89.98:30244396:0.87:93,96:91.84:11249754:0.44:16,105:90.97:9210124:0.5:13,116:90.47:9410476:0.63:24,115:90.48:8793134:0.6:18,122:90.81:25467179:0.4:34,143:90.48:10367010:0.32:103,326:85.59:10577307:1.34:687,560:85.11:10178477:1.29:225,[648:84.89:6166205:1.1:600
QCOM_112919P85.5,0:81.66,0:81.44,0:80.44,0.0,0:85.09,14:85.46,14:84.63,21:89.98:30244396:0.81:6,30:91.84:11249754:0.54:21,45:90.97:9210124:0.5:6,49:90.47:9410476:0.67:9,58:90.48:8793134:0.77:10,55:90.81:25467179:0.4:17,57:90.48:10367010:0.4:0,472:85.59:10577307:1.52:101,510:85.11:10178477:1.53:163,[564:84.89:6166205:1.32:280
QCOM_112919P86,2:81.66,2:81.44,2:80.44,2.0,2:85.09,2:85.46,2:84.63,7:89.98:30244396:0.83:12,37:91.84:11249754:0.59:8,45:90.97:9210124:0.6:59,100:90.47:9410476:0.75:106,176:90.48:8793134:0.77:12,168:90.81:25467179:0.51:111,131:90.48:10367010:0.47:7,234:85.59:10577307:1.63:198,239:85.11:10178477:1.81:97,[239:84.89:6166205:1.45:302
QCOM_112919P86.5,3:81.66,3:81.44,3:80.44,3.0,3:85.09,3:85.46,3:84.63,3:89.98:30244396:1.09:2,16:91.84:11249754:0.66:3,18:90.97:9210124:0.71:4,19:90.47:9410476:0.85:24,43:90.48:8793134:0.93:107,104:90.81:25467179:0.55:1,105:90.48:10367010:0.43:1,U:85.59:10577307:U:U,376:85.11:10178477:2.16:142,[326:84.89:6166205:1.96:43
QCOM_120619P72,0:81.66,0:81.44,0:80.44,0.0,0:85.09,0:85.46,0:84.63,0:89.98:30244396:0.0:0,0:91.84:11249754:0.0:0,0:90.97:9210124:0.0:0,0:90.47:9410476:0.0:0,0:90.48:8793134:0.0:0,0:90.81:25467179:0.0:0,0:90.48:10367010:0.0:0,0:85.59:10577307:0.0:0,0:85.11:10178477:0.0:0,0:84.89:6166205:0.0:0
QCOM_120619P73,2:81.66,2:81.44,2:80.44,3.0,3:85.09,3:85.46,3:84.63,3:89.98:30244396:0.19:1,3:91.84:11249754:0.19:0,3:90.97:9210124:0.19:0,3:90.47:9410476:0.19:0,3:90.48:8793134:0.19:0,3:90.81:25467179:0.19:0,U:90.48:10367010::,U:85.59:10577307:U:U,6:85.11:10178477:0.05:0,6:84.89:6166205:0.04:2
QCOM_120619P74,3:81.66,3:81.44,3:80.44,4.0,4:85.09,4:85.46,5:84.63,7:89.98:30244396:0.32:3,6:91.84:11249754:0.15:0,6:90.97:9210124:0.15:0,6:90.47:9410476:0.15:0,6:90.48:8793134:0.15:0,6:90.81:25467179:0.15:0,U:90.48:10367010::,6:85.59:10577307:0.15:0,6:85.11:10178477:0.14:5,7:84.89:6166205:0.14:0
QCOM_120619P75,3:81.66,3:81.44,3:80.44,3.0,5:85.09,25:85.46,25:84.63,36:89.98:30244396:0.29:5,36:91.84:11249754:0.14:25,36:90.97:9210124:0.14:0,36:90.47:9410476:0.14:0,36:90.48:8793134:0.15:2,38:90.81:25467179:0.1:4,U:90.48:10367010::,40:85.59:10577307:0.1:0,40:85.11:10178477:0.18:74,[91:84.89:6166205:0.18:0
QCOM_120619P76,16:81.66,16:81.44,16:80.44,16.0,16:85.09,16:85.46,18:84.63,18:89.98:30244396:0.89:0,18:91.84:11249754:0.26:1,18:90.97:9210124:0.26:0,18:90.47:9410476:0.26:0,18:90.48:8793134:0.26:0,18:90.81:25467179:0.26:0,18:90.48:10367010:0.26:0,U:85.59:10577307:U:U,21:85.11:10178477:0.19:3,[21:84.89:6166205:0.17:50
QCOM_120619P77,0:81.66,7:81.44,9:80.44,9.0,9:85.09,9:85.46,9:84.63,11:89.98:30244396:0.21:6,11:91.84:11249754:0.27:1,10:90.97:9210124:0.27:0,10:90.47:9410476:0.27:0,10:90.48:8793134:0.27:0,10:90.81:25467179:0.27:0,U:90.48:10367010::,10:85.59:10577307:0.26:11,21:85.11:10178477:0.25:2,[22:84.89:6166205:0.21:2
QCOM_120619P78,53:81.66,53:81.44,53:80.44,53.0,55:85.09,56:85.46,56:84.63,56:89.98:30244396:0.32:2,54:91.84:11249754:0.32:0,54:90.97:9210124:0.18:1,54:90.47:9410476:0.18:0,54:90.48:8793134:0.18:0,54:90.81:25467179:0.18:0,U:90.48:10367010::,54:85.59:10577307:0.18:0,54:85.11:10178477:0.31:2,[56:84.89:6166205:0.31:0
QCOM_120619P79,10:81.66,10:81.44,10:80.44,10.0,21:85.09,20:85.46,20:84.63,47:89.98:30244396:0.36:12,46:91.84:11249754:0.24:1,46:90.97:9210124:0.23:1,46:90.47:9410476:0.23:0,46:90.48:8793134:0.23:0,46:90.81:25467179:0.19:36,49:90.48:10367010:0.19:0,49:85.59:10577307:0.36:5,51:85.11:10178477:0.44:4,[47:84.89:6166205:0.37:4
QCOM_120619P80,0:81.66,0:81.44,0:80.44,9.0,12:85.09,13:85.46,12:84.63,24:89.98:30244396:0.4:7,23:91.84:11249754:0.34:10,21:90.97:9210124:0.3:15,21:90.47:9410476:0.3:0,21:90.48:8793134:0.3:0,21:90.81:25467179:0.24:23,32:90.48:10367010:0.24:0,37:85.59:10577307:0.46:36,56:85.11:10178477:0.55:26,[75:84.89:6166205:0.5:26
QCOM_120619P81,1:81.66,19:81.44,25:80.44,30.0,30:85.09,30:85.46,40:84.63,40:89.98:30244396:0.5:1,40:91.84:11249754:0.33:1,41:90.97:9210124:0.37:7,44:90.47:9410476:0.33:3,44:90.48:8793134:0.33:0,44:90.81:25467179:0.22:3,44:90.48:10367010:0.22:0,U:85.59:10577307:U:U,62:85.11:10178477:0.77:22,[62:84.89:6166205:0.58:54
QCOM_120619P82,0:81.66,1:81.44,3:80.44,3.0,3:85.09,2:85.46,2:84.63,5:89.98:30244396:0.54:3,5:91.84:11249754:0.39:2,5:90.97:9210124:0.45:2,7:90.47:9410476:0.45:0,7:90.48:8793134:0.56:1,8:90.81:25467179:0.38:1,8:90.48:10367010:0.38:0,29:85.59:10577307:0.95:53,54:85.11:10178477:1.0:20,[51:84.89:6166205:0.78:116
QCOM_120619P83,0:81.66,6:81.44,6:80.44,6.0,16:85.09,16:85.46,16:84.63,19:89.98:30244396:0.54:12,23:91.84:11249754:0.48:4,25:90.97:9210124:0.55:5,25:90.47:9410476:0.56:5,25:90.48:8793134:0.56:0,25:90.81:25467179:0.41:11,30:90.48:10367010:0.57:6,449:85.59:10577307:1.24:170,556:85.11:10178477:1.4:14,[562:84.89:6166205:1.12:131
QCOM_120619P84,0:81.66,0:81.44,0:80.44,0.0,0:85.09,2:85.46,2:84.63,7:89.98:30244396:1.07:8,10:91.84:11249754:0.58:7,16:90.97:9210124:0.7:24,36:90.47:9410476:0.72:44,80:90.48:8793134:0.82:1,81:90.81:25467179:0.43:4,85:90.48:10367010:0.58:11,130:85.59:10577307:1.57:36,138:85.11:10178477:1.68:32,[138:84.89:6166205:1.59:398
QCOM_120619P85,0:81.66,2:81.44,2:80.44,2.0,2:85.09,4:85.46,5:84.63,11:89.98:30244396:1.42:31,44:91.84:11249754:0.78:47,86:90.97:9210124:0.85:5,86:90.47:9410476:0.82:1,86:90.48:8793134:0.98:3,88:90.81:25467179:0.73:13,100:90.48:10367010:0.7:3,276:85.59:10577307:1.98:34,291:85.11:10178477:2.17:32,[297:84.89:6166205:2.08:74
QCOM_122019P55,105:81.66,105:81.44,105:80.44,106.0,106:85.09,105:85.46,107:84.63,105:89.98:30244396:0.01:20,109:91.84:11249754:0.07:2,110:90.97:9210124:0.02:1,110:90.47:9410476:0.01:5,114:90.48:8793134:0.02:3,114:90.81:25467179:0.23:3,114:90.48:10367010:0.23:0,114:85.59:10577307:0.01:0,114:85.11:10178477:0.01:0,114:84.89:6166205:0.01:0
QCOM_122019P60,151:81.66,151:81.44,151:80.44,151.0,161:85.09,147:85.46,147:84.63,165:89.98:30244396:0.02:32,154:91.84:11249754:0.02:0,154:90.97:9210124:0.02:0,154:90.47:9410476:0.02:0,154:90.48:8793134:0.02:0,154:90.81:25467179:0.02:0,154:90.48:10367010:0.02:0,154:85.59:10577307:0.02:1,154:85.11:10178477:0.02:2,154:84.89:6166205:0.02:0
QCOM_122019P62.5,215:81.66,214:81.44,214:80.44,226.0,226:85.09,265:85.46,265:84.63,265:89.98:30244396:0.08:39,261:91.84:11249754:0.05:13,249:90.97:9210124:0.05:0,249:90.47:9410476:0.05:0,249:90.48:8793134:0.05:0,249:90.81:25467179:0.05:0,U:90.48:10367010::,245:85.59:10577307:0.03:10,243:85.11:10178477:0.03:0,243:84.89:6166205:0.03:0
QCOM_122019P65,462:81.66,459:81.44,463:80.44,463.0,458:85.09,456:85.46,463:84.63,512:89.98:30244396:0.06:48,496:91.84:11249754:0.09:3,496:90.97:9210124:0.06:33,508:90.47:9410476:0.07:13,511:90.48:8793134:0.07:3,512:90.81:25467179:0.05:50,518:90.48:10367010:0.05:0,516:85.59:10577307:0.05:3,U:85.11:10178477:U:U,519:84.89:6166205:0.05:0
QCOM_122019P67.5,486:81.66,503:81.44,505:80.44,511.0,518:85.09,507:85.46,496:84.63,501:89.98:30244396:0.1:46,477:91.84:11249754:0.11:10,474:90.97:9210124:0.11:0,474:90.47:9410476:0.11:0,474:90.48:8793134:0.09:1,473:90.81:25467179:0.09:10,478:90.48:10367010:0.09:0,478:85.59:10577307:0.09:3,481:85.11:10178477:0.09:6,480:84.89:6166205:0.05:6
QCOM_122019P70,784:81.66,787:81.44,807:80.44,909.0,934:85.09,923:85.46,927:84.63,948:89.98:30244396:0.18:272,888:91.84:11249754:0.13:60,872:90.97:9210124:0.1:11,870:90.47:9410476:0.1:0,870:90.48:8793134:0.13:5,868:90.81:25467179:0.1:14,U:90.48:10367010::,1040:85.59:10577307:0.12:123,1118:85.11:10178477:0.15:5,[1115:84.89:6166205:0.13:36
QCOM_122019P72.5,968:81.66,1002:81.44,1020:80.44,1046.0,1088:85.09,1091:85.46,1083:84.63,1124:89.98:30244396:0.27:70,1102:91.84:11249754:0.19:68,1038:90.97:9210124:0.19:22,1029:90.47:9410476:0.19:4,1025:90.48:8793134:0.22:6,1023:90.81:25467179:0.13:37,1020:90.48:10367010:0.12:11,1009:85.59:10577307:0.25:4,1007:85.11:10178477:0.24:8,[1001:84.89:6166205:0.22:4
QCOM_122019P75,2847:81.66,3005:81.44,2981:80.44,3219.0,3230:85.09,3225:85.46,3237:84.63,3342:89.98:30244396:0.36:325,3295:91.84:11249754:0.25:52,3315:90.97:9210124:0.25:16,3315:90.47:9410476:0.26:24,3326:90.48:8793134:0.26:12,3336:90.81:25467179:0.19:118,3413:90.48:10367010:0.19:73,3467:85.59:10577307:0.43:132,3522:85.11:10178477:0.42:146,[3594:84.89:6166205:0.34:29
QCOM_122019P77.5,3654:81.66,3821:81.44,3831:80.44,3851.0,3553:85.09,3627:85.46,3615:84.63,3685:89.98:30244396:0.56:320,3651:91.84:11249754:0.37:101,3627:90.97:9210124:0.37:36,3626:90.47:9410476:0.43:22,3638:90.48:8793134:0.39:17,3641:90.81:25467179:0.29:26,3643:90.48:10367010:0.27:23,3633:85.59:10577307:0.66:42,3631:85.11:10178477:0.66:120,[3653:84.89:6166205:0.59:38
QCOM_122019P80,938:81.66,1060:81.44,1159:80.44,1166.0,2174:85.09,1691:85.46,1731:84.63,1777:89.98:30244396:0.83:830,1747:91.84:11249754:0.54:32,1750:90.97:9210124:0.51:82,1783:90.47:9410476:0.66:45,1783:90.48:8793134:0.57:54,1800:90.81:25467179:0.47:112,U:90.48:10367010::,1968:85.59:10577307:1.15:803,2273:85.11:10178477:1.17:436,[2506:84.89:6166205:1.02:328
QCOM_122019P82.5,337:81.66,428:81.44,564:80.44,633.0,755:85.09,1687:85.46,1710:84.63,1723:89.98:30244396:1.19:1425,1396:91.84:11249754:0.8:71,1413:90.97:9210124:0.83:78,1406:90.47:9410476:0.92:42,1397:90.48:8793134:0.89:1062,2444:90.81:25467179:0.75:76,2455:90.48:10367010:0.78:617,2976:85.59:10577307:1.83:171,3044:85.11:10178477:1.95:94,[3063:84.89:6166205:1.83:53
