Symbol,20191024,20191025,20191028,20191030,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120
T_112919P36.5,175.0,152:36.91,182:38.49,185:38.2,258.0,247:38.89,246:39.17,246:39.25,245:39.42:25540311:0.06:1,245:39.38:18596197:0.06:0,245:39.37:13524850:0.04:5,242:39.17:16527917:0.04:7,242:39.16:16478711:0.04:4,241:38.95:27453666:0.04:10,251:60.37:663970:0.02:15,251:39.63:25969683:0.01:102,236:37.18:68940943:0.17:2818
T_112919P37,174.0,193:36.91,190:38.49,300:38.2,378.0,417:38.89,445:39.17,443:39.25,441:39.42:25540311:0.07:13,430:39.38:18596197:0.07:0,430:39.37:13524850:0.06:28,426:39.17:16527917:0.05:8,419:39.16:16478711:0.05:2,420:38.95:27453666:0.06:91,442:60.37:663970:0.03:16,432:39.63:25969683:0.03:21,811:37.18:68940943:0.32:1310
T_112919P37.5,1639.0,1641:36.91,1635:38.49,1656:38.2,1722.0,1737:38.89,1759:39.17,1759:39.25,1845:39.42:25540311:0.1:1,1845:39.38:18596197:0.11:6,1844:39.37:13524850:0.08:27,1838:39.17:16527917:0.07:182,2018:39.16:16478711:0.07:26,2032:38.95:27453666:0.1:69,2011:60.37:663970:0.1:0,2011:39.63:25969683:0.03:15,2300:37.18:68940943:0.58:606
T_112919P38,1122.0,1134:36.91,1134:38.49,1203:38.2,1270.0,1792:38.89,1810:39.17,1830:39.25,1840:39.42:25540311:0.15:7,1838:39.38:18596197:0.15:83,1912:39.37:13524850:0.12:44,1934:39.17:16527917:0.13:551,2380:39.16:16478711:0.11:170,2525:38.95:27453666:0.12:80,2578:60.37:663970:0.07:51,2594:39.63:25969683:0.05:227,3325:37.18:68940943:1.02:4447
T_112919P38.5,5.0,7:36.91,7:38.49,2039:38.2,2068.0,2089:38.89,2194:39.17,2183:39.25,2185:39.42:25540311:0.22:102,2191:39.38:18596197:0.23:120,2194:39.37:13524850:0.19:446,2521:39.17:16527917:0.23:667,2972:39.16:16478711:0.2:110,3079:38.95:27453666:0.23:63,3127:60.37:663970:0.12:569,3437:39.63:25969683:0.07:664,4508:37.18:68940943:1.34:271
T_112919P39,17.0,17:36.91,17:38.49,67:38.2,77.0,79:38.89,134:39.17,150:39.25,372:39.42:25540311:0.34:284,377:39.38:18596197:0.4:108,445:39.37:13524850:0.34:65,471:39.17:16527917:0.34:99,546:39.16:16478711:0.36:191,598:38.95:27453666:0.41:34,625:60.37:663970:0.19:208,703:39.63:25969683:0.15:397,917:37.18:68940943:1.91:410
T_112919P39.5,0.0,0:36.91,0:38.49,9:38.2,9.0,10:38.89,30:39.17,29:39.25,36:39.42:25540311:0.54:99,134:39.38:18596197:0.57:125,82:39.37:13524850:0.53:10,85:39.17:16527917:0.66:47,95:39.16:16478711:0.61:32,120:38.95:27453666:0.88:18,132:60.37:663970:0.37:38,148:39.63:25969683:0.29:582,759:37.18:68940943:2.59:188
T_112919P40,4.0,4:36.91,4:38.49,12:38.2,12.0,12:38.89,91:39.17,91:39.25,108:39.42:25540311:0.8:3,111:39.38:18596197:0.96:13,122:39.37:13524850:0.84:2,123:39.17:16527917:0.95:14,113:39.16:16478711:0.95:62,160:38.95:27453666:1.31:16,159:60.37:663970:0.73:68,161:39.63:25969683:0.59:33,150:37.18:68940943:3.57:90
T_112919P40.5,0.0,0:36.91,0:38.49,0:38.2,5.0,7:38.89,81:39.17,81:39.25,77:39.42:25540311:1.15:60,120:39.38:18596197:1.15:0,120:39.37:13524850:1.15:0,120:39.17:16527917:1.18:16,119:39.16:16478711:1.24:23,132:38.95:27453666:1.24:0,132:60.37:663970:1.2:2,134:39.63:25969683:0.97:127,216:37.18:68940943:3.55:3
T_112919P41,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,1:39.25,1:39.42:25540311:1.52:23,24:39.38:18596197:1.52:0,24:39.37:13524850:1.52:0,24:39.17:16527917:1.52:0,24:39.16:16478711:1.52:0,24:38.95:27453666:2.26:1,24:60.37:663970:2.26:0,24:39.63:25969683:2.26:0,1:37.18:68940943:2.26:0
T_112919P41.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:0.0:0,0:39.17:16527917:0.0:0,0:39.16:16478711:0.0:0,0:38.95:27453666:0.0:0,0:60.37:663970:0.0:0,0:39.63:25969683:0.0:0,0:37.18:68940943:4.95:3
T_112919P42,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:0.0:0,0:39.17:16527917:0.0:0,0:39.16:16478711:0.0:0,0:38.95:27453666:0.0:0,0:60.37:663970:0.0:0,0:39.63:25969683:0.0:0,0:37.18:68940943:0.0:0
T_112919P42.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:0.0:0,0:39.17:16527917:0.0:0,0:39.16:16478711:0.0:0,0:38.95:27453666:0.0:0,0:60.37:663970:0.0:0,0:39.63:25969683:0.0:0,0:37.18:68940943:0.0:0
T_122019P30,3.0,8:36.91,15:38.49,15:38.2,15.0,15:38.89,15:39.17,24:39.25,24:39.42:25540311:0.02:2,22:39.38:18596197:0.02:0,22:39.37:13524850:0.02:0,22:39.17:16527917:0.01:2,20:39.16:16478711:0.01:0,20:38.95:27453666:0.01:0,20:60.37:663970:0.01:0,20:39.63:25969683:0.01:0,U:37.18:68940943:U:U
T_122019P31,21.0,176:36.91,182:38.49,197:38.2,198.0,198:38.89,199:39.17,205:39.25,205:39.42:25540311:0.01:0,205:39.38:18596197:0.01:0,205:39.37:13524850:0.01:0,205:39.17:16527917:0.01:0,205:39.16:16478711:0.01:0,205:38.95:27453666:0.01:0,205:60.37:663970:0.01:0,205:39.63:25969683:0.01:60,201:37.18:68940943:0.02:3
T_122019P32,56.0,267:36.91,368:38.49,368:38.2,363.0,363:38.89,364:39.17,365:39.25,365:39.42:25540311:0.01:5,365:39.38:18596197:0.04:2,365:39.37:13524850:0.04:0,365:39.17:16527917:0.04:0,365:39.16:16478711:0.04:0,365:38.95:27453666:0.04:0,365:60.37:663970:0.04:0,365:39.63:25969683:0.04:0,369:37.18:68940943:0.04:22
T_122019P33,58.0,501:36.91,515:38.49,525:38.2,580.0,580:38.89,580:39.17,580:39.25,580:39.42:25540311:0.03:66,645:39.38:18596197:0.03:0,645:39.37:13524850:0.04:3,645:39.17:16527917:0.03:12,639:39.16:16478711:0.02:15,654:38.95:27453666:0.02:0,654:60.37:663970:0.01:70,708:39.63:25969683:0.02:4,814:37.18:68940943:0.08:77
T_122019P34,734.0,829:36.91,1061:38.49,1014:38.2,1026.0,946:38.89,946:39.17,946:39.25,945:39.42:25540311:0.04:2,945:39.38:18596197:0.04:9,945:39.37:13524850:0.03:80,945:39.17:16527917:0.03:0,945:39.16:16478711:0.03:0,945:38.95:27453666:0.05:22,945:60.37:663970:0.04:10,936:39.63:25969683:0.01:2,927:37.18:68940943:0.16:177
T_122019P35,372.0,2005:36.91,2219:38.49,2276:38.2,2236.0,2240:38.89,2219:39.17,2132:39.25,2126:39.42:25540311:0.07:10,2122:39.38:18596197:0.06:54,2087:39.37:13524850:0.06:9,2087:39.17:16527917:0.06:6,2082:39.16:16478711:0.06:0,2082:38.95:27453666:0.06:41,2064:60.37:663970:0.05:114,1994:39.63:25969683:0.05:61,2855:37.18:68940943:0.18:1090
T_122019P36,684.0,891:36.91,2278:38.49,2606:38.2,2657.0,2732:38.89,2769:39.17,2772:39.25,2740:39.42:25540311:0.12:197,2719:39.38:18596197:0.14:136,2719:39.37:13524850:0.1:17,2703:39.17:16527917:0.09:33,2734:39.16:16478711:0.11:997,2766:38.95:27453666:0.1:148,2909:60.37:663970:0.06:101,2962:39.63:25969683:0.05:95,U:37.18:68940943:U:U
T_122019P37,3192.0,4785:36.91,5077:38.49,3766:38.2,4231.0,4626:38.89,4907:39.17,5075:39.25,5060:39.42:25540311:0.18:200,5153:39.38:18596197:0.19:172,5243:39.37:13524850:0.15:103,5236:39.17:16527917:0.18:31,5248:39.16:16478711:0.19:32,5271:38.95:27453666:0.21:82,5317:60.37:663970:0.12:113,5269:39.63:25969683:0.09:904,U:37.18:68940943:U:U
T_122019P38,1478.0,1711:36.91,1808:38.49,9960:38.2,10004.0,10431:38.89,10476:39.17,10586:39.25,10641:39.42:25540311:0.34:477,10729:39.38:18596197:0.34:977,10623:39.37:13524850:0.31:241,10800:39.17:16527917:0.33:2205,10117:39.16:16478711:0.35:330,10387:38.95:27453666:0.47:3552,10078:60.37:663970:0.21:272,10089:39.63:25969683:0.19:875,17836:37.18:68940943:1.18:14091
T_122019P39,503.0,602:36.91,614:38.49,1045:38.2,1513.0,1814:38.89,2197:39.17,2262:39.25,2322:39.42:25540311:0.62:2262,4218:39.38:18596197:0.61:1183,4582:39.37:13524850:0.59:13424,16163:39.17:16527917:0.64:2545,16096:39.16:16478711:0.65:331,16259:38.95:27453666:0.69:5807,17016:60.37:663970:0.46:2504,17658:39.63:25969683:0.42:1801,15878:37.18:68940943:2.0:2369
T_122019P40,271.0,279:36.91,279:38.49,279:38.2,293.0,430:38.89,723:39.17,777:39.25,891:39.42:25540311:1.04:441,927:39.38:18596197:1.11:236,1098:39.37:13524850:1.1:71,1071:39.17:16527917:1.2:36,1073:39.16:16478711:1.17:148,1144:38.95:27453666:1.45:332,1251:60.37:663970:0.93:117,1279:39.63:25969683:0.87:566,1758:37.18:68940943:2.86:127
T_122019P41,10.0,12:36.91,12:38.49,22:38.2,180.0,184:38.89,246:39.17,250:39.25,252:39.42:25540311:1.7:101,263:39.38:18596197:1.7:0,263:39.37:13524850:1.87:10,273:39.17:16527917:1.96:1,274:39.16:16478711:1.97:2,275:38.95:27453666:2.11:78,306:60.37:663970:1.81:56,314:39.63:25969683:1.82:7,311:37.18:68940943:4.35:8
