Symbol,20191023,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
BIDU_122019C120,3007.0,3057:103.69,3135:103.87,2877:104.86,3020:102.9,3037:101.75,3142:101.85,3150.0,3249:109.62,3294:108.05,3456:107.36,3708:121.87:16213163:6.95:3066,4139:124.56:10078599:7.9:976,4024:120.87:4022432:5.7:373,4097:121.8:3466459:6.01:136,4101:118.29:3622674:4.2:625,4492:118.2:4727909:4.0:538,4653:117.05:3794537:3.25:1865,5621:116.52:2482706:2.84:1004,5684:115.69:2574436:2.6:536,5731:114.84:2309793:2.22:1258,5792:115.65:2796382:2.32:678,[5707:117.99:3006608:3.1:1371
BIDU_122019C125,2158.0,2168:103.69,2183:103.87,2469:104.86,3517:102.9,3911:101.79,3902:101.85,2801.0,2973:109.62,4048:108.05,3815:107.36,4419:121.87:16213163:4.5:1385,4600:124.56:10078599:5.2:3091,6186:120.87:4022432:3.45:776,6602:121.8:3466459:3.61:1850,5928:118.29:3622674:2.34:2060,6332:118.2:4727909:2.24:437,6525:117.05:3794537:1.76:2854,7916:116.52:2482706:1.45:1643,7327:115.69:2574436:1.34:271,7321:114.84:2309793:1.09:278,7389:115.65:2796382:1.09:441,[7400:117.99:3006608:1.6:871
BIDU_122019C130,2831.0,2833:103.69,2834:103.87,3048:104.86,3088:102.9,3127:101.79,3127:101.85,3156.0,2822:109.62,2826:108.05,6535:107.36,6700:121.87:16213163:2.85:2120,6695:124.56:10078599:3.18:3656,7183:120.87:4022432:1.97:917,7615:121.8:3466459:2.05:2587,9220:118.29:3622674:1.3:428,9156:118.2:4727909:1.17:733,9324:117.05:3794537:0.94:671,U:116.52:2482706::,9201:115.69:2574436:0.69:221,9221:114.84:2309793:0.58:205,9130:115.65:2796382:0.54:190,9111:117.99:3006608:0.74:538
BIDU_122019C135,1594.0,1600:103.69,1589:103.87,1583:104.86,1601:102.9,1601:101.79,1600:101.85,1600.0,1586:109.62,1601:108.05,1620:107.36,1640:121.87:16213163:1.8:625,1870:124.56:10078599:1.86:928,2195:120.87:4022432:1.11:353,2350:121.8:3466459:1.18:391,2567:118.29:3622674:0.66:118,2525:118.2:4727909:0.66:183,2468:117.05:3794537:0.48:214,U:116.52:2482706::,2379:115.69:2574436:0.35:51,2354:114.84:2309793:0.29:87,2285:115.65:2796382:0.28:92,2303:117.99:3006608:0.39:67
BIDU_122019C140,1290.0,1295:103.69,1295:103.87,1307:104.86,1303:102.9,1302:101.79,1303:101.85,1304.0,1304:109.62,1311:108.05,1308:107.36,1313:121.87:16213163:1.07:411,1420:124.56:10078599:1.1:1703,2402:120.87:4022432:0.63:437,2494:121.8:3466459:0.65:200,2441:118.29:3622674:0.38:303,2387:118.2:4727909:0.38:419,2381:117.05:3794537:0.32:63,2357:116.52:2482706:0.26:43,:115.69:2574436:U:U,2371:114.84:2309793:0.18:59,U:115.65:2796382:U:U,U:117.99:3006608:.0:U
BIDU_122019C145,1366.0,1344:103.69,1344:103.87,1344:104.86,1317:102.9,1314:101.79,1323:101.85,1323.0,1413:109.62,1426:108.05,1431:107.36,1437:121.87:16213163:0.66:273,1417:124.56:10078599:0.65:288,1502:120.87:4022432:0.38:201,1541:121.8:3466459:0.4:86,1547:118.29:3622674:0.25:22,1546:118.2:4727909:0.25:22,1542:117.05:3794537:0.21:13,1541:116.52:2482706:0.19:74,1501:115.69:2574436:0.16:13,U:114.84:2309793:U:U,1500:115.65:2796382:0.11:11,1490:117.99:3006608:0.14:2
BIDU_122019C150,2295.0,2295:103.69,2295:103.87,2295:104.86,2285:102.9,2285:101.79,2285:101.85,2374.0,2374:109.62,2402:108.05,2391:107.36,2426:121.87:16213163:0.45:704,2260:124.56:10078599:0.38:838,2446:120.87:4022432:0.25:488,2535:121.8:3466459:0.27:560,2789:118.29:3622674:0.17:214,2965:118.2:4727909:0.2:391,2859:117.05:3794537:0.18:55,2890:116.52:2482706:0.15:140,2891:115.69:2574436:0.12:91,2871:114.84:2309793:0.09:516,2549:115.65:2796382:0.08:10,2545:117.99:3006608:0.09:63
BIDU_122019C155,337.0,337:103.69,337:103.87,337:104.86,337:102.9,329:101.79,329:101.85,329.0,329:109.62,329:108.05,329:107.36,330:121.87:16213163:0.27:94,401:124.56:10078599:0.27:111,457:120.87:4022432:0.16:4,453:121.8:3466459:0.19:5,454:118.29:3622674:0.11:7,452:118.2:4727909:0.08:10,452:117.05:3794537:0.11:12,450:116.52:2482706:0.11:0,:115.69:2574436:U:U,450:114.84:2309793:0.11:0,449:115.65:2796382:0.07:0,449:117.99:3006608:0.06:13
BIDU_120619C107,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.79,0:101.85,0.0,5:109.62,5:108.05,10:107.36,14:121.87:16213163:14.04:5,15:124.56:10078599:20.6:1,15:120.87:4022432:20.6:0,15:121.8:3466459:20.6:0,15:118.29:3622674:20.6:0,15:118.2:4727909:20.6:0,15:117.05:3794537:20.6:0,15:116.52:2482706:20.6:0,15:115.69:2574436:20.6:0,15:114.84:2309793:9.62:1,14:115.65:2796382:9.62:0,14:117.99:3006608:9.62:0
BIDU_120619C98.5,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.79,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,U:116.52:2482706::,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_120619C112,0.0,0:103.69,1:103.87,1:104.86,2:102.9,2:101.79,2:101.85,2.0,4:109.62,15:108.05,15:107.36,15:121.87:16213163:10.3:11,25:124.56:10078599:10.3:0,25:120.87:4022432:10.3:0,25:121.8:3466459:10.3:0,25:118.29:3622674:7.63:1,25:118.2:4727909:7.63:0,25:117.05:3794537:7.63:0,25:116.52:2482706:6.15:1,25:115.69:2574436:6.15:0,25:114.84:2309793:4.7:11,34:115.65:2796382:5.25:10,[29:117.99:3006608:7.0:10
BIDU_120619C111,0.0,0:103.69,0:103.87,0:104.86,0:102.9,1:101.79,1:101.85,1.0,21:109.62,27:108.05,27:107.36,27:121.87:16213163:10.73:6,23:124.56:10078599:10.73:0,23:120.87:4022432:12.35:1,24:121.8:3466459:12.35:0,24:118.29:3622674:8.23:1,23:118.2:4727909:8.23:0,23:117.05:3794537:8.23:0,23:116.52:2482706:8.23:0,23:115.69:2574436:8.23:0,23:114.84:2309793:5.35:1,24:115.65:2796382:6.15:2,[24:117.99:3006608:6.15:0
BIDU_120619C97,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.79,0:101.85,0.0,4:109.62,4:108.05,4:107.36,4:121.87:16213163:9.31:0,4:124.56:10078599:9.31:0,4:120.87:4022432:9.31:0,4:121.8:3466459:9.31:0,4:118.29:3622674:9.31:0,4:118.2:4727909:9.31:0,4:117.05:3794537:9.31:0,U:116.52:2482706::,:115.69:2574436:U:U,4:114.84:2309793:9.31:0,4:115.65:2796382:9.31:0,4:117.99:3006608:9.31:0
BIDU_120619C109,0.0,0:103.69,0:103.87,0:104.86,0:102.9,6:101.79,7:101.85,8.0,21:109.62,21:108.05,31:107.36,38:121.87:16213163:12.85:36,37:124.56:10078599:12.85:0,37:120.87:4022432:12.75:2,37:121.8:3466459:12.75:0,37:118.29:3622674:12.75:0,37:118.2:4727909:12.75:0,37:117.05:3794537:8.81:6,31:116.52:2482706:8.81:0,31:115.69:2574436:8.81:0,31:114.84:2309793:7.0:5,32:115.65:2796382:7.45:1,[33:117.99:3006608:9.45:1
BIDU_120619C110,0.0,0:103.69,0:103.87,80:104.86,90:102.9,91:101.79,91:101.85,94.0,104:109.62,111:108.05,111:107.36,105:121.87:16213163:12.65:62,83:124.56:10078599:15.73:1,83:120.87:4022432:15.73:0,83:121.8:3466459:15.73:0,83:118.29:3622674:9.3:4,82:118.2:4727909:9.38:1,81:117.05:3794537:9.38:0,81:116.52:2482706:9.38:0,81:115.69:2574436:9.38:0,81:114.84:2309793:9.38:0,82:115.65:2796382:9.38:0,[82:117.99:3006608:9.38:0
BIDU_112919C97,0.0,0:103.69,0:103.87,0:104.86,0:102.9,10:101.79,10:101.85,10.0,10:109.62,10:108.05,10:107.36,10:121.87:16213163:8.15:0,10:124.56:10078599:8.15:0,10:120.87:4022432:8.15:0,10:121.8:3466459:8.15:0,10:118.29:3622674:8.15:0,10:118.2:4727909:8.15:0,10:117.05:3794537:8.15:0,U:116.52:2482706::,10:115.69:2574436:8.15:0,10:114.84:2309793:8.15:0,10:115.65:2796382:8.15:0,10:117.99:3006608:8.15:0
BIDU_120619C106,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.79,0:101.85,0.0,24:109.62,39:108.05,39:107.36,39:121.87:16213163:15.0:20,39:124.56:10078599:15.0:0,39:120.87:4022432:15.0:0,39:121.8:3466459:15.0:0,39:118.29:3622674:13.0:10,49:118.2:4727909:13.0:0,49:117.05:3794537:13.0:0,U:116.52:2482706::,49:115.69:2574436:13.0:0,49:114.84:2309793:9.4:2,50:115.65:2796382:9.4:0,50:117.99:3006608:9.4:0
BIDU_120619C104,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.79,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,U:116.52:2482706::,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,U:115.65:2796382:U:U,0:117.99:3006608:14.04:2
BIDU_120619C113,0.0,0:103.69,0:103.87,4:104.86,5:102.9,5:101.79,5:101.85,11.0,13:109.62,25:108.05,25:107.36,30:121.87:16213163:7.0:5,30:124.56:10078599:7.0:0,30:120.87:4022432:9.3:2,32:121.8:3466459:9.3:0,32:118.29:3622674:9.3:0,32:118.2:4727909:5.62:1,31:117.05:3794537:5.62:0,31:116.52:2482706:5.15:12,43:115.69:2574436:4.7:12,43:114.84:2309793:3.9:5,48:115.65:2796382:3.9:0,[48:117.99:3006608:3.9:0
BIDU_120619C108,0.0,0:103.69,1:103.87,2:104.86,3:102.9,3:101.79,3:101.85,3.0,5:109.62,5:108.05,11:107.36,19:121.87:16213163:15.0:12,19:124.56:10078599:16.8:2,21:120.87:4022432:16.8:0,21:121.8:3466459:16.8:0,21:118.29:3622674:16.8:0,21:118.2:4727909:9.45:1,20:117.05:3794537:9.45:0,20:116.52:2482706:8.96:2,20:115.69:2574436:8.5:4,20:114.84:2309793:8.5:0,20:115.65:2796382:7.25:1,[21:117.99:3006608:7.25:0
BIDU_120619C97.5,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.79,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,U:116.52:2482706::,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_120619C103,0.0,0:103.69,0:103.87,0:104.86,0:102.9,13:101.79,18:101.85,18.0,33:109.62,28:108.05,38:107.36,48:121.87:16213163:17.6:40,42:124.56:10078599:17.6:0,42:120.87:4022432:17.6:0,42:121.8:3466459:17.6:0,42:118.29:3622674:17.6:0,42:118.2:4727909:17.6:0,42:117.05:3794537:17.6:0,U:116.52:2482706::,42:115.69:2574436:17.6:0,42:114.84:2309793:17.6:0,42:115.65:2796382:17.6:0,42:117.99:3006608:17.6:0
BIDU_120619C101,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.83,1:101.85,1.0,2:109.62,2:108.05,4:107.36,3:121.87:16213163:20.36:3,3:124.56:10078599:20.36:0,3:120.87:4022432:20.36:0,3:121.8:3466459:20.36:0,3:118.29:3622674:20.36:0,3:118.2:4727909:20.36:0,3:117.05:3794537:20.36:0,3:116.52:2482706:20.36:0,3:115.69:2574436:20.36:0,U:114.84:2309793:U:U,3:115.65:2796382:20.36:0,3:117.99:3006608:20.36:0
BIDU_120619C99.5,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.85,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_112219C97,0.0,9:103.69,9:103.87,9:104.86,9:102.9,9:101.85,9:101.85,9.0,9:109.62,10:108.05,10:107.36,10:121.87:16213163:12.7:0,10:124.56:10078599:12.7:0,10:120.87:4022432:12.7:0,10:121.8:3466459:12.7:0,10:118.29:3622674:12.7:0,10:118.2:4727909:12.7:0,10:117.05:3794537:12.7:0,10:116.52:2482706:12.7:0,10:115.69:2574436:12.7:0,10:114.84:2309793:12.7:0,U:115.65:2796382:U:U,10:117.99:3006608:12.7:0
BIDU_120619C105,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.85,0:101.85,0.0,1:109.62,1:108.05,1:107.36,2:121.87:16213163:16.01:9,10:124.56:10078599:16.01:0,10:120.87:4022432:16.61:1,9:121.8:3466459:16.61:0,9:118.29:3622674:13.88:1,9:118.2:4727909:13.88:0,9:117.05:3794537:13.42:12,U:116.52:2482706::,21:115.69:2574436:13.42:0,21:114.84:2309793:13.42:0,21:115.65:2796382:13.42:0,21:117.99:3006608:13.42:0
BIDU_120619C100,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.85,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_120619C98,0.0,0:103.69,0:103.87,0:104.86,0:102.9,0:101.85,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_120619C99,0.0,0:103.69,0:103.87,0:104.86,0:102.9,1:101.85,1:101.85,1.0,1:109.62,1:108.05,1:107.36,1:121.87:16213163:19.36:1,1:124.56:10078599:19.36:0,1:120.87:4022432:19.36:0,1:121.8:3466459:19.36:0,1:118.29:3622674:19.36:0,1:118.2:4727909:19.36:0,1:117.05:3794537:19.36:0,1:116.52:2482706:19.36:0,:115.69:2574436:U:U,1:114.84:2309793:19.36:0,1:115.65:2796382:19.36:0,1:117.99:3006608:19.36:0
BIDU_120619C102,0.0,0:103.69,0:103.87,0:104.86,0:102.9,3:101.85,4:101.85,4.0,4:109.62,4:108.05,4:107.36,4:121.87:16213163:5.53:0,4:124.56:10078599:5.53:0,4:120.87:4022432:5.53:0,4:121.8:3466459:5.53:0,4:118.29:3622674:5.53:0,4:118.2:4727909:5.53:0,4:117.05:3794537:15.24:3,1:116.52:2482706:15.24:0,1:115.69:2574436:15.24:0,1:114.84:2309793:15.24:0,1:115.65:2796382:15.24:0,1:117.99:3006608:15.24:0
BIDU_120619C114,0.0,0,0,2:104.86,2:102.9,2:101.88,3:101.85,3.0,9:109.62,9:108.05,9:107.36,11:121.87:16213163:8.55:22,21:124.56:10078599:11.87:7,15:120.87:4022432:8.65:9,13:121.8:3466459:10.09:1,12:118.29:3622674:6.1:3,13:118.2:4727909:6.1:0,13:117.05:3794537:7.0:11,20:116.52:2482706:7.0:0,20:115.69:2574436:4.7:2,22:114.84:2309793:4.05:17,21:115.65:2796382:3.8:25,[41:117.99:3006608:5.2:24
BIDU_112919C96.5,0.0,0,0,0,0:102.9,0:101.88,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,U:116.52:2482706::,:115.69:2574436:U:U,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_120619C96.5,0.0,0,0,0,0:102.9,0:101.88,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,U:116.52:2482706::,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_112219C96.5,0.0,0,0,0,0:102.9,5:101.88,5:101.85,5.0,5:109.62,5:108.05,5:107.36,5:121.87:16213163:8.7:0,5:124.56:10078599:8.7:0,5:120.87:4022432:8.7:0,5:121.8:3466459:8.7:0,5:118.29:3622674:8.7:0,5:118.2:4727909:8.7:0,5:117.05:3794537:8.7:0,5:116.52:2482706:8.7:0,5:115.69:2574436:8.7:0,5:114.84:2309793:8.7:0,5:115.65:2796382:8.7:0,5:117.99:3006608:8.7:0
BIDU_121319C100,0.0,0,0,0,0,0,0:101.85,0.0,40:109.62,42:108.05,42:107.36,42:121.87:16213163:21.3:7,36:124.56:10078599:21.3:0,36:120.87:4022432:21.3:0,36:121.8:3466459:22.87:15,21:118.29:3622674:22.87:0,21:118.2:4727909:22.87:0,21:117.05:3794537:22.87:0,U:116.52:2482706::,21:115.69:2574436:22.87:0,U:114.84:2309793:U:U,21:115.65:2796382:15.45:0,21:117.99:3006608:15.45:0
BIDU_121319C110,0.0,0,0,0,0,0,0:101.85,1.0,8:109.62,84:108.05,94:107.36,106:121.87:16213163:13.2:173,157:124.56:10078599:15.9:34,175:120.87:4022432:12.04:3,176:121.8:3466459:13.59:3,176:118.29:3622674:10.1:10,166:118.2:4727909:8.76:1,165:117.05:3794537:9.45:22,185:116.52:2482706:7.89:1,185:115.69:2574436:7.89:0,185:114.84:2309793:6.6:8,187:115.65:2796382:6.6:0,[187:117.99:3006608:8.65:21
BIDU_121319C101,0.0,0,0,0,0,0,0:101.85,0.0,2:109.62,2:108.05,2:107.36,2:121.87:16213163:6.53:0,2:124.56:10078599:6.53:0,2:120.87:4022432:6.53:0,2:121.8:3466459:6.53:0,2:118.29:3622674:6.53:0,2:118.2:4727909:6.53:0,2:117.05:3794537:6.53:0,U:116.52:2482706::,2:115.69:2574436:6.53:0,2:114.84:2309793:15.27:2,2:115.65:2796382:15.27:0,2:117.99:3006608:15.27:0
BIDU_121319C106,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,41:108.05,48:107.36,65:121.87:16213163:16.08:43,32:124.56:10078599:19.19:20,26:120.87:4022432:19.19:0,26:121.8:3466459:19.19:0,26:118.29:3622674:19.19:0,26:118.2:4727909:19.19:0,26:117.05:3794537:19.19:0,U:116.52:2482706::,26:115.69:2574436:19.19:0,26:114.84:2309793:10.86:2,26:115.65:2796382:10.86:0,26:117.99:3006608:10.86:0
BIDU_121319C96.5,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,:115.69:2574436:U:U,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_121319C105,0.0,0,0,0,0,0,0:101.85,2.0,5:109.62,13:108.05,13:107.36,14:121.87:16213163:6.63:0,14:124.56:10078599:6.63:0,14:120.87:4022432:16.48:1,14:121.8:3466459:16.48:0,14:118.29:3622674:16.48:0,14:118.2:4727909:16.48:0,14:117.05:3794537:16.48:0,14:116.52:2482706:16.48:0,:115.69:2574436:U:U,14:114.84:2309793:16.48:0,14:115.65:2796382:16.48:0,14:117.99:3006608:16.48:0
BIDU_121319C99,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,0:115.69:2574436:0.0:0,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_121319C102,0.0,0,0,0,0,0,0:101.85,0.0,2:109.62,2:108.05,2:107.36,2:121.87:16213163:6.03:0,2:124.56:10078599:6.03:0,2:120.87:4022432:6.03:0,2:121.8:3466459:6.03:0,2:118.29:3622674:6.03:0,2:118.2:4727909:6.03:0,2:117.05:3794537:6.03:0,2:116.52:2482706:6.03:0,2:115.69:2574436:6.03:0,2:114.84:2309793:14.31:2,2:115.65:2796382:14.31:0,2:117.99:3006608:14.31:0
BIDU_121319C111,0.0,0,0,0,0,0,0:101.85,0.0,6:109.62,63:108.05,73:107.36,88:121.87:16213163:12.34:46,58:124.56:10078599:14.62:20,52:120.87:4022432:14.62:0,52:121.8:3466459:14.62:0,52:118.29:3622674:14.62:0,52:118.2:4727909:14.62:0,52:117.05:3794537:14.62:0,52:116.52:2482706:14.62:0,52:115.69:2574436:14.62:0,52:114.84:2309793:6.8:2,52:115.65:2796382:6.8:0,[52:117.99:3006608:8.17:1
BIDU_120619C96,0.0,0,0,0,0,0,14:101.85,14.0,15:109.62,15:108.05,15:107.36,15:121.87:16213163:14.45:0,15:124.56:10078599:14.45:0,15:120.87:4022432:14.45:0,15:121.8:3466459:14.45:0,15:118.29:3622674:14.45:0,15:118.2:4727909:14.45:0,15:117.05:3794537:14.45:0,15:116.52:2482706:14.45:0,15:115.69:2574436:14.45:0,15:114.84:2309793:14.45:0,15:115.65:2796382:14.45:0,15:117.99:3006608:14.45:0
BIDU_121319C109,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,2:108.05,4:107.36,9:121.87:16213163:13.32:9,4:124.56:10078599:13.32:0,4:120.87:4022432:13.32:0,4:121.8:3466459:13.32:0,4:118.29:3622674:12.03:1,5:118.2:4727909:12.03:0,5:117.05:3794537:12.03:0,5:116.52:2482706:12.03:0,5:115.69:2574436:8.1:4,7:114.84:2309793:7.35:6,13:115.65:2796382:7.35:0,[13:117.99:3006608:7.35:0
BIDU_121319C96,0.0,0,0,0,0,0,0:101.85,1.0,1:109.62,1:108.05,1:107.36,1:121.87:16213163:13.15:0,1:124.56:10078599:13.15:0,1:120.87:4022432:13.15:0,1:121.8:3466459:13.15:0,1:118.29:3622674:13.15:0,1:118.2:4727909:13.15:0,1:117.05:3794537:13.15:0,1:116.52:2482706:13.15:0,1:115.69:2574436:13.15:0,U:114.84:2309793:U:U,U:115.65:2796382:.:U,1:117.99:3006608:13.15:0
BIDU_121319C103,0.0,0,0,0,0,0,0:101.85,0.0,5:109.62,5:108.05,5:107.36,5:121.87:16213163:10.4:0,5:124.56:10078599:10.4:0,5:120.87:4022432:10.4:0,5:121.8:3466459:10.4:0,5:118.29:3622674:16.22:1,4:118.2:4727909:16.22:0,4:117.05:3794537:16.22:0,U:116.52:2482706::,:115.69:2574436:U:U,4:114.84:2309793:16.22:0,U:115.65:2796382:U:U,5:117.99:3006608:16.22:0
BIDU_121319C107,0.0,0,0,0,0,0,0:101.85,0.0,6:109.62,8:108.05,9:107.36,39:121.87:16213163:14.25:11,39:124.56:10078599:14.25:0,39:120.87:4022432:14.85:3,42:121.8:3466459:16.15:2,43:118.29:3622674:16.15:0,43:118.2:4727909:12.2:2,43:117.05:3794537:10.95:1,43:116.52:2482706:10.1:1,44:115.69:2574436:10.1:0,44:114.84:2309793:9.05:2,44:115.65:2796382:9.9:1,43:117.99:3006608:9.9:0
BIDU_121319C108,0.0,0,0,0,0,0,0:101.85,0.0,6:109.62,6:108.05,7:107.36,7:121.87:16213163:10.25:1,6:124.56:10078599:10.25:0,6:120.87:4022432:10.25:0,6:121.8:3466459:10.25:0,6:118.29:3622674:10.25:0,6:118.2:4727909:10.25:0,6:117.05:3794537:10.25:0,6:116.52:2482706:10.25:0,6:115.69:2574436:10.25:0,6:114.84:2309793:8.1:17,23:115.65:2796382:8.1:0,[23:117.99:3006608:10.0:2
BIDU_121319C104,0.0,0,0,0,0,0,0:101.85,0.0,3:109.62,4:108.05,4:107.36,4:121.87:16213163:17.2:3,4:124.56:10078599:17.2:0,4:120.87:4022432:17.2:0,4:121.8:3466459:17.2:0,4:118.29:3622674:16.4:1,5:118.2:4727909:16.4:0,5:117.05:3794537:16.4:0,5:116.52:2482706:16.4:0,5:115.69:2574436:16.4:0,U:114.84:2309793:U:U,5:115.65:2796382:16.4:0,5:117.99:3006608:16.4:0
BIDU_112919C96,0.0,0,0,0,0,0,1:101.85,1.0,1:109.62,1:108.05,1:107.36,1:121.87:16213163:10.15:0,1:124.56:10078599:10.15:0,1:120.87:4022432:10.15:0,1:121.8:3466459:10.15:0,1:118.29:3622674:10.15:0,1:118.2:4727909:10.15:0,1:117.05:3794537:10.15:0,1:116.52:2482706:10.15:0,1:115.69:2574436:10.15:0,1:114.84:2309793:10.15:0,1:115.65:2796382:10.15:0,1:117.99:3006608:10.15:0
BIDU_121319C99.5,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,:115.69:2574436:U:U,0:114.84:2309793:0.0:0,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_121319C97.5,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,0:116.52:2482706:0.0:0,0:115.69:2574436:0.0:0,U:114.84:2309793:U:U,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
BIDU_121319C97,0.0,0,0,0,0,0,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.0:0,0:120.87:4022432:0.0:0,0:121.8:3466459:0.0:0,0:118.29:3622674:0.0:0,0:118.2:4727909:0.0:0,0:117.05:3794537:0.0:0,U:116.52:2482706::,0:115.69:2574436:0.0:0,U:114.84:2309793:U:U,0:115.65:2796382:0.0:0,0:117.99:3006608:0.0:0
