Symbol,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
COST_122019P315,27.0,27:296.5,28:298.94,28:295.86,28:299.845,31:297.11,33.0,33:296.82,33:299.18,33:301.57,38:305.21:2399347:12.85:6,41:302.62:1492559:15.25:2,41:300.84:1110020:15.25:0,41:300.5:1439161:15.25:0,41:302.9:1514298:15.25:0,41:304.59:1255483:15.5:10,42:303.66:1613590:14.7:18,59:304.54:1241527:13.05:1,58:302.24:1760759:15.51:3,57:300.72:1153529:15.51:0,57:300.27:1302385:15.51:0,[57:299.31:1277135:15.51:0
COST_122019P320,15.0,16:296.5,17:298.94,17:295.86,17:299.83,17:297.11,17.0,20:296.82,23:299.18,23:301.57,23:305.21:2399347:24.15:0,23:302.62:1492559:19.2:1,23:300.84:1110020:19.2:0,23:300.5:1439161:21.4:5,28:302.9:1514298:21.4:0,28:304.59:1255483:21.4:0,28:303.66:1613590:21.4:0,28:304.54:1241527:16.91:1,28:302.24:1760759:16.91:0,28:300.72:1153529:16.91:0,28:300.27:1302385:16.91:0,[28:299.31:1277135:21.25:1
COST_122019P325,14.0,17:296.5,17:298.94,17:295.86,17:299.835,17:297.11,17.0,15:296.82,13:299.18,13:301.57,13:305.21:2399347:28.55:0,13:302.62:1492559:23.25:10,23:300.84:1110020:23.25:0,23:300.5:1439161:23.25:0,23:302.9:1514298:23.25:0,23:304.59:1255483:23.25:0,23:303.66:1613590:23.25:0,23:304.54:1241527:23.25:0,23:302.24:1760759:23.65:1,24:300.72:1153529:23.65:0,24:300.27:1302385:24.5:1,24:299.31:1277135:24.5:0
COST_122019P330,1.0,1:296.5,1:298.94,1:295.86,1:299.77,1:297.11,1.0,1:296.82,1:299.18,1:301.57,1:305.21:2399347:25.5:9,10:302.62:1492559:25.5:0,10:300.84:1110020:25.5:0,10:300.5:1439161:25.5:0,10:302.9:1514298:25.5:0,10:304.59:1255483:25.5:0,10:303.66:1613590:25.5:0,10:304.54:1241527:25.5:0,10:302.24:1760759:25.5:0,10:300.72:1153529:25.5:0,10:300.27:1302385:25.5:0,10:299.31:1277135:25.5:0
COST_122019P335,0.0,0:296.5,0:298.94,0:295.86,0:299.8,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_122019P340,0.0,0:296.5,0:298.94,0:295.86,0:299.8,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_122019P345,0.0,0:296.5,0:298.94,0:295.86,0:299.8,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,U:300.27:1302385:U:U,0:299.31:1277135:0.0:0
COST_120619P297.5,0.0,0:296.5,26:298.94,26:295.86,42:299.8,54:297.11,74.0,87:296.82,100:299.18,101:301.57,99:305.21:2399347:2.49:25,74:302.62:1492559:3.67:5,77:300.84:1110020:3.82:13,82:300.5:1439161:3.95:82,161:302.9:1514298:2.59:8,160:304.59:1255483:2.4:22,165:303.66:1613590:2.56:79,U:304.54:1241527::,233:302.24:1760759:2.65:121,304:300.72:1153529:3.25:172,256:300.27:1302385:3.1:19,[265:299.31:1277135:2.91:306
COST_120619P275,0.0,5:296.5,15:298.94,17:295.86,65:299.815,105:297.11,114.0,138:296.82,137:299.18,143:301.57,144:305.21:2399347:0.31:2,144:302.62:1492559:0.49:10,134:300.84:1110020:0.45:32,149:300.5:1439161:0.43:3,150:302.9:1514298:0.38:2,150:304.59:1255483:0.38:0,150:303.66:1613590:0.38:0,150:304.54:1241527:0.14:2,148:302.24:1760759:0.14:0,148:300.72:1153529:0.21:38,U:300.27:1302385:.0:U,[147:299.31:1277135:0.15:27
COST_120619P315,0.0,0:296.5,0:298.94,0:295.86,0:299.8,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_120619P277.5,0.0,6:296.5,11:298.94,11:295.86,11:299.78,11:297.11,23.0,32:296.82,40:299.18,61:301.57,61:305.21:2399347:0.41:31,61:302.62:1492559:0.88:4,61:300.84:1110020:0.65:2,61:300.5:1439161:0.65:0,61:302.9:1514298:0.38:7,63:304.59:1255483:0.38:0,63:303.66:1613590:0.38:0,U:304.54:1241527::,65:302.24:1760759:0.25:3,63:300.72:1153529:0.25:0,63:300.27:1302385:0.23:20,[80:299.31:1277135:0.17:26
COST_120619P272.5,0.0,0:296.5,1:298.94,1:295.86,2:299.81,8:297.11,12.0,12:296.82,32:299.18,32:301.57,32:305.21:2399347:0.64:0,32:302.62:1492559:0.64:0,32:300.84:1110020:0.4:6,27:300.5:1439161:0.36:2,28:302.9:1514298:0.22:26,45:304.59:1255483:0.22:0,45:303.66:1613590:0.19:2,U:304.54:1241527::,54:302.24:1760759:0.15:16,59:300.72:1153529:0.14:10,U:300.27:1302385:U:U,69:299.31:1277135:0.1:2
COST_120619P287.5,0.0,0:296.5,0:298.94,0:295.86,0:299.81,0:297.11,1.0,12:296.82,67:299.18,81:301.57,86:305.21:2399347:1.07:28,68:302.62:1492559:1.48:16,75:300.84:1110020:1.55:14,79:300.5:1439161:1.3:35,93:302.9:1514298:0.94:6,96:304.59:1255483:0.85:11,96:303.66:1613590:0.83:68,156:304.54:1241527:0.61:85,226:302.24:1760759:0.8:70,272:300.72:1153529:0.94:16,274:300.27:1302385:0.74:31,[301:299.31:1277135:0.71:276
COST_120619P280,0.0,2:296.5,28:298.94,74:295.86,107:299.81,122:297.11,155.0,152:296.82,167:299.18,173:301.57,173:305.21:2399347:0.61:58,203:302.62:1492559:0.8:28,211:300.84:1110020:0.8:4,212:300.5:1439161:0.7:11,214:302.9:1514298:0.5:53,226:304.59:1255483:0.5:3,229:303.66:1613590:0.34:8,230:304.54:1241527:0.28:55,222:302.24:1760759:0.33:61,197:300.72:1153529:0.42:29,202:300.27:1302385:0.3:26,[195:299.31:1277135:0.26:92
COST_120619P285,0.0,0:296.5,23:298.94,38:295.86,44:299.81,45:297.11,46.0,48:296.82,51:299.18,58:301.57,60:305.21:2399347:0.9:56,63:302.62:1492559:1.18:24,65:300.84:1110020:1.15:10,70:300.5:1439161:1.18:21,88:302.9:1514298:0.83:9,94:304.59:1255483:0.7:2,96:303.66:1613590:0.66:27,112:304.54:1241527:0.48:40,125:302.24:1760759:0.6:26,140:300.72:1153529:0.63:52,175:300.27:1302385:0.55:51,[198:299.31:1277135:0.5:90
COST_120619P302.5,0.0,0:296.5,1:298.94,2:295.86,4:299.81,14:297.11,10.0,10:296.82,10:299.18,10:301.57,10:305.21:2399347:9.65:0,10:302.62:1492559:5.58:20,20:300.84:1110020:5.85:41,32:300.5:1439161:5.85:7,28:302.9:1514298:4.4:1,28:304.59:1255483:3.82:7,29:303.66:1613590:4.19:5,U:304.54:1241527::,31:302.24:1760759:4.54:10,32:300.72:1153529:4.4:17,35:300.27:1302385:5.28:18,[45:299.31:1277135:5.65:30
COST_120619P320,0.0,0:296.5,0:298.94,0:295.86,0:299.81,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_120619P307.5,0.0,0:296.5,0:298.94,0:295.86,0:299.81,0:297.11,0.0,0:296.82,0:299.18,0:301.57,4:305.21:2399347:9.1:0,4:302.62:1492559:9.1:0,4:300.84:1110020:9.2:14,14:300.5:1439161:9.2:0,14:302.9:1514298:9.2:0,14:304.59:1255483:9.2:0,14:303.66:1613590:6.06:10,10:304.54:1241527:6.3:5,15:302.24:1760759:6.3:0,15:300.72:1153529:7.25:10,25:300.27:1302385:7.25:0,[25:299.31:1277135:7.25:0
COST_120619P300,0.0,1:296.5,6:298.94,7:295.86,9:299.81,10:297.11,15.0,26:296.82,33:299.18,40:301.57,46:305.21:2399347:3.61:18,59:302.62:1492559:4.45:6,60:300.84:1110020:4.77:48,66:300.5:1439161:5.25:15,67:302.9:1514298:3.27:32,75:304.59:1255483:3.1:46,67:303.66:1613590:3.3:85,U:304.54:1241527:.:,154:302.24:1760759:3.48:134,258:300.72:1153529:4.3:123,169:300.27:1302385:3.95:31,[179:299.31:1277135:4.0:380
COST_120619P295,0.0,2:296.5,22:298.94,23:295.86,26:299.87,26:297.11,30.0,34:296.82,40:299.18,47:301.57,36:305.21:2399347:2.2:45,56:302.62:1492559:2.86:21,75:300.84:1110020:2.92:61,136:300.5:1439161:2.95:7,141:302.9:1514298:2.05:29,161:304.59:1255483:1.72:85,242:303.66:1613590:1.95:23,248:304.54:1241527:1.49:47,252:302.24:1760759:2.0:231,378:300.72:1153529:2.57:45,405:300.27:1302385:2.28:99,[467:299.31:1277135:1.98:533
COST_120619P290,0.0,0:296.5,7:298.94,22:295.86,22:299.88,22:297.11,22.0,22:296.82,44:299.18,55:301.57,55:305.21:2399347:1.42:29,69:302.62:1492559:1.84:12,74:300.84:1110020:1.89:63,97:300.5:1439161:1.89:251,279:302.9:1514298:1.22:47,292:304.59:1255483:1.1:32,304:303.66:1613590:1.1:34,330:304.54:1241527:0.85:77,353:302.24:1760759:1.1:182,370:300.72:1153529:1.23:68,397:300.27:1302385:1.11:109,[465:299.31:1277135:0.98:146
COST_120619P317.5,0.0,0:296.5,0:298.94,0:295.86,0:299.81,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:15.51:3,3:304.59:1255483:15.51:0,3:303.66:1613590:15.51:0,3:304.54:1241527:15.51:0,3:302.24:1760759:15.51:0,3:300.72:1153529:15.51:0,3:300.27:1302385:15.51:0,[3:299.31:1277135:15.51:0
COST_120619P310,0.0,0:296.5,0:298.94,0:295.86,0:299.81,3:297.11,3.0,3:296.82,3:299.18,3:301.57,3:305.21:2399347:14.5:0,3:302.62:1492559:9.23:6,5:300.84:1110020:9.23:0,5:300.5:1439161:10.58:4,7:302.9:1514298:10.58:0,7:304.59:1255483:10.58:0,7:303.66:1613590:8.61:7,U:304.54:1241527::,15:302.24:1760759:9.53:2,16:300.72:1153529:9.53:0,16:300.27:1302385:9.53:0,[16:299.31:1277135:11.23:3
COST_120619P305,0.0,0:296.5,0:298.94,0:295.86,0:299.77,5:297.11,4.0,4:296.82,4:299.18,23:301.57,28:305.21:2399347:5.46:25,48:302.62:1492559:6.7:9,51:300.84:1110020:6.77:2,51:300.5:1439161:8.05:2,50:302.9:1514298:5.4:35,69:304.59:1255483:5.93:5,70:303.66:1613590:5.7:24,U:304.54:1241527::,82:302.24:1760759:6.18:13,71:300.72:1153529:7.33:44,77:300.27:1302385:6.74:12,[87:299.31:1277135:7.13:29
COST_120619P312.5,0.0,0:296.5,0:298.94,0:295.86,0:299.77,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:12.57:2,1:302.9:1514298:12.57:0,1:304.59:1255483:12.57:0,1:303.66:1613590:10.66:5,U:304.54:1241527::,5:302.24:1760759:10.55:7,7:300.72:1153529:10.55:0,7:300.27:1302385:10.55:0,[7:299.31:1277135:10.55:0
COST_120619P292.5,0.0,0:296.5,5:298.94,5:295.86,8:299.77,7:297.11,7.0,11:296.82,27:299.18,31:301.57,33:305.21:2399347:1.61:9,39:302.62:1492559:2.32:4,43:300.84:1110020:2.31:47,69:300.5:1439161:2.17:233,265:302.9:1514298:1.55:62,293:304.59:1255483:1.34:90,293:303.66:1613590:1.5:41,U:304.54:1241527::,347:302.24:1760759:1.52:123,442:300.72:1153529:1.61:75,466:300.27:1302385:1.72:40,[466:299.31:1277135:1.39:125
COST_120619P282.5,0.0,6:296.5,26:298.94,28:295.86,30:299.82,35:297.11,35.0,35:296.82,129:299.18,130:301.57,129:305.21:2399347:0.69:10,126:302.62:1492559:0.9:2,126:300.84:1110020:0.94:5,121:300.5:1439161:0.9:31,122:302.9:1514298:0.62:2,123:304.59:1255483:0.54:6,128:303.66:1613590:0.48:18,135:304.54:1241527:0.34:10,141:302.24:1760759:0.44:5,141:300.72:1153529:0.47:53,185:300.27:1302385:0.39:31,[191:299.31:1277135:0.35:70
COST_112219P322.5,0.0,0,0:298.94,0:295.86,0:299.82,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:20.44:0,0:302.62:1492559:20.44:0,0:300.84:1110020:20.44:0,0:300.5:1439161:20.44:0,0:302.9:1514298:20.44:0,0:304.59:1255483:20.44:0,0:303.66:1613590:20.44:0,0:304.54:1241527:20.44:0,0:302.24:1760759:20.44:0,0:300.72:1153529:20.44:0,0:300.27:1302385:20.44:0,[0:299.31:1277135:20.44:0
COST_120619P322.5,0.0,0,0:298.94,0:295.86,0:299.7913,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_112919P322.5,0.0,0,0:298.94,0:295.86,0:299.7913,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_121319P277.5,0.0,0,0,0,0,0:297.11,0.0,6:296.82,6:299.18,8:301.57,8:305.21:2399347:1.2:6,4:302.62:1492559:1.79:5,9:300.84:1110020:1.69:12,20:300.5:1439161:1.59:4,24:302.9:1514298:1.59:0,24:304.59:1255483:1.21:1,24:303.66:1613590:1.21:0,24:304.54:1241527:0.88:9,21:302.24:1760759:1.18:22,35:300.72:1153529:1.18:0,35:300.27:1302385:1.18:0,[35:299.31:1277135:1.39:5
COST_121319P282.5,0.0,0,0,0,0,0:297.11,1.0,5:296.82,13:299.18,14:301.57,14:305.21:2399347:1.74:5,18:302.62:1492559:2.5:1,19:300.84:1110020:2.29:12,24:300.5:1439161:2.67:5,27:302.9:1514298:1.98:1,26:304.59:1255483:1.98:0,26:303.66:1613590:1.65:44,58:304.54:1241527:1.43:14,68:302.24:1760759:1.74:13,72:300.72:1153529:2.17:4,77:300.27:1302385:1.93:2,[79:299.31:1277135:2.13:1
COST_121319P305,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:7.35:23,21:302.62:1492559:9.2:11,32:300.84:1110020:9.62:32,64:300.5:1439161:10.23:11,75:302.9:1514298:8.4:35,104:304.59:1255483:7.89:52,106:303.66:1613590:7.59:32,80:304.54:1241527:6.73:34,95:302.24:1760759:8.78:9,95:300.72:1153529:10.25:166,242:300.27:1302385:9.6:12,[250:299.31:1277135:10.7:32
COST_121319P275,0.0,0,0,0,0,0:297.11,0.0,9:296.82,49:299.18,54:301.57,84:305.21:2399347:0.93:44,92:302.62:1492559:1.6:110,150:300.84:1110020:2.06:11,152:300.5:1439161:1.46:12,156:302.9:1514298:1.46:0,156:304.59:1255483:1.17:2,156:303.66:1613590:0.85:40,U:304.54:1241527::,132:302.24:1760759:0.73:0,132:300.72:1153529:1.05:21,148:300.27:1302385:1.02:18,[158:299.31:1277135:0.99:27
COST_121319P285,0.0,0,0,0,0,0:297.11,2.0,5:296.82,6:299.18,9:301.57,14:305.21:2399347:2.05:18,20:302.62:1492559:2.9:2,22:300.84:1110020:2.76:1,23:300.5:1439161:3.0:55,58:302.9:1514298:2.16:2,58:304.59:1255483:2.0:10,65:303.66:1613590:1.98:35,U:304.54:1241527::,88:302.24:1760759:2.13:18,104:300.72:1153529:2.37:9,110:300.27:1302385:2.49:34,[121:299.31:1277135:2.39:16
COST_121319P315,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:15.85:2,[2:299.31:1277135:15.85:0
COST_121319P295,0.0,0,0,0,0,0:297.11,1.0,3:296.82,4:299.18,13:301.57,11:305.21:2399347:3.9:30,30:302.62:1492559:5.25:5,34:300.84:1110020:5.35:4,37:300.5:1439161:6.0:13,49:302.9:1514298:4.41:2,51:304.59:1255483:4.1:47,78:303.66:1613590:3.85:9,U:304.54:1241527::,89:302.24:1760759:4.53:29,112:300.72:1153529:5.05:12,118:300.27:1302385:5.07:44,[155:299.31:1277135:5.3:33
COST_121319P307.5,0.0,0,0,0,0,0:297.11,0.0,2:296.82,2:299.18,2:301.57,2:305.21:2399347:8.65:7,5:302.62:1492559:10.55:31,36:300.84:1110020:10.55:0,36:300.5:1439161:11.64:6,35:302.9:1514298:11.64:0,35:304.59:1255483:9.4:4,35:303.66:1613590:9.4:0,35:304.54:1241527:8.09:3,38:302.24:1760759:10.04:5,38:300.72:1153529:12.55:1,38:300.27:1302385:12.55:0,[38:299.31:1277135:12.38:2
COST_121319P280,0.0,0,0,0,0,0:297.11,12.0,24:296.82,22:299.18,26:301.57,26:305.21:2399347:1.44:19,37:302.62:1492559:2.14:8,44:300.84:1110020:2.11:15,50:300.5:1439161:2.09:19,55:302.9:1514298:1.55:6,58:304.59:1255483:1.54:2,60:303.66:1613590:1.31:26,75:304.54:1241527:1.09:14,82:302.24:1760759:1.53:57,116:300.72:1153529:1.59:17,133:300.27:1302385:1.57:18,[145:299.31:1277135:1.55:8
COST_121319P320,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:15.97:20,0:302.62:1492559:15.97:0,0:300.84:1110020:15.97:0,0:300.5:1439161:15.97:0,0:302.9:1514298:15.97:0,0:304.59:1255483:15.97:0,0:303.66:1613590:15.97:0,0:304.54:1241527:15.97:0,0:302.24:1760759:19.25:2,2:300.72:1153529:19.25:0,2:300.27:1302385:19.25:0,[2:299.31:1277135:19.25:0
COST_121319P317.5,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_121319P300,0.0,0,0,0,0,0:297.11,0.0,0:296.82,1:299.18,3:301.57,3:305.21:2399347:5.24:9,10:302.62:1492559:6.98:13,22:300.84:1110020:7.3:11,33:300.5:1439161:7.7:20,43:302.9:1514298:6.08:2,45:304.59:1255483:6.56:22,49:303.66:1613590:5.5:4,U:304.54:1241527::,70:302.24:1760759:6.4:12,69:300.72:1153529:7.15:46,112:300.27:1302385:6.99:69,[172:299.31:1277135:7.35:146
COST_121319P310,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:11.5:2,2:303.66:1613590:11.5:0,2:304.54:1241527:9.55:12,13:302.24:1760759:9.55:0,13:300.72:1153529:12.2:8,20:300.27:1302385:12.2:0,[20:299.31:1277135:14.05:21
COST_121319P287.5,0.0,0,0,0,0,0:297.11,0.0,0:296.82,7:299.18,8:301.57,8:305.21:2399347:2.62:29,35:302.62:1492559:3.35:50,85:300.84:1110020:3.35:0,85:300.5:1439161:3.53:13,89:302.9:1514298:3.53:0,89:304.59:1255483:3.53:0,89:303.66:1613590:2.37:3,90:304.54:1241527:2.05:30,102:302.24:1760759:2.51:1,102:300.72:1153529:3.5:5,103:300.27:1302385:3.03:24,[119:299.31:1277135:3.15:2
COST_121319P297.5,0.0,0,0,0,0,0:297.11,0.0,3:296.82,3:299.18,4:301.57,6:305.21:2399347:5.08:22,26:302.62:1492559:6.22:3,27:300.84:1110020:6.55:4,27:300.5:1439161:6.55:0,27:302.9:1514298:5.45:7,31:304.59:1255483:4.8:11,42:303.66:1613590:4.65:2,U:304.54:1241527::,44:302.24:1760759:5.4:5,47:300.72:1153529:6.2:13,53:300.27:1302385:5.92:1,[53:299.31:1277135:6.5:25
COST_121319P302.5,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,8:305.21:2399347:6.45:5,13:302.62:1492559:8.14:1,14:300.84:1110020:8.8:1,15:300.5:1439161:8.86:1,14:302.9:1514298:7.25:5,19:304.59:1255483:7.0:1,20:303.66:1613590:6.45:3,23:304.54:1241527:5.76:7,19:302.24:1760759:7.5:1,19:300.72:1153529:8.58:888,912:300.27:1302385:8.38:322,[1224:299.31:1277135:8.67:78
COST_121319P272.5,0.0,0,0,0,0,0:297.11,0.0,62:296.82,62:299.18,65:301.57,65:305.21:2399347:0.85:5,65:302.62:1492559:0.85:0,65:300.84:1110020:1.86:6,70:300.5:1439161:1.25:5,75:302.9:1514298:1.25:0,75:304.59:1255483:0.87:3,77:303.66:1613590:0.72:2,79:304.54:1241527:0.72:0,79:302.24:1760759:0.82:13,U:300.72:1153529:U:U,U:300.27:1302385:U:U,94:299.31:1277135:0.88:2
COST_121319P290,0.0,0,0,0,0,0:297.11,10.0,19:296.82,20:299.18,24:301.57,25:305.21:2399347:2.9:36,34:302.62:1492559:3.8:81,112:300.84:1110020:3.85:23,114:300.5:1439161:4.15:25,131:302.9:1514298:3.1:3,133:304.59:1255483:2.99:15,142:303.66:1613590:2.6:29,159:304.54:1241527:2.4:65,198:302.24:1760759:3.2:38,212:300.72:1153529:3.71:126,261:300.27:1302385:3.42:15,[272:299.31:1277135:3.51:48
COST_121319P292.5,0.0,0,0,0,0,0:297.11,4.0,21:296.82,143:299.18,144:301.57,146:305.21:2399347:3.31:15,146:302.62:1492559:4.75:5,146:300.84:1110020:4.85:17,163:300.5:1439161:4.38:6,166:302.9:1514298:3.69:3,163:304.59:1255483:4.0:14,173:303.66:1613590:3.53:1,U:304.54:1241527::,608:302.24:1760759:3.81:4,611:300.72:1153529:4.48:255,881:300.27:1302385:4.1:21,[647:299.31:1277135:4.25:24
COST_121319P312.5,0.0,0,0,0,0,0:297.11,0.0,0:296.82,0:299.18,0:301.57,0:305.21:2399347:10.88:2,2:302.62:1492559:13.7:5,5:300.84:1110020:13.7:0,5:300.5:1439161:13.7:0,5:302.9:1514298:13.7:0,5:304.59:1255483:13.7:0,5:303.66:1613590:13.7:0,5:304.54:1241527:11.95:4,9:302.24:1760759:11.95:0,9:300.72:1153529:14.75:8,13:300.27:1302385:14.75:0,[13:299.31:1277135:14.75:0
COST_121319P322.5,U,U,U,U,U,U,U,U,0:299.18,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:19.6:3,3:303.66:1613590:19.6:0,U:304.54:1241527::,3:302.24:1760759:21.4:4,7:300.72:1153529:21.4:0,7:300.27:1302385:21.4:0,[7:299.31:1277135:21.4:0
COST_112219P325,U,U,U,U,U,U,U,U,U,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_112919P325,U,U,U,U,U,U,U,U,U,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_120619P325,U,U,U,U,U,U,U,U,U,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_121319P325,U,U,U,U,U,U,U,U,U,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:23.1:1,1:300.84:1110020:23.1:0,1:300.5:1439161:23.1:0,1:302.9:1514298:23.1:0,1:304.59:1255483:23.1:0,1:303.66:1613590:23.1:0,1:304.54:1241527:23.1:0,1:302.24:1760759:23.1:0,1:300.72:1153529:23.1:0,1:300.27:1302385:23.1:0,1:299.31:1277135:23.1:0
COST_122019P350,U,U,U,U,U,U,U,U,U,0:301.57,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
