Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SYNA_112919C46,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,U:56.84:380117:U:U
SYNA_112919C46.5,1:46.92,1:48.09,1:46.3,1:53.65:3667939:2.17:0,1:59.01:3807061:2.17:0,1:58.64:1822357:2.17:0,1:59.82:1492561:2.17:0,1:61.15:1007686:2.17:0,1:60.41:774945:2.17:0,1:60.37:663970:2.17:0,1:60.09:2713989:2.17:0,1:56.95:709930:2.17:0,U:57.18:426253:U:U,1:56.84:380117:2.17:0
SYNA_112919C47,0:46.92,0:48.09,0:46.3,0:53.65:3667939:3.7:10,10:59.01:3807061:3.7:0,10:58.64:1822357:3.7:0,10:59.82:1492561:3.7:0,10:61.15:1007686:3.7:0,10:60.41:774945:3.7:0,10:60.37:663970:3.7:0,10:60.09:2713989:3.7:0,10:56.95:709930:3.7:0,10:57.18:426253:3.7:0,U:56.84:380117:U:U
SYNA_112919C47.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:1.95:10,10:59.01:3807061:1.95:0,10:58.64:1822357:1.95:0,10:59.82:1492561:1.95:0,10:61.15:1007686:1.95:0,10:60.41:774945:1.95:0,10:60.37:663970:1.95:0,U:60.09:2713989::,10:56.95:709930:1.95:0,10:57.18:426253:1.95:0,10:56.84:380117:1.95:0
SYNA_112919C48.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,U:61.15:1007686:.:,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,U:56.84:380117:U:U
SYNA_112919C49,0:46.92,0:48.09,1:46.3,1:53.65:3667939:2.05:0,1:59.01:3807061:2.05:0,1:58.64:1822357:2.05:0,1:59.82:1492561:2.05:0,1:61.15:1007686:2.05:0,1:60.41:774945:2.05:0,1:60.37:663970:2.05:0,U:60.09:2713989::,U:56.95:709930:U:U,1:57.18:426253:2.05:0,1:56.84:380117:2.05:0
SYNA_112919C50,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989:.:,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_112919C52.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_112919C53,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,U:58.64:1822357:.:,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_112919C53.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
