Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IRBT_120619P45,10:49.32:924324:1.2:0,10:49.24:771657:1.2:0,10:47.68:1372582:1.2:0,10:44.91:2058638:1.2:0,10:44.93:1354224:1.2:0,10:45.13:929609:1.2:0,10:46.68:1218471:1.2:0,10:46.41:775660:1.3:1,10:45.22:466953:1.3:0,10:46.02:705222:1.3:0,[10:46.51:683008:1.3:0
IRBT_120619P45.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:1.9:1,1:46.68:1218471:1.9:0,1:46.41:775660:1.9:0,1:45.22:466953:1.9:0,1:46.02:705222:1.9:0,[1:46.51:683008:1.4:19
IRBT_120619P46,3:49.32:924324:1.12:1,4:49.24:771657:1.12:0,4:47.68:1372582:1.12:0,4:44.91:2058638:1.12:0,4:44.93:1354224:2.43:1,4:45.13:929609:2.43:0,4:46.68:1218471:2.43:0,4:46.41:775660:2.43:0,4:45.22:466953:2.43:0,4:46.02:705222:1.75:6,[9:46.51:683008:1.72:55
IRBT_120619P46.5,3:49.32:924324:1.2:0,3:49.24:771657:1.2:0,3:47.68:1372582:1.75:16,17:44.91:2058638:2.2:1,17:44.93:1354224:2.2:0,17:45.13:929609:2.2:0,U:46.68:1218471::,16:46.41:775660:2.75:0,16:45.22:466953:2.75:0,16:46.02:705222:2.16:5,[18:46.51:683008:2.16:0
IRBT_120619P47,2:49.32:924324:1.5:0,2:49.24:771657:1.5:4,6:47.68:1372582:1.5:0,6:44.91:2058638:3.0:7,13:44.93:1354224:3.5:4,17:45.13:929609:3.5:0,17:46.68:1218471:2.35:11,6:46.41:775660:2.35:0,6:45.22:466953:2.35:0,6:46.02:705222:2.4:1,[7:46.51:683008:2.29:1
IRBT_120619P47.5,7:49.32:924324:1.5:0,7:49.24:771657:1.75:23,29:47.68:1372582:2.14:1,30:44.91:2058638:3.0:1,30:44.93:1354224:3.0:0,30:45.13:929609:3.0:0,30:46.68:1218471:3.0:0,30:46.41:775660:3.0:0,30:45.22:466953:3.0:0,30:46.02:705222:3.0:0,[30:46.51:683008:3.0:0
IRBT_120619P48,2:49.32:924324:2.3:0,2:49.24:771657:1.95:23,25:47.68:1372582:1.95:0,25:44.91:2058638:1.95:0,25:44.93:1354224:1.95:0,25:45.13:929609:1.95:0,25:46.68:1218471:1.95:0,25:46.41:775660:1.95:0,25:45.22:466953:1.95:0,25:46.02:705222:1.95:0,[25:46.51:683008:1.95:0
IRBT_120619P48.5,6:49.32:924324:1.86:0,6:49.24:771657:2.1:11,12:47.68:1372582:2.1:0,12:44.91:2058638:2.1:0,12:44.93:1354224:2.1:0,12:45.13:929609:2.1:0,12:46.68:1218471:2.1:0,12:46.41:775660:2.1:0,12:45.22:466953:2.1:0,12:46.02:705222:2.1:0,[12:46.51:683008:2.1:0
IRBT_120619P49,3:49.32:924324:2.6:6,8:49.24:771657:2.4:3,10:47.68:1372582:2.4:0,10:44.91:2058638:2.4:0,10:44.93:1354224:4.78:1,11:45.13:929609:4.78:0,11:46.68:1218471:4.78:0,11:46.41:775660:4.78:0,11:45.22:466953:4.78:0,11:46.02:705222:4.78:0,[11:46.51:683008:4.78:0
IRBT_120619P49.5,1:49.32:924324:2.15:0,1:49.24:771657:2.6:16,17:47.68:1372582:2.6:0,17:44.91:2058638:2.6:0,17:44.93:1354224:2.6:0,17:45.13:929609:2.6:0,17:46.68:1218471:2.6:0,17:46.41:775660:2.6:0,17:45.22:466953:2.6:0,17:46.02:705222:2.6:0,[17:46.51:683008:2.6:0
IRBT_120619P50,9:49.32:924324:3.1:0,9:49.24:771657:2.8:14,21:47.68:1372582:2.8:0,21:44.91:2058638:2.8:0,21:44.93:1354224:2.8:0,21:45.13:929609:2.8:0,21:46.68:1218471:2.8:0,21:46.41:775660:2.8:0,21:45.22:466953:2.8:0,21:46.02:705222:2.8:0,[21:46.51:683008:4.6:4
IRBT_120619P50.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:4.0:1,1:44.91:2058638:4.0:0,1:44.93:1354224:4.0:0,1:45.13:929609:4.0:0,1:46.68:1218471:4.0:0,1:46.41:775660:4.0:0,1:45.22:466953:4.0:0,1:46.02:705222:4.0:0,[1:46.51:683008:4.0:0
IRBT_120619P51,1:49.32:924324:3.5:0,1:49.24:771657:3.5:0,1:47.68:1372582:3.5:0,1:44.91:2058638:3.5:0,1:44.93:1354224:3.5:0,1:45.13:929609:3.5:0,1:46.68:1218471:3.5:0,1:46.41:775660:3.5:0,1:45.22:466953:3.5:0,1:46.02:705222:3.5:0,[1:46.51:683008:3.5:0
IRBT_120619P51.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,[0:46.51:683008:0.0:0
IRBT_120619P52,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_120619P52.5,2:49.32:924324:3.8:0,2:49.24:771657:3.8:0,2:47.68:1372582:3.8:0,2:44.91:2058638:3.8:0,2:44.93:1354224:3.8:0,2:45.13:929609:3.8:0,2:46.68:1218471:3.8:0,2:46.41:775660:3.8:0,2:45.22:466953:3.8:0,2:46.02:705222:3.8:0,2:46.51:683008:3.8:0
IRBT_120619P53,0:49.32:924324:0.0:0,0:49.24:771657:4.75:4,4:47.68:1372582:4.75:0,4:44.91:2058638:4.75:0,4:44.93:1354224:7.6:4,1:45.13:929609:7.6:0,1:46.68:1218471:7.6:0,1:46.41:775660:7.6:0,1:45.22:466953:7.6:0,1:46.02:705222:7.6:0,1:46.51:683008:7.6:0
IRBT_120619P53.5,0:49.32:924324:4.39:0,0:49.24:771657:4.39:0,0:47.68:1372582:4.39:0,0:44.91:2058638:4.39:0,0:44.93:1354224:4.39:0,0:45.13:929609:4.39:0,0:46.68:1218471:4.39:0,0:46.41:775660:4.39:0,0:45.22:466953:4.39:0,0:46.02:705222:4.39:0,0:46.51:683008:4.39:0
IRBT_120619P54,4:49.32:924324:4.78:0,4:49.24:771657:5.56:4,2:47.68:1372582:5.56:0,2:44.91:2058638:5.56:0,2:44.93:1354224:5.56:0,2:45.13:929609:5.56:0,U:46.68:1218471:0.94:10:46.68:1218471:.9:,2:46.41:775660:5.56:0,2:45.22:466953:5.56:0,2:46.02:705222:5.56:0,2:46.51:683008:5.56:0
IRBT_121319P44.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:1.25:5,5:46.02:705222:1.25:0,[5:46.51:683008:1.25:0
IRBT_121319P45,5:49.32:924324:1.55:0,5:49.24:771657:1.55:0,5:47.68:1372582:1.13:3,8:44.91:2058638:1.2:1,8:44.93:1354224:1.2:0,8:45.13:929609:2.05:3,10:46.68:1218471:2.05:0,10:46.41:775660:2.05:0,10:45.22:466953:1.68:1,11:46.02:705222:1.68:0,[11:46.51:683008:1.68:0
IRBT_121319P45.5,2:49.32:924324:1.2:0,2:49.24:771657:1.2:0,2:47.68:1372582:1.25:1,3:44.91:2058638:2.14:10,12:44.93:1354224:2.4:1,12:45.13:929609:2.2:1,U:46.68:1218471::,13:46.41:775660:2.2:0,13:45.22:466953:2.22:2,13:46.02:705222:2.22:0,[13:46.51:683008:2.22:0
IRBT_121319P46,0:49.32:924324:0.0:0,0:49.24:771657:1.4:2,2:47.68:1372582:1.62:2,4:44.91:2058638:1.62:0,4:44.93:1354224:1.62:0,4:45.13:929609:1.62:0,4:46.68:1218471:1.62:0,4:46.41:775660:1.62:0,4:45.22:466953:1.62:0,4:46.02:705222:1.62:0,[4:46.51:683008:2.18:1
IRBT_121319P46.5,5:49.32:924324:2.08:0,5:49.24:771657:2.08:0,5:47.68:1372582:2.08:0,5:44.91:2058638:2.08:0,5:44.93:1354224:2.08:0,5:45.13:929609:2.08:0,5:46.68:1218471:2.08:0,5:46.41:775660:2.08:0,5:45.22:466953:2.08:0,5:46.02:705222:2.08:0,[5:46.51:683008:2.08:0
IRBT_121319P47,8:49.32:924324:1.7:0,8:49.24:771657:1.7:0,8:47.68:1372582:1.7:0,8:44.91:2058638:1.7:0,8:44.93:1354224:3.26:1,8:45.13:929609:3.26:0,8:46.68:1218471:3.06:1,8:46.41:775660:3.06:0,8:45.22:466953:3.06:0,8:46.02:705222:2.73:1,[9:46.51:683008:2.73:0
IRBT_121319P47.5,0:49.32:924324:1.85:1,1:49.24:771657:1.79:10,11:47.68:1372582:1.79:0,11:44.91:2058638:3.51:10,11:44.93:1354224:3.51:0,11:45.13:929609:3.4:1,10:46.68:1218471:3.4:0,10:46.41:775660:3.4:0,10:45.22:466953:3.4:0,10:46.02:705222:2.95:1,[11:46.51:683008:2.95:0
IRBT_121319P48,1:49.32:924324:1.95:0,1:49.24:771657:1.95:0,1:47.68:1372582:2.37:3,4:44.91:2058638:3.47:2,6:44.93:1354224:3.47:0,6:45.13:929609:3.7:3,U:46.68:1218471::,9:46.41:775660:3.7:0,9:45.22:466953:3.7:0,9:46.02:705222:3.7:0,[9:46.51:683008:3.7:0
