Symbol,20191023,20191024,20191025,20191028,20191029,20191030,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
ROKU_122019C130,43.0,60:131.22,0:133.74,108:146.88,127:147.24,131:149.63,129.0,130:140.51,132:139.57,131:141.05,160:118.46:52644159:5.62:2851,1082:121.94:19173380:5.92:736,1214:129.21:20638338:9.04:1020,1340:135.35:24213386:12.6:1176,1283:142.37:20539499:17.49:455,1234:148.7:26177439:22.6:643,1215:157.3:26521332:29.9:250,U:160.12:27647305::,1041:158.93:25639047:30.57:47,1030:155.91:21562539:28.95:375,941:158.75:14819880:30.22:43
ROKU_122019C135,86.0,132:131.22,1:133.74,158:146.88,175:147.24,194:149.6765,202.0,197:140.51,200:139.57,208:141.05,213:118.46:52644159:4.2:864,588:121.94:19173380:4.4:397,655:129.21:20638338:6.9:295,659:135.35:24213386:9.95:909,905:142.37:20539499:14.3:532,908:148.7:26177439:18.9:543,708:157.3:26521332:25.9:174,598:160.12:27647305:27.98:114,560:158.93:25639047:27.17:33,556:155.91:21562539:25.1:25,546:158.75:14819880:25.95:86
ROKU_122019C140,82.0,119:131.22,0:133.74,156:146.88,213:147.24,223:149.6765,256.0,263:140.51,352:139.57,377:141.05,400:118.46:52644159:3.3:1610,843:121.94:19173380:3.22:1106,1618:129.21:20638338:5.2:1085,1742:135.35:24213386:7.6:2028,2497:142.37:20539499:11.5:3014,2205:148.7:26177439:15.75:1897,1929:157.3:26521332:22.25:2005,U:160.12:27647305::,1395:158.93:25639047:23.07:241,U:155.91:21562539:U:U,1451:158.75:14819880:21.3:67
ROKU_122019C145,119.0,122:131.22,0:133.74,163:146.88,193:147.24,212:149.6765,249.0,257:140.51,426:139.57,420:141.05,511:118.46:52644159:2.51:1100,779:121.94:19173380:2.34:253,769:129.21:20638338:3.9:324,816:135.35:24213386:5.9:426,759:142.37:20539499:9.05:614,897:148.7:26177439:12.9:774,1056:157.3:26521332:18.85:341,1003:160.12:27647305:20.8:207,949:158.93:25639047:19.6:39,941:155.91:21562539:17.27:44,[927:158.75:14819880:18.47:22
ROKU_122019C150,36.0,55:131.22,1:133.74,93:146.88,179:147.24,337:149.73,426.0,436:140.51,512:139.57,563:141.05,711:118.46:52644159:1.96:1890,1645:121.94:19173380:1.75:862,1898:129.21:20638338:2.9:803,1814:135.35:24213386:4.4:1086,2150:142.37:20539499:7.1:1329,2532:148.7:26177439:10.35:1805,2776:157.3:26521332:15.69:1649,2344:160.12:27647305:17.7:1094,2297:158.93:25639047:16.3:856,2328:155.91:21562539:13.9:971,[2231:158.75:14819880:15.4:406
ROKU_122019C155,6.0,19:131.22,0:133.74,46:146.88,91:147.24,108:149.7,180.0,180:140.51,209:139.57,254:141.05,283:118.46:52644159:1.5:503,408:121.94:19173380:1.25:122,447:129.21:20638338:2.14:107,461:135.35:24213386:3.4:1237,1453:142.37:20539499:5.5:530,1621:148.7:26177439:8.25:3427,4048:157.3:26521332:12.98:3689,4156:160.12:27647305:14.47:3506,2892:158.93:25639047:13.5:1013,3145:155.91:21562539:11.2:397,[3214:158.75:14819880:12.49:641
ROKU_122019C160,14.0,44:131.22,0:133.74,65:146.88,149:147.24,182:149.7,241.0,258:140.51,299:139.57,327:141.05,378:118.46:52644159:1.19:436,360:121.94:19173380:0.97:97,385:129.21:20638338:1.6:218,455:135.35:24213386:2.5:634,703:142.37:20539499:4.25:210,761:148.7:26177439:6.55:2337,1027:157.3:26521332:10.57:2053,1488:160.12:27647305:12.0:2297,1524:158.93:25639047:11.0:2950,2368:155.91:21562539:9.0:1752,[1715:158.75:14819880:9.95:737
ROKU_122019C165,27.0,31:131.22,0:133.74,58:146.88,95:147.24,109:149.6,172.0,187:140.51,196:139.57,190:141.05,214:118.46:52644159:0.9:261,211:121.94:19173380:0.74:81,206:129.21:20638338:1.11:259,364:135.35:24213386:1.92:654,665:142.37:20539499:3.25:155,710:148.7:26177439:5.15:705,536:157.3:26521332:8.57:1536,1590:160.12:27647305:9.8:1485,2139:158.93:25639047:9.0:701,2105:155.91:21562539:7.19:669,[2183:158.75:14819880:8.0:559
ROKU_122019C170,8.0,12:131.22,0:133.74,47:146.88,119:147.24,132:149.6,194.0,201:140.51,212:139.57,181:141.05,U:118.46:52644159::,439:121.94:19173380:0.58:104,427:129.21:20638338:0.91:52,426:135.35:24213386:1.46:123,436:142.37:20539499:2.52:88,430:148.7:26177439:4.0:280,440:157.3:26521332:6.95:943,862:160.12:27647305:7.95:1242,1588:158.93:25639047:7.13:858,1737:155.91:21562539:5.65:833,[1578:158.75:14819880:6.15:289
ROKU_122019C175,9.0,9:131.22,0:133.74,32:146.88,70:147.24,160:149.7,279.0,223:140.51,244:139.57,244:141.05,344:118.46:52644159:0.61:339,297:121.94:19173380:0.45:85,307:129.21:20638338:0.7:53,309:135.35:24213386:1.12:72,327:142.37:20539499:1.97:84,325:148.7:26177439:3.15:3789,3049:157.3:26521332:5.5:2220,3640:160.12:27647305:6.3:1662,3320:158.93:25639047:5.65:835,3297:155.91:21562539:4.36:286,[3252:158.75:14819880:4.8:381
ROKU_120619C128,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.6963,0.0,1:140.51,1:139.57,1:141.05,1:118.46:52644159:4.41:186,94:121.94:19173380:4.9:46,56:129.21:20638338:7.98:53,80:135.35:24213386:11.9:16,78:142.37:20539499:13.12:4,78:148.7:26177439:22.69:8,78:157.3:26521332:31.05:6,72:160.12:27647305:32.03:3,71:158.93:25639047:28.54:0,71:155.91:21562539:28.54:0,71:158.75:14819880:28.54:0
ROKU_112919C141,0.0,80:131.22,80:133.74,80:146.88,79:147.24,79:149.6963,79.0,79:140.51,83:139.57,80:141.05,83:118.46:52644159:1.59:103,86:121.94:19173380:1.22:28,86:129.21:20638338:2.44:29,94:135.35:24213386:4.0:44,94:142.37:20539499:7.05:206,133:148.7:26177439:11.5:63,107:157.3:26521332:18.47:59,U:160.12:27647305::,93:158.93:25639047:18.6:23,97:155.91:21562539:16.0:55,130:158.75:14819880:17.95:80
ROKU_112919C140,0.0,301:131.22,239:133.74,293:146.88,291:147.24,277:149.6963,291.0,292:140.51,309:139.57,305:141.05,289:118.46:52644159:1.65:412,402:121.94:19173380:1.32:359,390:129.21:20638338:2.35:422,514:135.35:24213386:4.3:949,905:142.37:20539499:7.82:932,872:148.7:26177439:12.29:352,749:157.3:26521332:19.25:225,U:160.12:27647305::,521:158.93:25639047:19.1:303,502:155.91:21562539:17.28:146,477:158.75:14819880:18.9:89
ROKU_120619C140,0.0,0:131.22,0:133.74,1:146.88,30:147.24,30:149.6963,31.0,31:140.51,40:139.57,43:141.05,62:118.46:52644159:2.27:137,150:121.94:19173380:1.97:61,184:129.21:20638338:3.45:96,191:135.35:24213386:5.7:127,210:142.37:20539499:9.21:102,190:148.7:26177439:13.68:136,180:157.3:26521332:20.0:25,183:160.12:27647305:22.2:46,170:158.93:25639047:21.22:200,229:155.91:21562539:18.2:357,300:158.75:14819880:20.0:186
ROKU_120619C124,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.6963,0.0,0:140.51,0:139.57,0:141.05,0:118.46:52644159:6.15:52,40:121.94:19173380:6.0:7,42:129.21:20638338:10.3:740,722:135.35:24213386:14.68:24,709:142.37:20539499:18.92:1,709:148.7:26177439:22.42:700,309:157.3:26521332:22.42:0,309:160.12:27647305:36.68:3,307:158.93:25639047:30.05:0,307:155.91:21562539:39.25:2,305:158.75:14819880:39.25:0
ROKU_120619C125,0.0,0:131.22,0:133.74,0:146.88,2:147.24,2:149.7,3.0,3:140.51,3:139.57,64:141.05,27:118.46:52644159:5.69:248,201:121.94:19173380:6.1:49,204:129.21:20638338:9.15:299,394:135.35:24213386:13.84:182,332:142.37:20539499:19.2:142,244:148.7:26177439:25.15:58,244:157.3:26521332:33.45:45,211:160.12:27647305:38.9:12,200:158.93:25639047:35.0:1,200:155.91:21562539:33.0:1,200:158.75:14819880:32.23:1
ROKU_120619C129,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.7,0.0,0:140.51,0:139.57,0:141.05,0:118.46:52644159:5.0:16,14:121.94:19173380:5.0:1,14:129.21:20638338:7.6:18,23:135.35:24213386:11.2:18,24:142.37:20539499:11.15:21,26:148.7:26177439:21.9:14,25:157.3:26521332:29.55:31,12:160.12:27647305:29.55:0,12:158.93:25639047:27.9:0,12:155.91:21562539:27.9:0,12:158.75:14819880:27.9:0
ROKU_120619C137,0.0,0:131.22,0:133.74,0:146.88,1:147.24,1:149.63,1.0,1:140.51,1:139.57,1:141.05,U:118.46:52644159:.7:,17:121.94:19173380:2.54:3,18:129.21:20638338:4.35:1,19:135.35:24213386:6.85:4,20:142.37:20539499:10.1:21,21:148.7:26177439:15.0:3,20:157.3:26521332:23.15:8,U:160.12:27647305::,U:158.93:25639047:U:U,23:155.91:21562539:21.95:14,24:158.75:14819880:22.35:3
ROKU_120619C141,0.0,0:131.22,1:133.74,3:146.88,6:147.24,6:149.63,6.0,6:140.51,9:139.57,23:141.05,33:118.46:52644159:2.13:66,72:121.94:19173380:1.73:6,75:129.21:20638338:3.2:9,81:135.35:24213386:5.3:28,78:142.37:20539499:8.63:20,84:148.7:26177439:12.88:81,106:157.3:26521332:19.51:12,102:160.12:27647305:20.19:2,101:158.93:25639047:17.7:9,102:155.91:21562539:18.1:8,102:158.75:14819880:18.8:18
ROKU_120619C135,0.0,0:131.22,8:133.74,23:146.88,25:147.24,25:149.7337,25.0,25:140.51,25:139.57,27:141.05,38:118.46:52644159:2.99:104,114:121.94:19173380:2.84:13,122:129.21:20638338:4.8:60,122:135.35:24213386:7.85:410,272:142.37:20539499:11.86:242,354:148.7:26177439:16.72:190,219:157.3:26521332:24.15:21,219:160.12:27647305:28.24:19,210:158.93:25639047:24.5:9,203:155.91:21562539:23.3:9,198:158.75:14819880:23.85:11
ROKU_112919C139,0.0,26:131.22,5:133.74,26:146.88,25:147.24,31:149.74,31.0,31:140.51,37:139.57,41:141.05,39:118.46:52644159:1.65:8,44:121.94:19173380:1.42:6,43:129.21:20638338:2.76:5,46:135.35:24213386:4.75:24,50:142.37:20539499:8.33:162,82:148.7:26177439:12.98:26,83:157.3:26521332:20.2:11,U:160.12:27647305::,65:158.93:25639047:20.3:33,79:155.91:21562539:19.5:22,85:158.75:14819880:17.5:10
ROKU_120619C139,0.0,0:131.22,0:133.74,0:146.88,10:147.24,10:149.74,10.0,10:140.51,15:139.57,22:141.05,18:118.46:52644159:2.48:5,23:121.94:19173380:2.13:5,22:129.21:20638338:3.6:20,30:135.35:24213386:6.05:27,47:142.37:20539499:9.0:43,54:148.7:26177439:14.34:25,61:157.3:26521332:20.0:1,61:160.12:27647305:26.4:1,63:158.93:25639047:19.25:20,73:155.91:21562539:19.2:2,75:158.75:14819880:21.3:8
ROKU_122019C180,0.0,15:131.22,50:133.74,45:146.88,101:147.24,316:149.74,346.0,375:140.51,371:139.57,392:141.05,623:118.46:52644159:0.52:809,493:121.94:19173380:0.35:53,478:129.21:20638338:0.52:70,485:135.35:24213386:0.87:105,449:142.37:20539499:1.52:125,432:148.7:26177439:2.5:1462,1215:157.3:26521332:4.4:1752,2207:160.12:27647305:5.13:646,2582:158.93:25639047:4.5:680,2860:155.91:21562539:3.5:466,[2963:158.75:14819880:3.72:307
ROKU_120619C127,0.0,0:131.22,0:133.74,0:146.88,0:147.24,4:149.7,4.0,4:140.51,4:139.57,4:141.05,4:118.46:52644159:5.26:105,80:121.94:19173380:5.3:6,86:129.21:20638338:8.15:137,103:135.35:24213386:12.55:90,U:142.37:20539499:6.7:,59:148.7:26177439:17.1:0,59:157.3:26521332:26.25:1,58:160.12:27647305:26.25:0,54:158.93:25639047:28.17:0,54:155.91:21562539:30.0:1,54:158.75:14819880:31.55:1
ROKU_112219C139,0.0,39:131.22,40:133.74,36:146.88,56:147.24,56:149.7001,55.0,55:140.51,78:139.57,135:141.05,117:118.46:52644159:1.27:65,138:121.94:19173380:0.94:23,142:129.21:20638338:1.88:88,153:135.35:24213386:3.65:425,328:142.37:20539499:7.2:399,291:148.7:26177439:11.72:134,258:157.3:26521332:19.3:99,230:160.12:27647305:22.85:57,223:158.93:25639047:20.2:70,216:155.91:21562539:17.11:26,205:158.75:14819880:19.3:40
ROKU_120619C134,0.0,0:131.22,0:133.74,4:146.88,4:147.24,4:149.705,4.0,4:140.51,4:139.57,4:141.05,4:118.46:52644159:3.55:27,29:121.94:19173380:3.55:0,29:129.21:20638338:5.1:23,30:135.35:24213386:8.35:121,78:142.37:20539499:11.9:30,67:148.7:26177439:17.0:714,727:157.3:26521332:25.05:34,736:160.12:27647305:25.05:0,733:158.93:25639047:23.4:1,733:155.91:21562539:23.05:6,732:158.75:14819880:24.05:10
ROKU_120619C123,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.705,0.0,0:140.51,0:139.57,0:141.05,0:118.46:52644159:6.65:11,10:121.94:19173380:7.09:9,17:129.21:20638338:10.6:26,19:135.35:24213386:15.1:7,17:142.37:20539499:19.72:8,20:148.7:26177439:23.04:2,19:157.3:26521332:35.0:4,20:160.12:27647305:35.0:0,20:158.93:25639047:31.14:0,20:155.91:21562539:31.14:0,20:158.75:14819880:31.14:0
ROKU_120619C122,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.705,0.0,0:140.51,1:139.57,1:141.05,1:118.46:52644159:6.95:69,46:121.94:19173380:7.54:63,79:129.21:20638338:7.65:69,111:135.35:24213386:15.4:52,90:142.37:20539499:21.15:12,90:148.7:26177439:28.04:14,89:157.3:26521332:35.7:12,80:160.12:27647305:40.0:2,80:158.93:25639047:36.7:1,79:155.91:21562539:36.7:0,79:158.75:14819880:36.15:2
ROKU_112219C141,0.0,64:131.22,64:133.74,64:146.88,63:147.24,63:149.7195,63.0,64:140.51,102:139.57,116:141.05,114:118.46:52644159:1.1:102,117:121.94:19173380:0.8:13,116:129.21:20638338:1.62:26,126:135.35:24213386:2.92:162,114:142.37:20539499:6.0:560,316:148.7:26177439:10.35:200,306:157.3:26521332:17.3:114,261:160.12:27647305:20.65:95,260:158.93:25639047:17.6:90,272:155.91:21562539:15.0:162,287:158.75:14819880:16.99:75
ROKU_120619C126,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.7195,0.0,0:140.51,0:139.57,0:141.05,0:118.46:52644159:5.3:114,62:121.94:19173380:5.77:36,52:129.21:20638338:7.6:16,62:135.35:24213386:13.14:26,52:142.37:20539499:17.5:2,52:148.7:26177439:20.54:1,51:157.3:26521332:32.25:7,51:160.12:27647305:29.1:1,51:158.93:25639047:29.1:0,U:155.91:21562539:U:U,51:158.75:14819880:32.3:1
ROKU_120619C130,0.0,0:131.22,0:133.74,2:146.88,4:147.24,4:149.7,4.0,4:140.51,5:139.57,6:141.05,26:118.46:52644159:4.0:447,378:121.94:19173380:4.1:112,460:129.21:20638338:6.82:367,356:135.35:24213386:10.4:245,347:142.37:20539499:15.15:1074,1221:148.7:26177439:21.7:563,1704:157.3:26521332:28.6:1524,1193:160.12:27647305:32.78:22,1190:158.93:25639047:29.75:3,1191:155.91:21562539:27.0:1,1191:158.75:14819880:29.2:10
ROKU_120619C138,0.0,0:131.22,0:133.74,1:146.88,1:147.24,1:149.67,1.0,1:140.51,1:139.57,13:141.05,12:118.46:52644159:2.61:14,17:121.94:19173380:2.4:24,20:129.21:20638338:3.85:4,19:135.35:24213386:6.62:15,32:142.37:20539499:10.05:64,28:148.7:26177439:13.71:10,26:157.3:26521332:22.25:7,22:160.12:27647305:24.82:14,24:158.93:25639047:22.1:1,25:155.91:21562539:20.3:3,26:158.75:14819880:20.95:1
ROKU_120619C131,0.0,0:131.22,0:133.74,0:146.88,0:147.24,1:149.7,1.0,1:140.51,1:139.57,1:141.05,1:118.46:52644159:4.38:9,9:121.94:19173380:4.05:3,11:129.21:20638338:6.55:20,26:135.35:24213386:9.15:6,24:142.37:20539499:12.1:1,24:148.7:26177439:19.78:9,16:157.3:26521332:19.78:0,16:160.12:27647305:34.15:2,22:158.93:25639047:25.9:0,22:155.91:21562539:25.9:0,22:158.75:14819880:28.69:9
ROKU_112219C140,0.0,78:131.22,77:133.74,103:146.88,103:147.24,104:149.7,104.0,106:140.51,172:139.57,187:141.05,184:118.46:52644159:1.24:910,451:121.94:19173380:0.87:616,768:129.21:20638338:1.8:1055,1139:135.35:24213386:3.3:2429,1096:142.37:20539499:6.66:3804,1669:148.7:26177439:11.25:2827,1633:157.3:26521332:18.39:579,U:160.12:27647305::,1470:158.93:25639047:19.0:180,U:155.91:21562539:U:U,1073:158.75:14819880:18.75:266
ROKU_120619C133,0.0,0:131.22,0:133.74,1:146.88,1:147.24,3:149.7,3.0,3:140.51,3:139.57,3:141.05,3:118.46:52644159:3.15:25,26:121.94:19173380:3.45:25,47:129.21:20638338:5.4:9,53:135.35:24213386:8.95:75,72:142.37:20539499:10.85:48,72:148.7:26177439:17.9:13,64:157.3:26521332:26.0:16,U:160.12:27647305::,77:158.93:25639047:25.0:0,77:155.91:21562539:24.35:11,U:158.75:14819880:U:U
ROKU_120619C132,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.7,0.0,0:140.51,0:139.57,0:141.05,0:118.46:52644159:3.75:4,4:121.94:19173380:4.0:3,7:129.21:20638338:6.42:15,16:135.35:24213386:9.65:70,31:142.37:20539499:12.0:31,31:148.7:26177439:12.0:0,31:157.3:26521332:26.93:3,U:160.12:27647305::,36:158.93:25639047:27.08:12,38:155.91:21562539:24.75:2,40:158.75:14819880:28.19:6
ROKU_120619C136,0.0,0:131.22,0:133.74,0:146.88,0:147.24,0:149.7,3.0,3:140.51,3:139.57,3:141.05,3:118.46:52644159:3.2:11,13:121.94:19173380:2.69:9,18:129.21:20638338:4.56:8,22:135.35:24213386:7.15:60,53:142.37:20539499:11.3:70,85:148.7:26177439:15.41:21,71:157.3:26521332:23.25:7,64:160.12:27647305:28.75:2,64:158.93:25639047:19.51:0,64:155.91:21562539:22.25:8,60:158.75:14819880:23.15:23
ROKU_122019C185,0.0,0,0,29:146.88,38:147.24,49:149.66,274.0,272:140.51,319:139.57,318:141.05,400:118.46:52644159:0.42:245,380:121.94:19173380:0.28:20,368:129.21:20638338:0.41:40,358:135.35:24213386:0.71:45,360:142.37:20539499:0.96:73,315:148.7:26177439:1.95:631,775:157.3:26521332:3.48:1235,1234:160.12:27647305:4.0:1147,2465:158.93:25639047:3.6:472,2504:155.91:21562539:2.68:141,[2578:158.75:14819880:2.91:150
ROKU_112919C180,0.0,0,0,21:146.88,24:147.24,51:149.6994,61.0,57:140.51,103:139.57,103:141.05,236:118.46:52644159:0.27:59,234:121.94:19173380:0.16:6,234:129.21:20638338:0.16:58,235:135.35:24213386:0.23:8,237:142.37:20539499:0.44:82,242:148.7:26177439:1.04:531,557:157.3:26521332:1.73:1175,967:160.12:27647305:1.78:1780,916:158.93:25639047:1.15:827,995:155.91:21562539:0.52:796,[971:158.75:14819880:0.47:885
ROKU_112219C170,0.0,0,0,46:146.88,59:147.24,71:149.76,73.0,73:140.51,88:139.57,88:141.05,239:118.46:52644159:0.34:289,483:121.94:19173380:0.16:10,482:129.21:20638338:0.23:265,240:135.35:24213386:0.22:49,U:142.37:20539499::,206:148.7:26177439:0.97:723,403:157.3:26521332:2.09:4554,1668:160.12:27647305:2.09:15963,4701:158.93:25639047:0.82:6437,5729:155.91:21562539:0.12:9992,[5457:158.75:14819880:0.01:1241
ROKU_112219C175,0.0,0,0,81:146.88,97:147.24,102:149.8199,108.0,220:140.51,232:139.57,158:141.05,172:118.46:52644159:0.28:111,228:121.94:19173380:0.11:4,228:129.21:20638338:0.13:1,227:135.35:24213386:0.16:195,310:142.37:20539499:0.39:9,316:148.7:26177439:0.69:233,425:157.3:26521332:1.37:1246,541:160.12:27647305:1.28:4021,1959:158.93:25639047:0.46:1492,2222:155.91:21562539:0.06:2396,[2579:158.75:14819880:0.01:363
ROKU_120619C190,0.0,0,0,1:146.88,10:147.24,12:149.6977,18.0,24:140.51,35:139.57,58:141.05,63:118.46:52644159:0.24:98,85:121.94:19173380:0.24:0,85:129.21:20638338:0.1:70,147:135.35:24213386:0.27:66,100:142.37:20539499:0.4:75,101:148.7:26177439:0.81:20,107:157.3:26521332:1.66:43,U:160.12:27647305::,220:158.93:25639047:1.3:184,268:155.91:21562539:0.98:59,255:158.75:14819880:0.81:93
ROKU_112219C165,0.0,0,0,49:146.88,58:147.24,64:149.6977,60.0,70:140.51,75:139.57,76:141.05,97:118.46:52644159:0.39:103,115:121.94:19173380:0.2:13,112:129.21:20638338:0.33:48,85:135.35:24213386:0.34:41,98:142.37:20539499:0.75:350,340:148.7:26177439:1.42:921,778:157.3:26521332:3.17:2672,1567:160.12:27647305:3.35:16577,3845:158.93:25639047:1.65:8278,4399:155.91:21562539:0.29:12286,[5993:158.75:14819880:0.01:5448
ROKU_120619C165,0.0,0,0,0:146.88,7:147.24,8:149.7536,383.0,388:140.51,390:139.57,391:141.05,403:118.46:52644159:0.58:42,410:121.94:19173380:0.41:8,415:129.21:20638338:0.58:47,420:135.35:24213386:1.02:66,413:142.37:20539499:1.85:105,428:148.7:26177439:3.3:145,461:157.3:26521332:6.2:226,536:160.12:27647305:7.0:3485,1382:158.93:25639047:5.95:1107,1318:155.91:21562539:4.3:3077,[3030:158.75:14819880:4.75:928
ROKU_120619C170,0.0,0,0,1:146.88,14:147.24,14:149.7514,17.0,27:140.51,32:139.57,47:141.05,73:118.46:52644159:0.42:44,66:121.94:19173380:0.61:1,67:129.21:20638338:0.43:16,67:135.35:24213386:0.76:10,68:142.37:20539499:1.39:54,87:148.7:26177439:2.41:505,470:157.3:26521332:4.9:803,561:160.12:27647305:5.3:406,839:158.93:25639047:4.4:360,828:155.91:21562539:3.75:545,[882:158.75:14819880:3.33:552
ROKU_112219C144,0.0,0,0,4:146.88,14:147.24,12:149.755,15.0,23:140.51,30:139.57,42:141.05,75:118.46:52644159:1.29:59,80:121.94:19173380:0.59:96,153:129.21:20638338:1.14:210,160:135.35:24213386:2.15:913,821:142.37:20539499:4.7:855,1063:148.7:26177439:8.4:1482,1039:157.3:26521332:14.85:195,U:160.12:27647305::,608:158.93:25639047:15.1:90,610:155.91:21562539:13.65:76,[584:158.75:14819880:14.0:169
ROKU_112919C170,0.0,0,0,39:146.88,50:147.24,57:149.7682,64.0,71:140.51,93:139.57,114:141.05,153:118.46:52644159:0.41:95,180:121.94:19173380:0.22:39,190:129.21:20638338:0.3:24,183:135.35:24213386:0.39:27,172:142.37:20539499:0.79:82,158:148.7:26177439:1.61:192,215:157.3:26521332:3.3:837,573:160.12:27647305:3.65:2624,1978:158.93:25639047:2.58:3536,2075:155.91:21562539:1.34:3418,[2222:158.75:14819880:1.39:2357
ROKU_112219C155,0.0,0,0,59:146.88,115:147.24,128:149.85,180.0,181:140.51,182:139.57,178:141.05,U:118.46:52644159::,225:121.94:19173380:0.3:65,219:129.21:20638338:0.46:151,265:135.35:24213386:0.78:258,429:142.37:20539499:1.69:363,454:148.7:26177439:3.35:2607,1523:157.3:26521332:7.2:8779,2254:160.12:27647305:8.1:4916,3338:158.93:25639047:6.15:6125,2496:155.91:21562539:2.84:4787,[2809:158.75:14819880:3.7:4518
ROKU_112919C143,0.0,0,0,15:146.88,16:147.24,16:149.7967,16.0,16:140.51,18:139.57,18:141.05,52:118.46:52644159:1.45:29,54:121.94:19173380:1.01:28,53:129.21:20638338:1.79:13,61:135.35:24213386:3.52:31,63:142.37:20539499:6.31:106,111:148.7:26177439:9.88:168,114:157.3:26521332:16.75:72,U:160.12:27647305::,97:158.93:25639047:16.3:53,112:155.91:21562539:14.27:47,118:158.75:14819880:16.0:49
ROKU_112919C150,0.0,0,0,480:146.88,559:147.24,672:149.8431,319.0,341:140.51,347:139.57,435:141.05,418:118.46:52644159:0.87:642,493:121.94:19173380:0.6:76,490:129.21:20638338:1.04:255,493:135.35:24213386:1.77:280,535:142.37:20539499:3.7:1617,1284:148.7:26177439:6.48:1710,1419:157.3:26521332:11.6:1154,1133:160.12:27647305:13.05:662,1337:158.93:25639047:12.0:703,1368:155.91:21562539:8.89:911,[1152:158.75:14819880:10.4:1956
ROKU_120619C185,0.0,0,0,0:146.88,4:147.24,5:149.77,7.0,10:140.51,10:139.57,16:141.05,17:118.46:52644159:0.17:3,16:121.94:19173380:0.31:1,15:129.21:20638338:0.31:0,15:135.35:24213386:0.31:1,15:142.37:20539499:0.63:110,110:148.7:26177439:1.0:136,238:157.3:26521332:2.08:261,452:160.12:27647305:2.24:176,445:158.93:25639047:1.79:240,533:155.91:21562539:1.17:221,528:158.75:14819880:1.13:110
ROKU_112919C175,0.0,0,0,90:146.88,89:147.24,94:149.77,98.0,114:140.51,130:139.57,140:141.05,172:118.46:52644159:0.32:151,264:121.94:19173380:0.19:17,U:129.21:20638338::,232:135.35:24213386:0.3:37,258:142.37:20539499:0.57:40,225:148.7:26177439:1.14:240,345:157.3:26521332:2.4:661,505:160.12:27647305:2.54:1902,1028:158.93:25639047:1.69:4247,3916:155.91:21562539:0.8:1449,[4572:158.75:14819880:0.77:1622
ROKU_112219C150,0.0,0,0,321:146.88,345:147.24,339:149.77,359.0,390:140.51,402:139.57,395:141.05,431:118.46:52644159:0.75:315,473:121.94:19173380:0.4:182,438:129.21:20638338:0.7:447,645:135.35:24213386:1.15:713,965:142.37:20539499:2.67:1360,1488:148.7:26177439:5.15:6069,2488:157.3:26521332:10.4:5158,2129:160.12:27647305:11.2:2818,2889:158.93:25639047:9.95:1495,2783:155.91:21562539:6.5:1617,[2747:158.75:14819880:8.7:1825
ROKU_120619C150,0.0,0,0,1:146.88,14:147.24,119:149.8499,133.0,134:140.51,180:139.57,182:141.05,203:118.46:52644159:1.25:97,204:121.94:19173380:0.91:21,203:129.21:20638338:1.6:69,241:135.35:24213386:2.78:134,267:142.37:20539499:4.95:180,278:148.7:26177439:8.15:262,326:157.3:26521332:13.1:355,350:160.12:27647305:15.97:74,401:158.93:25639047:13.83:2277,740:155.91:21562539:11.6:348,[807:158.75:14819880:12.15:264
ROKU_112219C185,0.0,0,0,11:146.88,211:147.24,218:149.8499,212.0,214:140.51,354:139.57,373:141.05,378:118.46:52644159:0.21:971,690:121.94:19173380:0.2:130,743:129.21:20638338:0.1:37,733:135.35:24213386:0.1:208,701:142.37:20539499:0.15:127,793:148.7:26177439:0.35:19,795:157.3:26521332:0.63:666,733:160.12:27647305:0.54:2158,1995:158.93:25639047:0.16:2483,2366:155.91:21562539:0.01:612,2448:158.75:14819880:0.01:124
ROKU_120619C195,0.0,0,0,0:146.88,2:147.24,2:149.8499,18.0,19:140.51,19:139.57,18:141.05,19:118.46:52644159:0.19:1,20:121.94:19173380:0.27:1,19:129.21:20638338:0.14:1,20:135.35:24213386:0.15:1,19:142.37:20539499:0.38:8,23:148.7:26177439:0.66:3,25:157.3:26521332:1.32:400,352:160.12:27647305:1.68:435,574:158.93:25639047:1.0:679,609:155.91:21562539:0.63:291,682:158.75:14819880:0.62:37
ROKU_112919C160,0.0,0,0,153:146.88,158:147.24,185:149.8243,215.0,223:140.51,168:139.57,167:141.05,184:118.46:52644159:0.6:117,192:121.94:19173380:0.31:38,191:129.21:20638338:0.56:59,204:135.35:24213386:0.78:97,235:142.37:20539499:1.65:367,310:148.7:26177439:3.2:1170,914:157.3:26521332:6.49:1967,755:160.12:27647305:7.22:2658,1930:158.93:25639047:5.77:8459,4323:155.91:21562539:3.69:6357,[5372:158.75:14819880:4.15:6246
