Symbol,20191024,20191025,20191028,20191029,20191030,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
MSFT_122019P120,7650.0,7530:140.74,7494:144.19,7649:142.83,7552:143.4,7460:144.26:17771424:0.13:126,7361:145.96:16555593:0.1:72,7316:146.11:14344868:0.1:48,7293:147.07:17991244:0.07:33,7279:147.31:16919179:0.09:13,7279:148.06:19685328:0.08:49,7273:149.97:23453151:0.06:63,7240:84.13:10211803:0.05:23,7354:149.4:19991472:0.06:63,7332:149.48:18568401:0.06:159,7392:0:0:0.06:111
MSFT_122019P125,19936.0,19905:140.74,19751:144.19,19331:142.83,19362:143.42,19861:144.26:17771424:0.22:95,19846:145.96:16555593:0.17:233,19784:146.11:14344868:0.14:85,19754:147.07:17991244:0.12:160,19713:147.31:16919179:0.11:64,19695:148.06:19685328:0.13:39,19677:149.97:23453151:0.08:333,U:84.13:10211803::,18251:149.4:19991472:0.1:249,18292:149.48:18568401:0.11:137,18354:0:0:0.09:32
MSFT_122019P130,9280.0,9564:140.74,10669:144.19,10736:142.83,10721:143.42,10703:144.26:17771424:0.41:353,10714:145.96:16555593:0.3:405,10734:146.11:14344868:0.28:360,10718:147.07:17991244:0.22:345,10672:147.31:16919179:0.23:873,11197:148.06:19685328:0.2:195,11278:149.97:23453151:0.14:388,11231:84.13:10211803:0.12:181,11101:149.4:19991472:0.18:350,11109:149.48:18568401:0.17:276,U:0:0:U:U
MSFT_122019P135,9322.0,12762:140.74,12837:144.19,13544:142.83,14810:143.46,23764:144.26:17771424:0.87:904,23906:145.96:16555593:0.59:7361,23303:146.11:14344868:0.56:3948,23581:147.07:17991244:0.42:2207,23546:147.31:16919179:0.42:3603,24137:148.06:19685328:0.38:448,24233:149.97:23453151:0.26:3375,23392:84.13:10211803:0.24:444,23238:149.4:19991472:0.29:366,23212:149.48:18568401:0.29:196,23263:0:0:0.27:1246
MSFT_122019P140,6702.0,6713:140.74,6781:144.19,8092:142.83,8422:143.53,9644:144.26:17771424:1.85:1195,9958:145.96:16555593:1.32:1555,10461:146.11:14344868:1.24:1282,10860:147.07:17991244:0.95:1998,10840:147.31:16919179:0.91:275,10839:148.06:19685328:0.77:809,11280:149.97:23453151:0.53:3481,11517:84.13:10211803:0.47:2177,13755:149.4:19991472:0.59:746,13733:149.48:18568401:0.56:424,U:0:0:U:U
MSFT_122019P145,2431.0,2619:140.74,2756:144.19,3184:142.83,3300:143.46,5082:144.26:17771424:3.65:672,5251:145.96:16555593:2.85:1129,5707:146.11:14344868:2.66:2845,6603:147.07:17991244:2.15:2283,7512:147.31:16919179:2.1:723,7695:148.06:19685328:1.78:1095,7979:149.97:23453151:1.22:2726,U:84.13:10211803::,8935:149.4:19991472:1.34:746,8939:149.48:18568401:1.38:364,9072:0:0:1.14:425
MSFT_122019P150,754.0,763:140.74,812:144.19,3772:142.83,5768:143.46,6512:144.26:17771424:7.1:136,6538:145.96:16555593:5.8:90,6518:146.11:14344868:5.32:153,6494:147.07:17991244:4.77:291,6642:147.31:16919179:4.6:142,6677:148.06:19685328:4.0:345,6625:149.97:23453151:2.91:2414,8324:84.13:10211803:2.75:5588,12851:149.4:19991472:3.0:2043,13263:149.48:18568401:2.95:587,13291:0:0:2.88:530
MSFT_122019P155,136.0,146:140.74,144:144.19,154:142.83,151:143.46,150:144.26:17771424:11.5:7,151:145.96:16555593:10.34:2,151:146.11:14344868:9.26:9,157:147.07:17991244:8.7:137,292:147.31:16919179:8.95:200,206:148.06:19685328:7.69:24,211:149.97:23453151:6.17:229,U:84.13:10211803::,440:149.4:19991472:6.4:195,437:149.48:18568401:6.28:26,445:0:0:6.13:72
MSFT_122019P160,16.0,16:140.74,16:144.19,16:142.83,15:143.46,16:144.26:17771424:16.05:0,16:145.96:16555593:15.21:7,19:146.11:14344868:15.21:0,19:147.07:17991244:15.21:0,19:147.31:16919179:13.65:6,15:148.06:19685328:12.8:10,19:149.97:23453151:10.8:6,22:84.13:10211803:10.15:28,41:149.4:19991472:10.98:13,29:149.48:18568401:11.1:1,U:0:0:U:U
MSFT_122019P165,54.0,54:140.74,55:144.19,55:142.83,55:143.46,56:144.26:17771424:20.8:0,56:145.96:16555593:20.75:35,85:146.11:14344868:19.7:47,121:147.07:17991244:19.7:0,121:147.31:16919179:19.7:0,121:148.06:19685328:17.77:10,131:149.97:23453151:15.9:1,U:84.13:10211803::,131:149.4:19991472:15.05:55,31:149.48:18568401:15.05:0,31:0:0:15.05:0
MSFT_122019P170,7.0,7:140.74,7:144.19,8:142.83,8:143.47,8:144.26:17771424:27.51:0,8:145.96:16555593:27.51:0,8:146.11:14344868:27.51:0,8:147.07:17991244:27.51:0,8:147.31:16919179:27.51:0,8:148.06:19685328:22.95:1,9:149.97:23453151:22.95:0,9:84.13:10211803:20.65:1,9:149.4:19991472:20.65:0,7:149.48:18568401:20.65:0,7:0:0:20.65:0
MSFT_122019P175,3.0,3:140.74,3:144.19,3:142.83,3:143.45,3:144.26:17771424:40.22:0,3:145.96:16555593:40.22:0,3:146.11:14344868:40.22:0,3:147.07:17991244:40.22:0,3:147.31:16919179:40.22:0,3:148.06:19685328:27.4:1,4:149.97:23453151:27.4:0,4:84.13:10211803:27.4:0,4:149.4:19991472:27.4:0,0:149.48:18568401:27.4:0,0:0:0:27.4:0
MSFT_122019P180,3.0,3:140.74,3:144.19,3:142.83,3:143.48,3:144.26:17771424:45.11:0,3:145.96:16555593:45.11:0,3:146.11:14344868:45.11:0,3:147.07:17991244:45.11:0,3:147.31:16919179:45.11:0,3:148.06:19685328:45.11:0,3:149.97:23453151:45.11:0,3:84.13:10211803:45.11:0,U:149.4:19991472:U:U,0:149.48:18568401:45.11:0,0:0:0:45.11:0
MSFT_122019P185,0.0,0:140.74,0:144.19,0:142.83,0:143.43,0:144.26:17771424:0.0:0,0:145.96:16555593:0.0:0,0:146.11:14344868:0.0:0,0:147.07:17991244:0.0:0,0:147.31:16919179:38.1:3,3:148.06:19685328:38.1:0,3:149.97:23453151:38.1:0,U:84.13:10211803::,3:149.4:19991472:38.1:0,0:149.48:18568401:38.1:0,0:0:0:38.1:0
MSFT_120619P145,0.0,1:140.74,11:144.19,22:142.83,212:143.42,255:144.26:17771424:3.2:29,251:145.96:16555593:2.24:72,300:146.11:14344868:2.02:38,315:147.07:17991244:1.5:65,297:147.31:16919179:1.44:78,293:148.06:19685328:1.11:159,345:149.97:23453151:0.66:183,375:84.13:10211803:0.59:272,624:149.4:19991472:0.73:231,667:149.48:18568401:0.63:299,666:0:0:0.49:405
MSFT_120619P146,0.0,1:140.74,1:144.19,2:142.83,6:143.38,34:144.26:17771424:3.28:2,34:145.96:16555593:2.72:169,176:146.11:14344868:2.45:27,194:147.07:17991244:2.01:189,234:147.31:16919179:1.85:45,255:148.06:19685328:1.33:60,289:149.97:23453151:0.93:165,355:84.13:10211803:0.75:120,668:149.4:19991472:0.86:152,684:149.48:18568401:0.84:46,712:0:0:0.64:106
MSFT_120619P140,0.0,31:140.74,93:144.19,126:142.83,187:143.37,499:144.26:17771424:1.21:40,521:145.96:16555593:0.83:57,532:146.11:14344868:0.72:98,557:147.07:17991244:0.53:173,620:147.31:16919179:0.45:55,649:148.06:19685328:0.37:135,720:149.97:23453151:0.25:101,688:84.13:10211803:0.21:18,686:149.4:19991472:0.27:114,737:149.48:18568401:0.25:138,771:0:0:0.19:183
