Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
RH_112919C170,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,0:173.1,0:175.26:761276:0.0:0,0:175.04:500320:0.0:0,0:174.71:377580:0.0:0,0:174.49:335307:0.0:0,0:172.98:581827:0.0:0,0:175.22:561811:8.3:8,8:188.47:2942377:18.9:8,10:187.55:1316671:18.9:0,13:189.76:1276665:10.8:0,13:195.08:1681857:10.8:0,13:195.54:1083390:10.8:0
RH_112919C172.5,7:186.5,7:187.11,7:184.94,7:181.7,7.0,7:173.29,7:172.68,7:173.1,10:175.26:761276:7.2:0,10:175.04:500320:6.3:1,10:174.71:377580:6.3:0,10:174.49:335307:7.5:12,20:172.98:581827:6.2:29,36:175.22:561811:6.95:24,39:188.47:2942377:18.0:2,39:187.55:1316671:18.43:9,37:189.76:1276665:10.0:0,37:195.08:1681857:10.0:0,[37:195.54:1083390:10.0:0
RH_112919C175,8:186.5,8:187.11,8:184.94,8:181.7,15.0,15:173.29,15:172.68,38:173.1,40:175.26:761276:8.2:5,38:175.04:500320:7.2:1,39:174.71:377580:6.2:3,41:174.49:335307:5.6:12,51:172.98:581827:4.8:26,73:175.22:561811:5.87:7,73:188.47:2942377:15.0:30,54:187.55:1316671:16.35:12,54:189.76:1276665:16.0:10,54:195.08:1681857:16.0:0,[54:195.54:1083390:16.0:0
RH_112919C177.5,2:186.5,2:187.11,2:184.94,2:181.7,17.0,17:173.29,17:172.68,17:173.1,17:175.26:761276:6.8:4,21:175.04:500320:6.8:0,21:174.71:377580:4.87:2,21:174.49:335307:4.8:8,22:172.98:581827:3.7:3,24:175.22:561811:4.2:5,25:188.47:2942377:12.39:7,20:187.55:1316671:12.14:6,31:189.76:1276665:11.0:3,32:195.08:1681857:11.0:0,[32:195.54:1083390:11.0:0
RH_112919C180,1:186.5,1:187.11,1:184.94,1:181.7,13.0,13:173.29,18:172.68,20:173.1,29:175.26:761276:4.92:3,30:175.04:500320:4.56:10,27:174.71:377580:3.9:19,33:174.49:335307:4.0:5,33:172.98:581827:2.9:10,33:175.22:561811:2.9:6,37:188.47:2942377:10.5:27,41:187.55:1316671:10.14:18,169:189.76:1276665:12.0:66,142:195.08:1681857:18.0:5,[142:195.54:1083390:18.0:0
RH_112919C182.5,13:186.5,13:187.11,13:184.94,13:181.7,34.0,34:173.29,30:172.68,30:173.1,30:175.26:761276:3.49:0,30:175.04:500320:3.2:23,29:174.71:377580:3.2:0,29:174.49:335307:3.2:0,29:172.98:581827:3.08:1,30:175.22:561811:2.3:2,30:188.47:2942377:9.23:16,38:187.55:1316671:9.23:0,47:189.76:1276665:7.0:12,46:195.08:1681857:7.0:0,[46:195.54:1083390:13.42:1
RH_112919C185,17:186.5,24:187.11,19:184.94,19:181.7,32.0,40:173.29,40:172.68,39:173.1,39:175.26:761276:3.7:18,49:175.04:500320:2.75:18,45:174.71:377580:2.75:0,45:174.49:335307:1.95:1,45:172.98:581827:1.95:0,45:175.22:561811:1.69:3,48:188.47:2942377:8.0:231,109:187.55:1316671:5.7:17,144:189.76:1276665:7.84:97,121:195.08:1681857:11.79:17,[113:195.54:1083390:11.65:5
RH_112919C187.5,3:186.5,3:187.11,3:184.94,3:181.7,20.0,20:173.29,20:172.68,20:173.1,20:175.26:761276:2.91:1,20:175.04:500320:2.91:0,20:174.71:377580:2.91:0,20:174.49:335307:2.91:0,20:172.98:581827:2.91:0,20:175.22:561811:2.91:0,20:188.47:2942377:5.9:85,46:187.55:1316671:4.8:19,392:189.76:1276665:6.1:75,388:195.08:1681857:9.22:1637,[1825:195.54:1083390:9.7:132
RH_112919C190,6:186.5,7:187.11,7:184.94,7:181.7,11.0,21:173.29,21:172.68,21:173.1,21:175.26:761276:2.35:2,23:175.04:500320:1.75:4,22:174.71:377580:1.75:0,22:174.49:335307:1.75:0,22:172.98:581827:1.75:0,22:175.22:561811:0.83:1,23:188.47:2942377:5.11:85,65:187.55:1316671:3.6:68,153:189.76:1276665:4.6:191,125:195.08:1681857:7.14:100,[118:195.54:1083390:7.7:43
RH_112919C192.5,67:186.5,67:187.11,67:184.94,67:181.7,40.0,40:173.29,40:172.68,40:173.1,40:175.26:761276:2.8:0,40:175.04:500320:1.25:2,39:174.71:377580:1.25:0,39:174.49:335307:1.25:0,39:172.98:581827:0.55:7,44:175.22:561811:0.55:25,58:188.47:2942377:3.85:62,82:187.55:1316671:2.66:106,132:189.76:1276665:3.5:126,127:195.08:1681857:6.44:38,[105:195.54:1083390:6.1:85
RH_112919C195,14:186.5,22:187.11,22:184.94,22:181.7,48.0,48:173.29,48:172.68,48:173.1,48:175.26:761276:2.85:0,48:175.04:500320:0.95:2,48:174.71:377580:0.95:0,48:174.49:335307:0.95:0,48:172.98:581827:0.35:11,55:175.22:561811:0.35:12,67:188.47:2942377:3.0:33,78:187.55:1316671:2.0:33,83:189.76:1276665:2.93:116,121:195.08:1681857:4.0:109,[137:195.54:1083390:4.7:646
RH_112919C197.5,18:186.5,18:187.11,18:184.94,18:181.7,18.0,18:173.29,18:172.68,18:173.1,18:175.26:761276:0.82:0,18:175.04:500320:0.82:0,18:174.71:377580:0.6:7,24:174.49:335307:0.6:0,24:172.98:581827:0.6:0,24:175.22:561811:0.23:2,26:188.47:2942377:2.45:13,33:187.55:1316671:1.35:15,731:189.76:1276665:1.93:281,792:195.08:1681857:3.7:352,[795:195.54:1083390:3.65:142
RH_112919C200,12:186.5,16:187.11,16:184.94,16:181.7,16.0,16:173.29,16:172.68,16:173.1,16:175.26:761276:0.6:0,16:175.04:500320:0.6:8,16:174.71:377580:0.5:7,19:174.49:335307:0.29:8,27:172.98:581827:0.29:0,27:175.22:561811:0.17:1,27:188.47:2942377:1.85:76,74:187.55:1316671:0.88:358,261:189.76:1276665:1.31:360,252:195.08:1681857:3.0:847,[664:195.54:1083390:2.7:2217
RH_112919C202.5,5:186.5,5:187.11,5:184.94,5:181.7,6.0,5:173.29,5:172.68,5:173.1,7:175.26:761276:0.45:0,7:175.04:500320:0.45:1,8:174.71:377580:0.45:2,10:174.49:335307:0.45:0,10:172.98:581827:0.45:0,10:175.22:561811:0.45:0,10:188.47:2942377:1.4:8,9:187.55:1316671:1.3:2,11:189.76:1276665:1.52:110,99:195.08:1681857:2.0:179,[229:195.54:1083390:1.95:119
RH_112919C205,3:186.5,13:187.11,13:184.94,13:181.7,13.0,13:173.29,13:172.68,13:173.1,18:175.26:761276:0.35:0,18:175.04:500320:0.35:0,18:174.71:377580:0.35:0,18:174.49:335307:0.35:0,18:172.98:581827:0.35:0,18:175.22:561811:0.35:0,18:188.47:2942377:1.02:41,49:187.55:1316671:0.45:15,64:189.76:1276665:0.65:157,144:195.08:1681857:1.55:434,[339:195.54:1083390:1.5:106
RH_112919C207.5,106:186.5,106:187.11,106:184.94,106:181.7,106.0,105:173.29,105:172.68,105:173.1,105:175.26:761276:0.7:0,105:175.04:500320:0.7:0,105:174.71:377580:0.7:0,105:174.49:335307:0.7:0,105:172.98:581827:0.7:0,105:175.22:561811:0.7:0,105:188.47:2942377:0.7:15,112:187.55:1316671:0.95:49,79:189.76:1276665:0.9:9,88:195.08:1681857:0.85:182,[231:195.54:1083390:1.1:44
RH_112919C210,3:186.5,3:187.11,3:184.94,3:181.7,3.0,3:173.29,3:172.68,3:173.1,3:175.26:761276:1.35:0,3:175.04:500320:1.35:0,3:174.71:377580:1.35:0,3:174.49:335307:1.35:0,3:172.98:581827:1.35:0,3:175.22:561811:1.35:0,3:188.47:2942377:0.55:13,8:187.55:1316671:0.75:2,10:189.76:1276665:0.37:10,16:195.08:1681857:0.8:197,[185:195.54:1083390:0.8:56
RH_120619C162.5,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,0:173.1,0:175.26:761276:0.0:0,0:175.04:500320:0.0:0,0:174.71:377580:16.5:4,4:174.49:335307:16.62:2,6:172.98:581827:16.62:0,6:175.22:561811:16.62:0,6:188.47:2942377:16.62:0,U:187.55:1316671::,6:189.76:1276665:16.62:0,6:195.08:1681857:16.62:0,6:195.54:1083390:36.25:2
RH_120619C165,0:186.5,0:187.11,4:184.94,4:181.7,10.0,20:173.29,21:172.68,21:173.1,21:175.26:761276:17.5:1,22:175.04:500320:17.5:0,22:174.71:377580:14.5:3,22:174.49:335307:14.96:2,24:172.98:581827:14.96:0,24:175.22:561811:15.5:10,24:188.47:2942377:15.5:0,24:187.55:1316671:15.5:0,24:189.76:1276665:15.5:0,24:195.08:1681857:15.5:0,24:195.54:1083390:33.9:2
RH_120619C167.5,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,1:173.1,1:175.26:761276:15.5:0,1:175.04:500320:14.13:1,1:174.71:377580:13.1:30,30:174.49:335307:13.1:0,30:172.98:581827:13.1:0,30:175.22:561811:13.1:0,30:188.47:2942377:13.1:0,30:187.55:1316671:13.1:0,30:189.76:1276665:13.1:0,30:195.08:1681857:13.1:0,30:195.54:1083390:27.93:2
RH_120619C170,0:186.5,0:187.11,0:184.94,0:181.7,3.0,13:173.29,21:172.68,21:173.1,21:175.26:761276:13.7:2,22:175.04:500320:13.7:0,22:174.71:377580:13.7:0,22:174.49:335307:13.7:0,22:172.98:581827:13.7:0,22:175.22:561811:11.5:35,47:188.47:2942377:20.0:20,47:187.55:1316671:20.0:0,47:189.76:1276665:20.0:0,47:195.08:1681857:20.52:40,73:195.54:1083390:25.68:2
RH_120619C172.5,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,0:173.1,1:175.26:761276:10.7:0,1:175.04:500320:10.7:0,1:174.71:377580:10.1:32,32:174.49:335307:10.1:0,32:172.98:581827:10.1:0,32:175.22:561811:10.1:0,32:188.47:2942377:10.1:0,32:187.55:1316671:10.1:0,32:189.76:1276665:10.1:0,32:195.08:1681857:10.1:0,[32:195.54:1083390:10.1:0
RH_120619C175,0:186.5,0:187.11,0:184.94,0:181.7,0.0,1:173.29,1:172.68,2:173.1,7:175.26:761276:9.69:3,10:175.04:500320:9.37:2,12:174.71:377580:9.92:16,27:174.49:335307:9.4:3,24:172.98:581827:9.4:0,24:175.22:561811:9.25:5,22:188.47:2942377:16.0:2,21:187.55:1316671:19.0:1,21:189.76:1276665:16.9:2,21:195.08:1681857:16.9:0,[21:195.54:1083390:16.9:0
RH_120619C177.5,1:186.5,1:187.11,1:184.94,1:181.7,1.0,1:173.29,1:172.68,1:173.1,1:175.26:761276:8.4:3,4:175.04:500320:8.4:0,4:174.71:377580:7.8:5,8:174.49:335307:8.2:82,86:172.98:581827:8.2:0,86:175.22:561811:8.2:0,86:188.47:2942377:13.7:4,88:187.55:1316671:17.2:5,37:189.76:1276665:10.0:1,36:195.08:1681857:10.0:0,[36:195.54:1083390:10.0:0
