Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
INTU_112919C247.5,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:0.0:0,0:134.52:2995004:0.0:0,0:57.79:10833450:0.0:0,0:271.15:1221222:0.0:0,[0:259.81:4071089:10.6:1
INTU_112919C250,5:258.49,5:260.29,5:257.5,5.0,5:254.06,5:253.16,5:253.42,4:259.35:1401409:11.03:0,4:256.85:1345412:11.1:5,6:258.03:856443:11.1:0,6:259.98:1123716:11.1:0,6:261.75:1241182:11.1:0,6:264.78:967732:11.1:0,6:266.05:1389758:11.1:0,6:268.42:1944991:11.1:0,6:134.52:2995004:22.55:1,6:57.79:10833450:25.0:2,4:271.15:1221222:25.0:0,[4:259.81:4071089:9.0:28
INTU_112919C252.5,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:16.4:1,:134.52:2995004:U:U,1:57.79:10833450:17.4:0,1:271.15:1221222:17.4:0,[1:259.81:4071089:7.7:26
INTU_112919C255,4:258.49,4:260.29,4:257.5,4.0,4:254.06,8:253.16,8:253.42,11:259.35:1401409:8.5:3,8:256.85:1345412:8.2:1,9:258.03:856443:8.2:0,9:259.98:1123716:9.2:1,10:261.75:1241182:9.2:0,10:264.78:967732:9.2:0,10:266.05:1389758:13.16:5,15:268.42:1944991:13.16:0,15:134.52:2995004:13.16:0,15:57.79:10833450:18.8:1,14:271.15:1221222:18.25:1,[14:259.81:4071089:4.75:12
INTU_112919C257.5,9:258.49,9:260.29,11:257.5,11.0,11:254.06,11:253.16,11:253.42,11:259.35:1401409:8.2:5,11:256.85:1345412:8.2:0,11:258.03:856443:7.44:12,23:259.98:1123716:8.4:31,52:261.75:1241182:9.4:4,53:264.78:967732:8.2:1,52:266.05:1389758:8.2:0,52:268.42:1944991:8.2:0,:134.52:2995004:U:U,52:57.79:10833450:8.2:0,52:271.15:1221222:15.25:40,[33:259.81:4071089:4.1:127
INTU_112919C260,11:258.49,13:260.29,13:257.5,14.0,14:254.06,14:253.16,52:253.42,43:259.35:1401409:6.62:3,46:256.85:1345412:6.88:6,50:258.03:856443:5.87:4,54:259.98:1123716:6.91:2,56:261.75:1241182:7.9:2,58:264.78:967732:7.9:0,58:266.05:1389758:9.5:4,60:268.42:1944991:11.3:10,:134.52:2995004:U:U,60:57.79:10833450:13.19:4,60:271.15:1221222:13.39:11,[64:259.81:4071089:2.5:520
INTU_112919C262.5,9:258.49,17:260.29,23:257.5,23.0,23:254.06,23:253.16,23:253.42,23:259.35:1401409:6.65:2,26:256.85:1345412:6.65:0,26:258.03:856443:5.6:4,26:259.98:1123716:6.62:1,26:261.75:1241182:6.1:4,27:264.78:967732:6.68:4,27:266.05:1389758:7.64:3,27:268.42:1944991:8.2:1,27:134.52:2995004:11.8:1,27:57.79:10833450:11.8:0,27:271.15:1221222:11.2:6,[27:259.81:4071089:1.43:388
INTU_112919C265,24:258.49,24:260.29,28:257.5,28.0,28:254.06,28:253.16,28:253.42,28:259.35:1401409:5.5:13,38:256.85:1345412:4.3:3,41:258.03:856443:4.2:21,56:259.98:1123716:5.41:13,64:261.75:1241182:5.41:0,64:264.78:967732:6.0:6,64:266.05:1389758:6.56:8,69:268.42:1944991:8.0:16,79:134.52:2995004:10.0:14,79:57.79:10833450:11.77:8,75:271.15:1221222:9.5:39,[79:259.81:4071089:0.75:124
INTU_112919C267.5,11:258.49,11:260.29,11:257.5,11.0,51:254.06,51:253.16,51:253.42,51:259.35:1401409:4.53:1,51:256.85:1345412:4.53:0,51:258.03:856443:4.53:0,51:259.98:1123716:3.6:5,51:261.75:1241182:3.6:0,51:264.78:967732:4.87:4,54:266.05:1389758:4.95:5,57:268.42:1944991:6.82:29,72:134.52:2995004:8.9:12,65:57.79:10833450:8.7:1,65:271.15:1221222:7.93:26,[67:259.81:4071089:0.28:50
INTU_112919C270,21:258.49,21:260.29,24:257.5,26.0,26:254.06,26:253.16,26:253.42,25:259.35:1401409:2.1:0,25:256.85:1345412:2.32:1,24:258.03:856443:2.3:4,26:259.98:1123716:3.4:4,30:261.75:1241182:3.4:0,30:264.78:967732:3.4:0,30:266.05:1389758:4.11:5,31:268.42:1944991:5.5:39,58:134.52:2995004:7.2:2,58:57.79:10833450:7.75:46,59:271.15:1221222:6.3:112,[99:259.81:4071089:0.2:89
INTU_112919C272.5,23:258.49,23:260.29,26:257.5,26.0,29:254.06,45:253.16,45:253.42,45:259.35:1401409:2.7:2,45:256.85:1345412:2.7:0,45:258.03:856443:1.75:2,46:259.98:1123716:2.3:10,47:261.75:1241182:2.4:1,47:264.78:967732:3.4:2,49:266.05:1389758:3.4:0,49:268.42:1944991:4.4:37,50:134.52:2995004:5.87:12,50:57.79:10833450:6.3:48,67:271.15:1221222:5.23:149,[134:259.81:4071089:0.1:160
INTU_112919C275,21:258.49,21:260.29,21:257.5,21.0,22:254.06,22:253.16,23:253.42,23:259.35:1401409:2.05:1,24:256.85:1345412:1.75:1,25:258.03:856443:1.75:0,25:259.98:1123716:2.0:13,30:261.75:1241182:2.05:8,36:264.78:967732:2.6:2,37:266.05:1389758:2.52:23,47:268.42:1944991:3.31:24,:134.52:2995004:U:U,U:57.79:10833450:U:U,81:271.15:1221222:4.12:84,[108:259.81:4071089:0.08:50
INTU_112919C277.5,41:258.49,41:260.29,41:257.5,41.0,41:254.06,41:253.16,41:253.42,41:259.35:1401409:1.15:0,41:256.85:1345412:1.15:0,41:258.03:856443:1.15:0,41:259.98:1123716:1.54:13,54:261.75:1241182:1.54:0,54:264.78:967732:1.54:0,54:266.05:1389758:1.82:2,56:268.42:1944991:2.3:6,59:134.52:2995004:3.6:3,U:57.79:10833450:U:U,73:271.15:1221222:3.3:23,[90:259.81:4071089:0.03:13
INTU_112919C280,66:258.49,66:260.29,66:257.5,66.0,65:254.06,65:253.16,65:253.42,65:259.35:1401409:1.29:5,69:256.85:1345412:0.8:1,70:258.03:856443:0.8:0,70:259.98:1123716:0.8:0,70:261.75:1241182:1.0:4,74:264.78:967732:1.48:17,87:266.05:1389758:1.37:13,86:268.42:1944991:1.95:17,94:134.52:2995004:2.75:45,101:57.79:10833450:2.9:5,103:271.15:1221222:2.65:352,[265:259.81:4071089:0.05:57
INTU_112919C282.5,94:258.49,94:260.29,94:257.5,94.0,94:254.06,94:253.16,94:253.42,94:259.35:1401409:0.9:0,94:256.85:1345412:0.9:0,94:258.03:856443:0.9:0,94:259.98:1123716:0.9:0,94:261.75:1241182:0.73:3,97:264.78:967732:1.05:1,98:266.05:1389758:1.0:3,99:268.42:1944991:1.45:13,101:134.52:2995004:2.1:4,105:57.79:10833450:2.3:13,116:271.15:1221222:2.0:355,[419:259.81:4071089:0.05:28
INTU_120619C235,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,U:268.42:1944991::,0:134.52:2995004:0.0:0,0:57.79:10833450:0.0:0,0:271.15:1221222:0.0:0,[0:259.81:4071089:0.0:0
INTU_120619C237.5,0:258.49,0:260.29,0:257.5,0.0,0:254.06,0:253.16,0:253.42,0:259.35:1401409:0.0:0,0:256.85:1345412:0.0:0,0:258.03:856443:0.0:0,0:259.98:1123716:0.0:0,0:261.75:1241182:0.0:0,0:264.78:967732:0.0:0,0:266.05:1389758:0.0:0,0:268.42:1944991:0.0:0,0:134.52:2995004:0.0:0,0:57.79:10833450:0.0:0,0:271.15:1221222:0.0:0,[0:259.81:4071089:0.0:0
INTU_120619C240,0:258.49,0:260.29,0:257.5,0.0,0:254.06,3:253.16,3:253.42,3:259.35:1401409:19.9:0,3:256.85:1345412:19.9:0,3:258.03:856443:19.9:0,3:259.98:1123716:19.9:0,3:261.75:1241182:19.9:0,3:264.78:967732:19.9:0,3:266.05:1389758:19.9:0,U:268.42:1944991::,3:134.52:2995004:19.9:0,3:57.79:10833450:19.9:0,3:271.15:1221222:19.9:0,[3:259.81:4071089:19.9:0
