Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120
MRK_112919C86.5,59:85.1,632:86.22,632:86.66,620.0,619:83.9,619:82.92,620:83.25,620:82.88:8826647:0.45:0,620:83.59:6322300:0.24:4,617:83.28:3459151:0.2:21,634:84.12:8104363:0.4:140,774:114.62:359207:0.44:35,783:84.55:7530698:0.27:15,792:84.9:9017700:0.4:44,808:84.13:10211803:0.16:24,823:84.65:9247540:0.18:304,620:85.17:4403882:0.32:102
MRK_112919C87,18:85.1,81:86.22,79:86.66,79.0,100:83.9,148:82.92,147:83.25,147:82.88:8826647:0.27:0,147:83.59:6322300:0.27:0,147:83.28:3459151:0.27:0,147:84.12:8104363:0.29:35,180:114.62:359207:0.33:6,185:84.55:7530698:0.19:1,186:84.9:9017700:0.28:69,227:84.13:10211803:0.12:19,241:84.65:9247540:0.14:2,242:85.17:4403882:0.22:45
MRK_112919C87.5,21:85.1,20:86.22,279:86.66,279.0,287:83.9,290:82.92,292:83.25,298:82.88:8826647:0.28:0,298:83.59:6322300:0.18:560,773:83.28:3459151:0.12:107,819:84.12:8104363:0.18:53,868:114.62:359207:0.18:0,868:84.55:7530698:0.16:16,878:84.9:9017700:0.2:17,883:84.13:10211803:0.08:11,892:84.65:9247540:0.06:364,1222:85.17:4403882:0.13:12
MRK_112919C88,19:85.1,50:86.22,73:86.66,221.0,226:83.9,226:82.92,200:83.25,185:82.88:8826647:0.11:14,193:83.59:6322300:0.12:22,171:83.28:3459151:0.12:0,171:84.12:8104363:0.09:17,154:114.62:359207:0.1:7,153:84.55:7530698:0.09:4,153:84.9:9017700:0.09:0,153:84.13:10211803:0.04:17,159:84.65:9247540:0.04:1,160:85.17:4403882:0.05:2
MRK_112919C88.5,8:85.1,8:86.22,8:86.66,8.0,8:83.9,10:82.92,10:83.25,10:82.88:8826647:0.1:0,10:83.59:6322300:0.1:0,10:83.28:3459151:0.1:0,10:84.12:8104363:0.1:0,10:114.62:359207:0.1:0,10:84.55:7530698:0.1:0,10:84.9:9017700:0.15:1,11:84.13:10211803:0.03:1,11:84.65:9247540:0.03:0,11:85.17:4403882:0.03:0
MRK_112919C89,46:85.1,74:86.22,74:86.66,74.0,76:83.9,76:82.92,75:83.25,75:82.88:8826647:0.1:0,75:83.59:6322300:0.1:0,75:83.28:3459151:0.1:0,75:84.12:8104363:0.07:2,75:114.62:359207:0.1:100,145:84.55:7530698:0.1:0,145:84.9:9017700:0.1:0,145:84.13:10211803:0.1:0,145:84.65:9247540:0.1:0,145:85.17:4403882:0.1:0
MRK_112919C89.5,4:85.1,4:86.22,4:86.66,9.0,9:83.9,9:82.92,9:83.25,9:82.88:8826647:0.07:295,291:83.59:6322300:0.07:0,291:83.28:3459151:0.07:0,291:84.12:8104363:0.07:0,291:114.62:359207:0.07:0,291:84.55:7530698:0.07:0,291:84.9:9017700:0.07:1,292:84.13:10211803:0.07:0,292:84.65:9247540:0.07:0,292:85.17:4403882:0.07:0
MRK_112919C90,25:85.1,26:86.22,36:86.66,191.0,201:83.9,221:82.92,180:83.25,109:82.88:8826647:0.05:6,109:83.59:6322300:0.05:0,109:83.28:3459151:0.05:0,109:84.12:8104363:0.05:0,109:114.62:359207:0.05:0,109:84.55:7530698:0.05:0,109:84.9:9017700:0.05:0,U:84.13:10211803::,109:84.65:9247540:0.05:0,109:85.17:4403882:0.05:0
MRK_120619C80.5,1:85.1,1:86.22,1:86.66,1.0,1:83.9,1:82.92,3:83.25,3:82.88:8826647:3.6:0,3:83.59:6322300:3.6:0,3:83.28:3459151:3.6:0,3:84.12:8104363:3.6:0,3:114.62:359207:3.6:0,3:84.55:7530698:3.6:0,3:84.9:9017700:5.05:2,1:84.13:10211803:5.05:0,1:84.65:9247540:5.05:0,1:85.17:4403882:5.05:0
MRK_120619C81,0:85.1,0:86.22,0:86.66,0.0,0:83.9,0:82.92,8:83.25,8:82.88:8826647:2.78:3,7:83.59:6322300:3.2:2,5:83.28:3459151:2.81:1,6:84.12:8104363:3.89:65,63:114.62:359207:4.5:76,56:84.55:7530698:3.75:60,66:84.9:9017700:4.3:40,66:84.13:10211803:3.6:1,66:84.65:9247540:3.6:0,66:85.17:4403882:3.6:0
