Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
STX_122719C64,U,U,U,U,U,U,U,U,U,0:59.08:2369860:0.0:0,0:60.09:2713989:0.62:97,93:59.61:1398640:0.37:4,97:59.48:1869317:0.38:4,[101:59.28:1496258:0.35:5
STX_112219C64.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_121319C64.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_121319C65,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.13:3,3:59.28:1496258:0.13:0
STX_122019C55.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,13:59.61:1398640:4.9:0,13:59.48:1869317:4.9:0,[13:59.28:1496258:4.9:0
STX_122019C56,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:5.0:2,1:59.61:1398640:4.0:11,12:59.48:1869317:4.0:0,[12:59.28:1496258:4.0:0
STX_122019C56.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,1:59.61:1398640:4.35:0,1:59.48:1869317:3.75:25,[26:59.28:1496258:3.5:10
STX_122019C57,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:4.0:5,5:59.61:1398640:4.0:0,5:59.48:1869317:4.0:0,[5:59.28:1496258:4.0:0
STX_122019C58,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:3.25:9,10:59.61:1398640:3.2:0,10:59.48:1869317:2.79:5,[15:59.28:1496258:2.79:0
STX_122019C58.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.95:36,36:59.61:1398640:2.95:0,36:59.48:1869317:2.47:21,[44:59.28:1496258:2.47:0
STX_122019C59,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.61:106,105:59.61:1398640:2.49:0,105:59.48:1869317:2.1:5,[110:59.28:1496258:1.85:41
STX_122019C59.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:2.26:5,5:59.61:1398640:1.89:20,25:59.48:1869317:1.96:1,[25:59.28:1496258:1.69:2
STX_122019C60.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.59:23,41:59.61:1398640:1.36:33,72:59.48:1869317:1.42:4,[76:59.28:1496258:1.42:0
STX_122019C61,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.42:17,41:59.61:1398640:1.07:16,49:59.48:1869317:1.18:42,[80:59.28:1496258:1.18:0
STX_122019C61.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:1.15:3,25:59.61:1398640:1.02:44,46:59.48:1869317:1.02:0,[46:59.28:1496258:1.02:0
STX_122019C62,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.98:14,57:59.61:1398640:0.83:27,72:59.48:1869317:0.82:77,[108:59.28:1496258:0.63:18
STX_122019C63,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.65:21,10:59.61:1398640:0.56:15,11:59.48:1869317:0.56:32,[33:59.28:1496258:0.4:4
STX_122019C63.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.54:18,10:59.61:1398640:0.52:0,10:59.48:1869317:0.45:2,[10:59.28:1496258:0.45:0
STX_122019C64,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.44:5,10:59.61:1398640:0.44:0,10:59.48:1869317:0.44:0,[10:59.28:1496258:0.31:22
STX_122019C64.5,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122719C65,U,U,U,U,U,U,U,U,U,U,0:60.09:2713989:0.0:0,4:59.61:1398640:0.3:0,4:59.48:1869317:0.3:0,4:59.28:1496258:0.3:0
STX_112919C62.5,U,U,U,U,U,U,U,U,U,U,U,34:59.61:1398640:0.2:0,34:59.48:1869317:0.2:0,[34:59.28:1496258:0.2:0
STX_112919C64.5,U,U,U,U,U,U,U,U,U,U,U,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_112919C63.5,U,U,U,U,U,U,U,U,U,U,U,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_112919C60.5,U,U,U,U,U,U,U,U,U,U,U,13:59.61:1398640:0.47:89,102:59.48:1869317:0.4:41,[142:59.28:1496258:0.19:52
STX_010320C61.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C63,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C61,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:1.1:3
STX_010320C60,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122019C54.5,U,U,U,U,U,U,U,U,U,U,U,U,22:59.48:1869317:5.65:0,[22:59.28:1496258:5.65:0
STX_010320C59.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C56.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C55,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C58,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C63.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C62,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.79:1
STX_010320C55.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C64,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C56,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C58.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:2.3:3
STX_010320C60.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C59,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C62.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.64:1
STX_010320C54.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C57.5,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_010320C57,U,U,U,U,U,U,U,U,U,U,U,U,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
