Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
CRUS_112919P65,0:58.03,0:58.49,0:67.96,5.0,10:68.01,8:70.22,8:68.56,8:71.13:627201:1.3:0,8:70.74:534027:1.3:0,8:71.98:819582:1.3:0,U:71.95:554855::,8:72.26:551754:0.25:4,10:72.71:707095:0.25:0,U:72.24:505756::,:71.79:372736:U:U,10:70.78:308927:0.25:0,10:69.64:601524:0.16:25,[35:69.57:345367:0.16:0
CRUS_120619P53.5,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,:71.79:372736:U:U,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P54,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P54.5,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,0:71.79:372736:0.0:0,U:70.78:308927:U:U,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P55,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,0:71.79:372736:0.0:0,U:70.78:308927:U:U,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P55.5,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P56,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,U:71.95:554855::,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756:.:,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P56.5,0:58.03,0:58.49,0:67.96,0.0,0:68.01,0:70.22,0:68.56,U:71.13:627201::,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,:71.79:372736:U:U,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P57,0:58.03,0:58.49,0:67.96,0.0,U:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,U:69.64:601524:.:U,0:69.57:345367:0.0:0
CRUS_120619P57.5,0:58.03,0:58.49,0:67.96,U,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P58,0:58.03,0:58.49,0:67.96,0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P58.5,0:58.03,0:58.49,6:67.96,6,U:68.01,6:70.22,6:68.56,6:71.13:627201:0.42:0,6:70.74:534027:0.42:0,6:71.98:819582:0.42:0,6:71.95:554855:0.42:0,6:72.26:551754:0.42:0,6:72.71:707095:0.42:0,6:72.24:505756:0.42:0,:71.79:372736:U:U,U:70.78:308927:U:U,6:69.64:601524:0.42:0,6:69.57:345367:0.42:0
CRUS_120619P59,0:58.03,0:58.49,0:67.96,0,U:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,:71.79:372736:U:U,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P59.5,0:58.03,0:58.49,0:67.96,0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P60,0:58.03,0:58.49,0:67.96,0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,U:72.24:505756::,0:71.79:372736:0.0:0,U:70.78:308927:U:U,U:69.64:601524:U:U,0:69.57:345367:0.0:0
CRUS_120619P60.5,0:58.03,0:58.49,0:67.96,0,0:68.01,0:70.22,0:68.56,0:71.13:627201:0.0:0,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
CRUS_120619P61,0:58.03,0:58.49,0:67.96,0,0:68.01,0:70.22,50:68.56,50:71.13:627201:0.45:0,50:70.74:534027:0.45:0,50:71.98:819582:0.23:50,32:71.95:554855:0.23:0,32:72.26:551754:0.23:0,32:72.71:707095:0.23:0,U:72.24:505756::,32:71.79:372736:0.23:0,32:70.78:308927:0.23:0,32:69.64:601524:0.23:0,32:69.57:345367:0.23:0
CRUS_120619P61.5,0:58.03,0:58.49,0:67.96,0,0:68.01,0:70.22,0:68.56,U:71.13:627201::,0:70.74:534027:0.0:0,0:71.98:819582:0.0:0,0:71.95:554855:0.0:0,0:72.26:551754:0.0:0,0:72.71:707095:0.0:0,0:72.24:505756:0.0:0,0:71.79:372736:0.0:0,0:70.78:308927:0.0:0,0:69.64:601524:0.0:0,0:69.57:345367:0.0:0
