Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LITE_112919C65.5,3:66.53:1018954:1.95:0,3:66.65:1445424:1.95:0,3:67.7:1211498:1.95:0,3:67.81:1029256:1.95:0,3:67.99:1086775:1.95:0,3:68.9:1538132:1.95:0,3:68.91:968045:1.95:0,3:69.25:826590:1.95:0,3:68.17:670669:1.95:0,3:67.15:1165003:3.0:5,[8:68.19:858666:3.0:0
LITE_112919C66,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:1.9:4,[4:68.19:858666:2.6:5
LITE_112919C66.5,9:66.53:1018954:2.15:0,9:66.65:1445424:2.2:4,9:67.7:1211498:2.2:0,9:67.81:1029256:2.2:0,9:67.99:1086775:2.2:0,9:68.9:1538132:2.2:0,9:68.91:968045:2.2:0,9:69.25:826590:2.2:0,9:68.17:670669:2.2:0,9:67.15:1165003:2.2:0,[9:68.19:858666:1.75:1
LITE_112919C67,4:66.53:1018954:2.2:0,4:66.65:1445424:1.7:5,5:67.7:1211498:1.7:0,5:67.81:1029256:1.7:0,5:67.99:1086775:1.7:0,5:68.9:1538132:1.7:0,5:68.91:968045:1.7:0,5:69.25:826590:2.7:3,5:68.17:670669:2.7:0,5:67.15:1165003:2.7:0,[5:68.19:858666:2.7:0
LITE_112919C67.5,5:66.53:1018954:2.05:0,5:66.65:1445424:2.05:0,5:67.7:1211498:2.05:0,5:67.81:1029256:2.05:0,5:67.99:1086775:2.05:0,5:68.9:1538132:2.05:0,5:68.91:968045:2.05:0,5:69.25:826590:2.05:0,5:68.17:670669:2.05:0,5:67.15:1165003:2.05:0,[5:68.19:858666:1.49:1
LITE_112919C68,10:66.53:1018954:1.75:0,10:66.65:1445424:1.75:0,10:67.7:1211498:1.75:0,10:67.81:1029256:1.8:1,16:67.99:1086775:1.8:1,17:68.9:1538132:1.8:0,17:68.91:968045:1.8:0,17:69.25:826590:1.8:0,17:68.17:670669:1.25:6,21:67.15:1165003:1.25:0,[21:68.19:858666:1.19:14
LITE_112919C68.5,1:66.53:1018954:1.55:0,1:66.65:1445424:1.55:0,1:67.7:1211498:1.55:0,1:67.81:1029256:1.55:0,1:67.99:1086775:1.75:1,1:68.9:1538132:1.75:0,1:68.91:968045:1.75:0,1:69.25:826590:1.75:0,1:68.17:670669:1.06:1,2:67.15:1165003:1.25:1,[3:68.19:858666:0.9:9
LITE_112919C69,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:1.45:1,1:68.91:968045:1.5:1,1:69.25:826590:1.5:0,1:68.17:670669:1.15:2,3:67.15:1165003:1.15:0,[3:68.19:858666:0.65:12
LITE_112919C69.5,2:66.53:1018954:1.25:0,2:66.65:1445424:1.25:0,2:67.7:1211498:1.15:1,3:67.81:1029256:1.15:0,3:67.99:1086775:1.15:0,3:68.9:1538132:1.15:0,3:68.91:968045:1.15:0,3:69.25:826590:1.24:4,4:68.17:670669:1.15:1,5:67.15:1165003:1.15:0,[5:68.19:858666:0.5:12
LITE_112919C70,83:66.53:1018954:0.7:0,83:66.65:1445424:0.7:0,83:67.7:1211498:0.7:0,83:67.81:1029256:0.7:0,83:67.99:1086775:1.15:2,85:68.9:1538132:1.15:0,85:68.91:968045:1.15:0,85:69.25:826590:1.15:0,85:68.17:670669:0.55:1,86:67.15:1165003:0.55:0,[86:68.19:858666:0.45:5
LITE_112919C70.5,4:66.53:1018954:0.75:0,4:66.65:1445424:0.75:0,4:67.7:1211498:0.7:11,15:67.81:1029256:0.7:0,15:67.99:1086775:0.7:0,15:68.9:1538132:0.7:0,15:68.91:968045:0.7:0,15:69.25:826590:0.7:0,15:68.17:670669:0.7:0,15:67.15:1165003:0.45:1,[15:68.19:858666:0.25:1
LITE_112919C71,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.65:3,3:67.81:1029256:0.65:0,3:67.99:1086775:0.7:5,8:68.9:1538132:0.7:4,12:68.91:968045:0.7:0,12:69.25:826590:0.65:5,17:68.17:670669:0.3:5,17:67.15:1165003:0.3:0,[17:68.19:858666:0.3:0
LITE_112919C71.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.55:13,13:68.17:670669:0.55:0,13:67.15:1165003:0.55:0,[13:68.19:858666:0.55:0
LITE_120619C62,8:66.53:1018954:4.9:0,8:66.65:1445424:4.9:0,8:67.7:1211498:4.9:0,8:67.81:1029256:4.9:0,8:67.99:1086775:4.9:0,8:68.9:1538132:4.9:0,8:68.91:968045:4.9:0,8:69.25:826590:4.9:0,8:68.17:670669:4.9:0,8:67.15:1165003:4.9:0,8:68.19:858666:4.9:0
LITE_120619C62.5,1:66.53:1018954:4.3:0,1:66.65:1445424:4.3:0,1:67.7:1211498:4.3:0,1:67.81:1029256:4.3:0,1:67.99:1086775:4.3:0,1:68.9:1538132:4.3:0,U:68.91:968045::,1:69.25:826590:4.3:0,1:68.17:670669:4.3:0,1:67.15:1165003:4.3:0,1:68.19:858666:4.3:0
LITE_120619C63,1:66.53:1018954:4.9:0,1:66.65:1445424:4.9:0,1:67.7:1211498:4.9:0,1:67.81:1029256:4.9:0,1:67.99:1086775:4.9:0,1:68.9:1538132:4.9:0,U:68.91:968045::,1:69.25:826590:4.9:0,U:68.17:670669:U:U,1:67.15:1165003:4.9:0,1:68.19:858666:4.9:0
LITE_120619C63.5,9:66.53:1018954:2.5:0,9:66.65:1445424:2.5:0,9:67.7:1211498:2.5:0,9:67.81:1029256:2.5:0,9:67.99:1086775:2.5:0,9:68.9:1538132:2.5:0,U:68.91:968045::,9:69.25:826590:2.5:0,9:68.17:670669:2.5:0,9:67.15:1165003:2.5:0,[9:68.19:858666:2.5:0
LITE_120619C64,6:66.53:1018954:4.3:0,6:66.65:1445424:4.3:0,6:67.7:1211498:4.3:0,6:67.81:1029256:4.3:0,6:67.99:1086775:4.3:0,6:68.9:1538132:4.3:0,6:68.91:968045:4.3:0,6:69.25:826590:4.3:0,6:68.17:670669:4.3:0,6:67.15:1165003:4.3:0,[6:68.19:858666:5.0:1
LITE_120619C64.5,104:66.53:1018954:3.3:0,104:66.65:1445424:3.3:0,104:67.7:1211498:3.3:0,104:67.81:1029256:3.3:0,104:67.99:1086775:3.3:0,104:68.9:1538132:3.3:0,104:68.91:968045:3.3:0,104:69.25:826590:3.3:0,104:68.17:670669:3.3:0,104:67.15:1165003:3.3:0,[104:68.19:858666:3.3:0
LITE_120619C65,285:66.53:1018954:3.0:0,285:66.65:1445424:3.0:0,285:67.7:1211498:3.7:3,285:67.81:1029256:3.7:0,285:67.99:1086775:3.7:0,286:68.9:1538132:3.7:0,286:68.91:968045:3.7:0,286:69.25:826590:3.7:0,286:68.17:670669:3.7:0,286:67.15:1165003:4.35:0,[286:68.19:858666:4.35:0
LITE_120619C65.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_120619C66,0:66.53:1018954:2.8:12,8:66.65:1445424:2.78:8,8:67.7:1211498:2.78:0,8:67.81:1029256:2.78:0,8:67.99:1086775:2.78:0,8:68.9:1538132:2.78:0,8:68.91:968045:2.78:0,8:69.25:826590:2.78:0,8:68.17:670669:2.78:0,8:67.15:1165003:3.64:0,[8:68.19:858666:3.64:0
LITE_120619C66.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.0:0,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,[0:68.19:858666:0.0:0
LITE_120619C67,3:66.53:1018954:2.05:3,6:66.65:1445424:1.8:10,16:67.7:1211498:2.57:10,26:67.81:1029256:2.57:0,26:67.99:1086775:2.8:5,27:68.9:1538132:3.0:7,20:68.91:968045:3.0:0,20:69.25:826590:3.0:0,20:68.17:670669:3.0:0,20:67.15:1165003:3.0:0,[20:68.19:858666:3.0:0
