Symbol,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
ABBV_121319P79,0,0:82.99,0:81.93,0:82.08,2:82.01:6560104:0.97:8,8:85.17:9420181:0.97:0,8:85.54:6219193:0.97:0,8:86.54:9648955:0.97:0,8:86.57:4948264:0.97:0,8:87.64:4676686:0.97:0,8:88.59:6687424:0.97:0,8:267.1:21677338:0.97:0,8:89.02:7469818:0.97:0,8:87.21:5829334:0.97:0,18:86.52:9181283:0.27:0,18:86.05:7728326:0.27:0
ABBV_121319P79.5,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.62:2,2:85.54:6219193:0.62:0,2:86.54:9648955:0.62:0,2:86.57:4948264:0.31:3,5:87.64:4676686:0.31:0,5:88.59:6687424:0.21:37,35:267.1:21677338:0.21:0,35:89.02:7469818:0.21:0,35:87.21:5829334:0.21:0,35:86.52:9181283:0.21:0,35:86.05:7728326:0.31:5
ABBV_121319P80,0,0:82.99,0:81.93,0:82.08,3:82.01:6560104:1.17:1,4:85.17:9420181:0.6:7,11:85.54:6219193:0.51:3,12:86.54:9648955:0.51:0,12:86.57:4948264:0.39:1,12:87.64:4676686:0.39:0,12:88.59:6687424:0.21:2,11:267.1:21677338:0.21:0,11:89.02:7469818:0.23:2,13:87.21:5829334:0.36:12,22:86.52:9181283:0.32:5,U:86.05:7728326:U:U
ABBV_121319P80.5,0,0:82.99,1:81.93,1:82.08,1:82.01:6560104:1.39:8,9:85.17:9420181:1.39:0,9:85.54:6219193:1.39:0,9:86.54:9648955:0.47:20,9:86.57:4948264:0.47:0,9:87.64:4676686:0.47:0,9:88.59:6687424:0.26:1,U:267.1:21677338::,:89.02:7469818:U:U,111:87.21:5829334:0.17:0,111:86.52:9181283:0.17:0,111:86.05:7728326:0.17:0
ABBV_121319P81,6,6:82.99,6:81.93,9:82.08,9:82.01:6560104:1.62:2,11:85.17:9420181:1.62:0,11:85.54:6219193:1.62:0,11:86.54:9648955:0.47:8,19:86.57:4948264:0.47:0,19:87.64:4676686:0.54:6,19:88.59:6687424:0.54:0,19:267.1:21677338:0.27:20,39:89.02:7469818:0.24:5,44:87.21:5829334:0.35:1,44:86.52:9181283:0.5:60,104:86.05:7728326:0.48:11
ABBV_121319P81.5,0,55:82.99,65:81.93,36:82.08,35:82.01:6560104:2.52:0,35:85.17:9420181:2.52:0,35:85.54:6219193:2.52:0,35:86.54:9648955:0.46:2,35:86.57:4948264:0.46:0,35:87.64:4676686:0.46:0,35:88.59:6687424:0.46:0,U:267.1:21677338::,35:89.02:7469818:0.46:0,35:87.21:5829334:0.4:6,41:86.52:9181283:0.55:6,[35:86.05:7728326:0.55:0
ABBV_121319P82,0,0:82.99,0:81.93,0:82.08,7:82.01:6560104:2.21:0,7:85.17:9420181:1.01:6,13:85.54:6219193:0.88:1,14:86.54:9648955:0.45:2,13:86.57:4948264:0.45:0,13:87.64:4676686:0.45:0,13:88.59:6687424:0.34:15,U:267.1:21677338::,:89.02:7469818:U:U,23:87.21:5829334:0.59:7,53:86.52:9181283:0.77:12,[48:86.05:7728326:0.6:2
ABBV_121319P82.5,0,0:82.99,19:81.93,18:82.08,18:82.01:6560104:2.26:0,18:85.17:9420181:2.26:0,18:85.54:6219193:1.26:1,18:86.54:9648955:0.61:1,17:86.57:4948264:0.61:0,17:87.64:4676686:0.61:0,17:88.59:6687424:0.61:0,17:267.1:21677338:0.38:1,17:89.02:7469818:0.38:0,17:87.21:5829334:0.68:193,344:86.52:9181283:0.7:76,[376:86.05:7728326:0.71:264
ABBV_121319P83,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:1.45:1,1:85.54:6219193:1.45:0,1:86.54:9648955:0.8:2,3:86.57:4948264:0.8:0,3:87.64:4676686:0.8:0,3:88.59:6687424:0.44:16,19:267.1:21677338:0.44:0,19:89.02:7469818:0.33:20,39:87.21:5829334:0.53:20,38:86.52:9181283:0.85:6,[41:86.05:7728326:0.89:21
ABBV_121319P83.5,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:1.62:1,1:85.54:6219193:1.62:0,1:86.54:9648955:1.62:0,1:86.57:4948264:0.88:15,16:87.64:4676686:1.0:10,26:88.59:6687424:0.56:46,50:267.1:21677338:0.46:1,51:89.02:7469818:0.46:0,51:87.21:5829334:0.46:0,51:86.52:9181283:0.99:1,[52:86.05:7728326:0.99:0
ABBV_121319P84,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:1.53:1,1:85.54:6219193:1.55:3,4:86.54:9648955:0.82:2,6:86.57:4948264:1.04:1,7:87.64:4676686:1.04:0,7:88.59:6687424:0.62:1,6:267.1:21677338:0.62:0,6:89.02:7469818:0.48:3,9:87.21:5829334:0.85:3,35:86.52:9181283:1.13:1,[36:86.05:7728326:1.04:3
ABBV_121319P84.5,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:1.73:3,2:85.54:6219193:1.73:0,2:86.54:9648955:1.0:3,5:86.57:4948264:1.1:5,10:87.64:4676686:1.1:0,10:88.59:6687424:0.63:5,8:267.1:21677338:0.58:1,9:89.02:7469818:0.58:0,9:87.21:5829334:0.85:4,13:86.52:9181283:1.28:1,[14:86.05:7728326:1.28:0
ABBV_121319P85,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:1.14:5,5:88.59:6687424:0.69:1,6:267.1:21677338:0.69:0,6:89.02:7469818:0.69:0,6:87.21:5829334:1.31:2,9:86.52:9181283:1.32:12,[17:86.05:7728326:1.57:3
ABBV_121319P85.5,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:1.26:2,2:86.57:4948264:1.44:3,5:87.64:4676686:1.44:0,5:88.59:6687424:1.44:0,5:267.1:21677338:0.71:1,5:89.02:7469818:0.79:2,4:87.21:5829334:0.79:0,4:86.52:9181283:1.65:4,[7:86.05:7728326:1.65:0
ABBV_121319P86,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:1.49:14,14:86.57:4948264:1.49:0,14:87.64:4676686:1.49:0,14:88.59:6687424:0.98:1,15:267.1:21677338:0.82:16,17:89.02:7469818:0.64:2,17:87.21:5829334:0.64:0,20:86.52:9181283:1.9:7,[20:86.05:7728326:1.88:2
ABBV_121319P86.5,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:1.68:2,1:88.59:6687424:1.68:0,1:267.1:21677338:1.02:1,2:89.02:7469818:0.9:11,12:87.21:5829334:1.46:2,12:86.52:9181283:2.02:4,[15:86.05:7728326:2.04:8
ABBV_122019P60,5,5:82.99,6:81.93,11:82.08,40:82.01:6560104:0.07:0,40:85.17:9420181:0.07:0,40:85.54:6219193:0.07:0,40:86.54:9648955:0.07:0,40:86.57:4948264:0.07:0,40:87.64:4676686:0.07:0,40:88.59:6687424:0.07:0,U:267.1:21677338::,40:89.02:7469818:0.07:0,40:87.21:5829334:0.07:0,40:86.52:9181283:0.07:0,40:86.05:7728326:0.07:0
ABBV_122019P65,237,237:82.99,238:81.93,289:82.08,292:82.01:6560104:0.14:0,292:85.17:9420181:0.06:11,301:85.54:6219193:0.03:10,296:86.54:9648955:0.02:20,294:86.57:4948264:0.02:0,294:87.64:4676686:0.02:0,294:88.59:6687424:0.02:0,U:267.1:21677338::,294:89.02:7469818:0.02:0,294:87.21:5829334:0.02:0,294:86.52:9181283:0.02:0,294:86.05:7728326:0.02:2
ABBV_122019P67.5,198,189:82.99,194:81.93,194:82.08,194:82.01:6560104:0.13:3,196:85.17:9420181:0.09:10,200:85.54:6219193:0.05:35,215:86.54:9648955:0.05:5,214:86.57:4948264:0.03:1,214:87.64:4676686:0.03:0,214:88.59:6687424:0.03:0,214:267.1:21677338:0.03:0,214:89.02:7469818:0.03:0,214:87.21:5829334:0.01:4,210:86.52:9181283:0.03:10,211:86.05:7728326:0.03:0
ABBV_122019P70,445,501:82.99,510:81.93,514:82.08,529:82.01:6560104:0.18:8,529:85.17:9420181:0.12:184,614:85.54:6219193:0.1:35,641:86.54:9648955:0.05:224,630:86.57:4948264:0.09:29,628:87.64:4676686:0.1:2,627:88.59:6687424:0.1:0,U:267.1:21677338::,614:89.02:7469818:0.05:14,615:87.21:5829334:0.08:1,615:86.52:9181283:0.07:2,617:86.05:7728326:0.05:10
ABBV_122019P72.5,384,279:82.99,267:81.93,278:82.08,310:82.01:6560104:0.33:5,310:85.17:9420181:0.2:29,304:85.54:6219193:0.15:11,298:86.54:9648955:0.1:23,285:86.57:4948264:0.12:6,280:87.64:4676686:0.11:1,280:88.59:6687424:0.08:27,267:267.1:21677338:0.07:3,266:89.02:7469818:0.09:12,258:87.21:5829334:0.12:12,248:86.52:9181283:0.12:0,248:86.05:7728326:0.09:11
ABBV_122019P75,2849,2859:82.99,2871:81.93,2948:82.08,2969:82.01:6560104:0.5:79,2949:85.17:9420181:0.31:128,2982:85.54:6219193:0.24:42,2965:86.54:9648955:0.26:169,2949:86.57:4948264:0.19:41,2983:87.64:4676686:0.17:25,3002:88.59:6687424:0.13:111,U:267.1:21677338::,2949:89.02:7469818:0.12:38,2937:87.21:5829334:0.19:59,2926:86.52:9181283:0.14:26,2929:86.05:7728326:0.14:13
ABBV_122019P77.5,969,1046:82.99,1053:81.93,1063:82.08,1150:82.01:6560104:0.85:185,1312:85.17:9420181:0.5:406,1437:85.54:6219193:0.38:34,1436:86.54:9648955:0.34:74,1421:86.57:4948264:0.3:30,1406:87.64:4676686:0.31:6,1404:88.59:6687424:0.19:70,1409:267.1:21677338:0.21:39,1389:89.02:7469818:0.18:9,1384:87.21:5829334:0.29:52,1385:86.52:9181283:0.25:37,1367:86.05:7728326:0.25:20
ABBV_122019P80,248,877:82.99,1356:81.93,1413:82.08,1291:82.01:6560104:1.42:436,1448:85.17:9420181:0.82:525,1565:85.54:6219193:0.62:521,2001:86.54:9648955:0.56:160,1992:86.57:4948264:0.5:60,2003:87.64:4676686:0.49:60,2053:88.59:6687424:0.31:153,1981:267.1:21677338:0.33:116,:89.02:7469818:U:U,1922:87.21:5829334:0.47:399,2102:86.52:9181283:0.45:489,U:86.05:7728326:U:U
ABBV_122019P82.5,12,54:82.99,215:81.93,268:82.08,279:82.01:6560104:2.49:77,313:85.17:9420181:1.39:329,403:85.54:6219193:1.11:233,520:86.54:9648955:1.0:253,742:86.57:4948264:0.88:150,827:87.64:4676686:0.82:40,862:88.59:6687424:0.52:451,U:267.1:21677338::,1342:89.02:7469818:0.52:15,1340:87.21:5829334:0.92:34,1345:86.52:9181283:0.84:78,[1376:86.05:7728326:0.88:19
ABBV_122019P85,1,1:82.99,45:81.93,78:82.08,78:82.01:6560104:3.88:13,81:85.17:9420181:2.3:121,141:85.54:6219193:1.91:77,158:86.54:9648955:1.7:1155,1016:86.57:4948264:1.52:111,1071:87.64:4676686:1.33:63,1114:88.59:6687424:0.96:264,1262:267.1:21677338:0.99:171,1310:89.02:7469818:0.88:105,1361:87.21:5829334:1.49:125,1481:86.52:9181283:1.51:47,[1476:86.05:7728326:1.59:62
ABBV_122019P87.5,0,0:82.99,0:81.93,13:82.08,23:82.01:6560104:6.8:0,23:85.17:9420181:3.6:32,39:85.54:6219193:3.26:17,50:86.54:9648955:2.8:258,241:86.57:4948264:2.58:70,290:87.64:4676686:2.29:27,302:88.59:6687424:1.68:166,253:267.1:21677338:1.72:51,371:89.02:7469818:1.41:35,388:87.21:5829334:2.4:224,427:86.52:9181283:2.75:32,[475:86.05:7728326:2.78:18
ABBV_122019P90,1,1:82.99,6:81.93,7:82.08,7:82.01:6560104:8.04:9,15:85.17:9420181:5.35:79,44:85.54:6219193:5.25:53,91:86.54:9648955:3.93:434,384:86.57:4948264:4.35:12,396:87.64:4676686:3.67:124,414:88.59:6687424:2.87:174,556:267.1:21677338:2.82:116,603:89.02:7469818:2.6:72,623:87.21:5829334:3.95:46,599:86.52:9181283:4.5:16,[588:86.05:7728326:4.6:93
ABBV_122019P95,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:11.92:0,0:85.17:9420181:9.84:4,4:85.54:6219193:9.84:0,4:86.54:9648955:7.05:1,5:86.57:4948264:8.36:4,5:87.64:4676686:8.36:0,5:88.59:6687424:6.9:20,25:267.1:21677338:6.2:1,26:89.02:7469818:6.3:39,65:87.21:5829334:6.3:0,65:86.52:9181283:6.3:0,65:86.05:7728326:6.3:0
ABBV_122019P100,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,3:87.21:5829334:0.0:0,0:86.52:9181283:0.0:0,0:86.05:7728326:0.0:0
ABBV_122019P105,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,0:87.21:5829334:0.0:0,0:86.52:9181283:0.0:0,U:86.05:7728326:U:U
ABBV_122019P110,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,0:87.21:5829334:0.0:0,0:86.52:9181283:0.0:0,U:86.05:7728326:U:U
ABBV_121319P87,U,0:82.99,0:81.93,0:82.08,39:82.01:6560104:5.95:0,39:85.17:9420181:5.95:0,39:85.54:6219193:5.95:0,39:86.54:9648955:5.95:0,39:86.57:4948264:2.06:10,49:87.64:4676686:1.85:12,51:88.59:6687424:1.24:6,56:267.1:21677338:1.1:10,56:89.02:7469818:1.04:25,51:87.21:5829334:2.0:132,193:86.52:9181283:2.09:41,[207:86.05:7728326:2.31:137
ABBV_121319P90,U,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:3.85:5,5:87.64:4676686:3.85:0,5:88.59:6687424:3.85:0,5:267.1:21677338:2.4:5,0:89.02:7469818:2.17:20,20:87.21:5829334:3.35:1,21:86.52:9181283:3.35:0,[21:86.05:7728326:3.35:0
ABBV_112219P95,U,U,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,0:87.21:5829334:7.45:1,0:86.52:9181283:7.45:0,[0:86.05:7728326:7.45:0
ABBV_112919P95,U,U,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:6.2:200,200:267.1:21677338:6.2:0,200:89.02:7469818:6.2:0,200:87.21:5829334:6.2:0,0:86.52:9181283:6.2:0,U:86.05:7728326:U:U
ABBV_122019P92.5,U,U,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:6.1:194,186:86.57:4948264:6.16:112,273:87.64:4676686:5.5:32,300:88.59:6687424:4.31:249,548:267.1:21677338:4.35:10,556:89.02:7469818:3.5:6,556:87.21:5829334:5.8:65,504:86.52:9181283:6.84:62,[502:86.05:7728326:6.84:0
ABBV_120619P95,U,U,U,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,0:87.21:5829334:0.0:0,0:86.52:9181283:0.0:0,0:86.05:7728326:0.0:0
ABBV_112219P88,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:3.09:4,3:85.54:6219193:3.09:0,3:86.54:9648955:1.99:40,29:86.57:4948264:1.59:6,29:87.64:4676686:1.33:14,35:88.59:6687424:0.82:1187,912:267.1:21677338:0.63:440,1171:89.02:7469818:0.38:224,1168:87.21:5829334:1.19:949,658:86.52:9181283:1.54:73,[644:86.05:7728326:1.7:280
ABBV_112919P88,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:1.4:34,32:86.57:4948264:1.93:3,33:87.64:4676686:1.58:11,42:88.59:6687424:1.04:13,45:267.1:21677338:0.87:30,61:89.02:7469818:0.8:150,129:87.21:5829334:1.67:734,695:86.52:9181283:1.88:83,[698:86.05:7728326:2.18:723
ABBV_120619P88,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:2.54:4,2:86.57:4948264:2.54:0,2:87.64:4676686:2.54:0,2:88.59:6687424:1.33:20,13:267.1:21677338:1.14:17,30:89.02:7469818:0.99:3,32:87.21:5829334:2.14:13,39:86.52:9181283:2.6:2,[39:86.05:7728326:2.52:11
ABBV_122719P77.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.5:4,4:86.54:9648955:0.25:6,10:86.57:4948264:0.33:10,20:87.64:4676686:0.33:0,20:88.59:6687424:0.33:0,U:267.1:21677338::,:89.02:7469818:U:U,20:87.21:5829334:0.33:0,20:86.52:9181283:0.33:0,20:86.05:7728326:0.4:1
ABBV_122719P78,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,0:87.21:5829334:0.36:3,3:86.52:9181283:0.36:0,3:86.05:7728326:0.36:0
ABBV_122719P78.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,U:267.1:21677338::,0:89.02:7469818:0.0:0,0:87.21:5829334:0.0:0,0:86.52:9181283:0.0:0,0:86.05:7728326:0.0:0
ABBV_122719P79,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.94:2,2:85.54:6219193:0.94:0,2:86.54:9648955:0.94:0,2:86.57:4948264:0.94:0,2:87.64:4676686:0.94:0,2:88.59:6687424:0.94:0,2:267.1:21677338:0.94:0,:89.02:7469818:U:U,2:87.21:5829334:0.4:2,4:86.52:9181283:0.54:6,U:86.05:7728326:U:U
ABBV_122719P79.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,:89.02:7469818:U:U,0:87.21:5829334:0.0:0,0:86.52:9181283:0.0:0,0:86.05:7728326:0.0:0
ABBV_122719P80,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:1.08:1,1:85.54:6219193:0.95:1,2:86.54:9648955:0.53:11,13:86.57:4948264:0.61:1,12:87.64:4676686:0.65:3,15:88.59:6687424:0.65:0,U:267.1:21677338::,16:89.02:7469818:0.38:1,17:87.21:5829334:0.38:0,17:86.52:9181283:0.65:5,22:86.05:7728326:0.72:6
ABBV_122719P80.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.86:1,1:87.64:4676686:0.86:0,1:88.59:6687424:0.86:0,1:267.1:21677338:0.86:0,1:89.02:7469818:0.86:0,1:87.21:5829334:0.86:0,1:86.52:9181283:0.86:0,1:86.05:7728326:0.86:0
ABBV_122719P81,U,U,U,U,0:82.01:6560104:2.05:5,5:85.17:9420181:1.05:1,6:85.54:6219193:0.99:1,7:86.54:9648955:0.62:1,6:86.57:4948264:0.62:0,6:87.64:4676686:0.62:0,6:88.59:6687424:0.46:6,U:267.1:21677338::,1:89.02:7469818:0.49:1,2:87.21:5829334:0.54:1,2:86.52:9181283:0.86:1,2:86.05:7728326:0.74:10
ABBV_122719P81.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:1.3:1,1:85.54:6219193:1.3:0,1:86.54:9648955:0.85:1,2:86.57:4948264:0.85:0,2:87.64:4676686:0.85:0,2:88.59:6687424:0.5:5,U:267.1:21677338::,7:89.02:7469818:0.5:0,7:87.21:5829334:0.59:1,7:86.52:9181283:0.59:0,[7:86.05:7728326:1.0:1
ABBV_122719P82,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:1.3:1,1:85.54:6219193:1.3:0,1:86.54:9648955:0.92:2,3:86.57:4948264:0.92:0,3:87.64:4676686:0.92:0,3:88.59:6687424:0.55:2,U:267.1:21677338::,:89.02:7469818:U:U,5:87.21:5829334:0.75:3,274:86.52:9181283:1.0:2,[276:86.05:7728326:0.99:10
ABBV_122719P82.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:1.26:5,5:86.54:9648955:0.95:18,23:86.57:4948264:0.96:10,33:87.64:4676686:0.96:0,33:88.59:6687424:0.96:0,U:267.1:21677338::,33:89.02:7469818:0.96:0,33:87.21:5829334:0.96:0,33:86.52:9181283:1.05:6,[39:86.05:7728326:1.27:1
ABBV_122719P83,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,U:267.1:21677338::,0:89.02:7469818:0.67:1,1:87.21:5829334:0.8:5,6:86.52:9181283:0.8:0,[6:86.05:7728326:1.15:4
ABBV_122719P83.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:1.75:7,7:85.54:6219193:1.75:0,7:86.54:9648955:0.97:8,9:86.57:4948264:0.97:0,9:87.64:4676686:0.97:0,9:88.59:6687424:0.97:0,9:267.1:21677338:0.97:0,:89.02:7469818:U:U,9:87.21:5829334:0.9:10,20:86.52:9181283:1.2:0,[20:86.05:7728326:1.49:1
ABBV_122719P84,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:1.15:21,21:86.57:4948264:1.15:0,21:87.64:4676686:1.5:4,25:88.59:6687424:0.78:1,26:267.1:21677338:0.9:5,31:89.02:7469818:0.79:5,36:87.21:5829334:1.14:1,37:86.52:9181283:1.53:6,[32:86.05:7728326:1.68:1
ABBV_122719P84.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:2.5:68,68:85.54:6219193:2.5:0,68:86.54:9648955:1.36:62,68:86.57:4948264:1.36:0,68:87.64:4676686:1.36:6,68:88.59:6687424:0.91:6,73:267.1:21677338:0.85:3,73:89.02:7469818:0.9:20,73:87.21:5829334:0.9:0,73:86.52:9181283:0.9:0,[73:86.05:7728326:0.9:0
ABBV_122719P85,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:2.47:1,1:85.54:6219193:2.47:0,1:86.54:9648955:1.31:1,1:86.57:4948264:1.31:0,1:87.64:4676686:1.31:0,1:88.59:6687424:1.13:17,18:267.1:21677338:1.03:13,29:89.02:7469818:0.9:1,29:87.21:5829334:1.58:13,30:86.52:9181283:1.99:10,[30:86.05:7728326:1.78:7
ABBV_122719P85.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:2.33:2,2:87.64:4676686:1.82:2,1:88.59:6687424:1.82:0,1:267.1:21677338:1.2:10,11:89.02:7469818:1.2:0,11:87.21:5829334:1.63:1,12:86.52:9181283:2.0:2,[12:86.05:7728326:2.05:10
ABBV_122719P86,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:1.8:10,10:86.57:4948264:1.8:0,10:87.64:4676686:1.72:20,30:88.59:6687424:1.72:0,30:267.1:21677338:1.72:0,30:89.02:7469818:1.72:0,30:87.21:5829334:1.75:4,34:86.52:9181283:2.44:5,[34:86.05:7728326:2.44:0
ABBV_122719P86.5,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:1.5:2,2:89.02:7469818:1.5:0,2:87.21:5829334:1.5:0,2:86.52:9181283:2.42:2,[4:86.05:7728326:2.42:0
ABBV_122719P87,U,U,U,U,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:2.5:1,1:87.64:4676686:2.5:0,1:88.59:6687424:2.5:0,1:267.1:21677338:1.62:15,15:89.02:7469818:1.55:14,28:87.21:5829334:1.55:0,28:86.52:9181283:1.55:0,[28:86.05:7728326:2.68:13
ABBV_112219P81,U,U,U,U,U,0:85.17:9420181:0.0:0,0:85.54:6219193:0.16:2,2:86.54:9648955:0.12:10,11:86.57:4948264:0.12:5,16:87.64:4676686:0.12:0,16:88.59:6687424:0.12:0,16:267.1:21677338:0.12:0,:89.02:7469818:.1:U,16:87.21:5829334:0.12:0,16:86.52:9181283:0.12:0,[16:86.05:7728326:0.12:0
ABBV_112219P82,U,U,U,U,U,0:85.17:9420181:0.43:2,2:85.54:6219193:0.28:24,18:86.54:9648955:0.18:2,20:86.57:4948264:0.15:4,21:87.64:4676686:0.1:6,22:88.59:6687424:0.05:28,47:267.1:21677338:0.04:43,:89.02:7469818:U:U,80:87.21:5829334:0.02:0,80:86.52:9181283:0.03:35,[81:86.05:7728326:0.03:0
ABBV_112219P89,U,U,U,U,U,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:2.18:27,21:86.57:4948264:3.55:4,25:87.64:4676686:1.9:27,36:88.59:6687424:1.28:729,663:267.1:21677338:1.03:203,718:89.02:7469818:0.75:221,772:87.21:5829334:2.15:762,780:86.52:9181283:2.65:46,[766:86.05:7728326:2.76:73
