Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
EFX_112919P130,70:136.69,72:135.84,72:135.01,72:136.71,72.0,72:134.8,72:133.25,72:135.18,74:133.89:626590:1.25:0,74:133.96:491607:1.25:0,74:134.94:666846:1.25:0,74:135.11:552508:1.25:0,74:135.96:879308:1.25:0,74:137.66:959263:1.25:0,74:138.4:860858:1.25:0,74:66.66:1757070:1.25:0,74:285.74:491367:0.18:10,74:139.55:270311:0.18:0,74:137.99:528474:0.18:0,[74:138.12:404076:0.18:0
EFX_112919P131,2:136.69,2:135.84,2:135.01,2:136.71,2.0,2:134.8,2:133.25,2:135.18,2:133.89:626590:1.55:0,2:133.96:491607:1.55:0,2:134.94:666846:1.55:0,2:135.11:552508:1.55:0,2:135.96:879308:1.55:0,2:137.66:959263:1.55:0,2:138.4:860858:1.55:0,2:66.66:1757070:1.55:0,2:285.74:491367:1.55:0,2:139.55:270311:1.55:0,2:137.99:528474:1.55:0,[2:138.12:404076:1.55:0
EFX_112919P132,2:136.69,2:135.84,2:135.01,2:136.71,2.0,2:134.8,2:133.25,2:135.18,2:133.89:626590:1.4:0,2:133.96:491607:1.4:0,2:134.94:666846:1.4:0,2:135.11:552508:1.4:0,2:135.96:879308:1.4:0,2:137.66:959263:1.4:0,2:138.4:860858:0.5:2,2:66.66:1757070:0.5:0,2:285.74:491367:0.5:0,2:139.55:270311:0.5:0,2:137.99:528474:0.5:0,[2:138.12:404076:0.5:0
EFX_112919P133,0:136.69,0:135.84,1:135.01,1:136.71,1.0,1:134.8,1:133.25,1:135.18,4:133.89:626590:2.35:0,4:133.96:491607:2.35:0,4:134.94:666846:2.35:0,4:135.11:552508:2.35:0,4:135.96:879308:2.35:0,4:137.66:959263:2.35:0,4:138.4:860858:2.35:0,4:66.66:1757070:2.35:0,4:285.74:491367:2.35:0,4:139.55:270311:2.35:0,4:137.99:528474:2.35:0,[4:138.12:404076:2.35:0
EFX_112919P134,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112919P135,0:136.69,0:135.84,0:135.01,3:136.71,3.0,6:134.8,6:133.25,6:135.18,16:133.89:626590:3.2:0,16:133.96:491607:2.8:1,16:134.94:666846:2.8:0,16:135.11:552508:2.5:2,16:135.96:879308:2.25:2,16:137.66:959263:2.25:0,16:138.4:860858:2.25:0,16:66.66:1757070:2.25:0,:285.74:491367:U:U,16:139.55:270311:0.48:0,16:137.99:528474:0.48:0,[16:138.12:404076:0.48:0
EFX_112919P136,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112919P137,0:136.69,2:135.84,3:135.01,3:136.71,3.0,3:134.8,3:133.25,3:135.18,3:133.89:626590:3.5:0,3:133.96:491607:3.5:0,3:134.94:666846:3.5:0,3:135.11:552508:3.5:0,3:135.96:879308:3.5:0,3:137.66:959263:3.5:0,3:138.4:860858:3.5:0,3:66.66:1757070:3.5:0,3:285.74:491367:3.5:0,3:139.55:270311:0.65:1,4:137.99:528474:0.65:0,[4:138.12:404076:0.65:0
EFX_112919P138,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:2.5:5,5:66.66:1757070:2.5:0,5:285.74:491367:2.5:0,5:139.55:270311:2.5:0,5:137.99:528474:2.5:0,[5:138.12:404076:2.5:0
EFX_112919P139,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,4:133.89:626590:5.55:0,4:133.96:491607:5.55:0,4:134.94:666846:5.55:0,4:135.11:552508:5.55:0,4:135.96:879308:5.55:0,4:137.66:959263:5.55:0,4:138.4:860858:3.0:11,15:66.66:1757070:3.0:0,15:285.74:491367:3.0:0,15:139.55:270311:3.0:0,15:137.99:528474:3.0:0,[15:138.12:404076:3.0:0
EFX_112919P140,0:136.69,0:135.84,0:135.01,0:136.71,0.0,4:134.8,4:133.25,4:135.18,4:133.89:626590:4.75:0,4:133.96:491607:4.75:0,4:134.94:666846:4.75:0,4:135.11:552508:4.75:0,4:135.96:879308:4.75:0,4:137.66:959263:4.75:0,4:138.4:860858:4.75:0,4:66.66:1757070:4.75:0,4:285.74:491367:1.08:5,7:139.55:270311:1.38:10,17:137.99:528474:1.38:0,[17:138.12:404076:2.28:5
EFX_112919P141,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112919P142,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:1.66:1,1:139.55:270311:1.66:0,1:137.99:528474:1.66:0,[1:138.12:404076:1.66:0
EFX_112919P143,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:2.48:5,5:139.55:270311:2.48:0,5:137.99:528474:2.48:0,[5:138.12:404076:4.98:5
EFX_112919P144,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112919P145,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112919P146,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_120619P127,0:136.69,1:135.84,1:135.01,1:136.71,1.0,1:134.8,1:133.25,1:135.18,1:133.89:626590:1.02:0,1:133.96:491607:1.02:0,1:134.94:666846:1.02:0,1:135.11:552508:1.02:0,1:135.96:879308:1.02:0,1:137.66:959263:1.02:0,1:138.4:860858:1.02:0,1:66.66:1757070:1.02:0,1:285.74:491367:1.02:0,1:139.55:270311:1.02:0,1:137.99:528474:1.02:0,U:138.12:404076:U:U
EFX_120619P128,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,0:138.12:404076:0.0:0
EFX_120619P129,0:136.69,1:135.84,1:135.01,1:136.71,1.0,1:134.8,1:133.25,1:135.18,1:133.89:626590:1.45:0,1:133.96:491607:1.45:0,1:134.94:666846:1.45:0,1:135.11:552508:1.45:0,1:135.96:879308:1.45:0,1:137.66:959263:1.45:0,1:138.4:860858:1.45:0,1:66.66:1757070:1.45:0,1:285.74:491367:1.45:0,1:139.55:270311:1.45:0,1:137.99:528474:1.45:0,[1:138.12:404076:1.45:0
EFX_120619P130,0:136.69,0:135.84,4:135.01,4:136.71,4.0,4:134.8,8:133.25,8:135.18,8:133.89:626590:1.05:0,8:133.96:491607:1.05:0,8:134.94:666846:1.05:0,8:135.11:552508:1.05:0,8:135.96:879308:1.05:0,8:137.66:959263:1.05:0,8:138.4:860858:1.05:0,8:66.66:1757070:1.05:0,8:285.74:491367:1.05:0,8:139.55:270311:1.05:0,8:137.99:528474:1.05:0,[8:138.12:404076:0.27:4
EFX_120619P131,0:136.69,1:135.84,1:135.01,1:136.71,1.0,1:134.8,1:133.25,1:135.18,1:133.89:626590:1.59:0,1:133.96:491607:1.59:0,1:134.94:666846:1.59:0,1:135.11:552508:1.59:0,1:135.96:879308:1.59:0,1:137.66:959263:1.59:0,1:138.4:860858:1.59:0,1:66.66:1757070:1.59:0,1:285.74:491367:1.59:0,1:139.55:270311:1.59:0,1:137.99:528474:1.59:0,[1:138.12:404076:1.59:0
EFX_120619P132,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:1.68:10,10:137.66:959263:1.68:0,10:138.4:860858:0.87:10,10:66.66:1757070:0.87:0,:285.74:491367:U:U,10:139.55:270311:0.87:0,10:137.99:528474:0.87:0,[10:138.12:404076:0.87:0
EFX_120619P133,0:136.69,4:135.84,4:135.01,12:136.71,12.0,12:134.8,12:133.25,12:135.18,12:133.89:626590:3.2:4,14:133.96:491607:3.2:0,14:134.94:666846:3.2:0,14:135.11:552508:3.2:0,14:135.96:879308:3.2:0,14:137.66:959263:1.4:2,12:138.4:860858:1.4:0,12:66.66:1757070:1.4:0,12:285.74:491367:1.4:0,12:139.55:270311:1.4:0,12:137.99:528474:1.4:0,[12:138.12:404076:1.4:0
EFX_120619P134,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:2.47:1,1:135.96:879308:2.47:0,1:137.66:959263:2.47:0,1:138.4:860858:2.47:0,1:66.66:1757070:2.47:0,1:285.74:491367:0.45:1,1:139.55:270311:0.45:0,1:137.99:528474:0.45:0,[1:138.12:404076:0.45:0
EFX_120619P135,0:136.69,0:135.84,4:135.01,4:136.71,4.0,4:134.8,8:133.25,8:135.18,8:133.89:626590:2.14:0,8:133.96:491607:2.14:0,8:134.94:666846:2.14:0,8:135.11:552508:2.86:1,9:135.96:879308:2.68:10,19:137.66:959263:2.68:0,19:138.4:860858:1.55:10,19:66.66:1757070:1.55:0,19:285.74:491367:0.55:1,18:139.55:270311:0.55:0,18:137.99:528474:0.55:0,[18:138.12:404076:0.92:4
EFX_120619P136,0:136.69,1:135.84,1:135.01,1:136.71,1.0,2:134.8,2:133.25,2:135.18,2:133.89:626590:3.2:0,2:133.96:491607:3.2:0,2:134.94:666846:3.2:0,2:135.11:552508:3.2:0,2:135.96:879308:3.2:0,2:137.66:959263:3.2:0,2:138.4:860858:3.2:0,2:66.66:1757070:3.2:0,2:285.74:491367:3.2:0,2:139.55:270311:3.2:0,2:137.99:528474:3.2:0,[2:138.12:404076:1.15:9
EFX_120619P137,0:136.69,2:135.84,2:135.01,2:136.71,2.0,2:134.8,2:133.25,2:135.18,2:133.89:626590:3.7:0,2:133.96:491607:3.7:0,2:134.94:666846:3.7:0,2:135.11:552508:3.7:0,2:135.96:879308:3.7:0,2:137.66:959263:3.7:0,2:138.4:860858:3.7:0,2:66.66:1757070:3.7:0,2:285.74:491367:3.7:0,2:139.55:270311:3.7:0,2:137.99:528474:1.75:4,[4:138.12:404076:1.45:14
EFX_120619P138,0:136.69,0:135.84,1:135.01,1:136.71,1.0,1:134.8,1:133.25,1:135.18,1:133.89:626590:4.2:0,1:133.96:491607:4.2:0,1:134.94:666846:4.2:0,1:135.11:552508:4.2:0,1:135.96:879308:4.2:0,1:137.66:959263:4.2:0,1:138.4:860858:4.2:0,1:66.66:1757070:4.2:0,1:285.74:491367:4.2:0,1:139.55:270311:4.2:0,1:137.99:528474:4.2:0,[1:138.12:404076:4.2:0
EFX_120619P139,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:1.95:1,1:137.99:528474:2.6:1,[0:138.12:404076:2.6:0
EFX_120619P140,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_120619P141,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_120619P142,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,:285.74:491367:.:U,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_120619P143,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_120619P144,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
