Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SYNA_112919P46,0:46.92,0:48.09,0:46.3,0:53.65:3667939:1.85:1,1:59.01:3807061:1.85:0,1:58.64:1822357:1.85:0,1:59.82:1492561:1.85:0,1:61.15:1007686:1.85:0,1:60.41:774945:1.85:0,1:60.37:663970:1.85:0,U:60.09:2713989::,1:56.95:709930:1.85:0,1:57.18:426253:1.85:0,1:56.84:380117:1.85:0
SYNA_112919P46.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,U:57.18:426253:U:U,0:56.84:380117:0.0:0
SYNA_112919P47,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_112919P47.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:2.7:15,15:59.01:3807061:2.7:0,15:58.64:1822357:2.7:0,15:59.82:1492561:2.7:0,15:61.15:1007686:2.7:0,15:60.41:774945:2.7:0,15:60.37:663970:2.7:0,15:60.09:2713989:2.7:0,15:56.95:709930:2.7:0,U:57.18:426253:U:U,15:56.84:380117:2.7:0
SYNA_112919P48.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,U:60.09:2713989::,0:56.95:709930:0.05:10,10:57.18:426253:0.05:0,10:56.84:380117:0.05:0
SYNA_112919P49,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.05:10,10:57.18:426253:0.05:0,10:56.84:380117:0.05:0
SYNA_112919P50,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,0:56.84:380117:0.0:0
SYNA_112919P52.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.0:0,0:57.18:426253:0.0:0,[0:56.84:380117:0.0:0
SYNA_112919P53,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,U:59.01:3807061::,0:58.64:1822357:0.35:13,13:59.82:1492561:0.35:0,13:61.15:1007686:0.35:0,13:60.41:774945:0.35:0,13:60.37:663970:0.35:0,13:60.09:2713989:0.35:0,13:56.95:709930:0.35:0,13:57.18:426253:0.35:0,[13:56.84:380117:0.35:0
SYNA_112919P53.5,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.0:0,0:60.37:663970:0.0:0,0:60.09:2713989:0.0:0,0:56.95:709930:0.5:1,1:57.18:426253:0.5:0,[1:56.84:380117:0.5:0
SYNA_112919P54,0:46.92,0:48.09,0:46.3,0:53.65:3667939:0.0:0,0:59.01:3807061:0.0:0,0:58.64:1822357:0.0:0,0:59.82:1492561:0.0:0,0:61.15:1007686:0.0:0,0:60.41:774945:0.31:7,7:60.37:663970:0.31:0,7:60.09:2713989:0.31:0,7:56.95:709930:0.31:0,7:57.18:426253:0.31:0,[7:56.84:380117:0.2:55
