Symbol,20191029,20191030,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PFE_112919C43.5,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_120619C33.5,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:3.05:4,4:37.28:34345742:3.35:4,4:134.06:3619873:3.35:0,4:37.1:13082409:3.35:0,4:37.74:19869602:3.35:0,[4:38.33:24233217:3.35:0
PFE_120619C34,10:29:2019,2:38.48,10:36.93:11900287:3.16:0,10:36.97:12644366:3.16:0,10:36.6:24554579:3.16:0,10:36.55:23893614:3.16:0,10:37.28:34345742:3.16:0,10:134.06:3619873:3.16:0,10:37.1:13082409:3.16:0,10:37.74:19869602:3.16:0,[10:38.33:24233217:3.16:0
PFE_120619C34.5,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873:.5:5,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_120619C35,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_120619C35.5,10:29:2019,0:38.48,8:36.93:11900287:1.82:0,8:36.97:12644366:1.82:0,8:36.6:24554579:1.28:25,33:36.55:23893614:1.37:2,35:37.28:34345742:2.03:1,34:134.06:3619873:2.03:0,34:37.1:13082409:2.03:0,34:37.74:19869602:2.24:13,[21:38.33:24233217:2.24:0
PFE_120619C36,10:29:2019,0:38.48,1:36.93:11900287:1.28:0,1:36.97:12644366:1.28:0,1:36.6:24554579:0.99:4,2:36.55:23893614:0.89:4,6:37.28:34345742:1.59:10,16:134.06:3619873:1.33:2,18:37.1:13082409:1.78:0,18:37.74:19869602:1.78:0,[18:38.33:24233217:1.78:0
PFE_120619C36.5,10:29:2019,69:38.48,339:36.93:11900287:0.75:12,340:36.97:12644366:0.9:3,342:36.6:24554579:0.54:27,363:36.55:23893614:0.48:8,360:37.28:34345742:1.16:35,363:134.06:3619873:0.88:6,362:37.1:13082409:0.86:42,395:37.74:19869602:1.42:240,[283:38.33:24233217:1.42:0
PFE_120619C37,10:29:2019,17:38.48,358:36.93:11900287:0.53:32,333:36.97:12644366:0.59:52,318:36.6:24554579:0.3:71,343:36.55:23893614:0.33:68,401:37.28:34345742:0.79:124,U:134.06:3619873::,482:37.1:13082409:0.56:40,507:37.74:19869602:0.94:55,[490:38.33:24233217:1.39:114
PFE_120619C37.5,10:29:2019,326:38.48,372:36.93:11900287:0.3:339,621:36.97:12644366:0.3:99,692:36.6:24554579:0.19:26,700:36.55:23893614:0.15:184,861:37.28:34345742:0.42:450,778:134.06:3619873:0.38:122,744:37.1:13082409:0.31:28,763:37.74:19869602:0.59:103,[752:38.33:24233217:1.05:162
PFE_120619C38,10:29:2019,136:38.48,208:36.93:11900287:0.15:81,228:36.97:12644366:0.15:45,229:36.6:24554579:0.09:41,253:36.55:23893614:0.06:16,252:37.28:34345742:0.28:101,237:134.06:3619873:0.18:370,443:37.1:13082409:0.15:59,435:37.74:19869602:0.32:245,[497:38.33:24233217:0.69:420
PFE_120619C38.5,10:29:2019,140:38.48,1691:36.93:11900287:0.11:0,1691:36.97:12644366:0.07:579,2028:36.6:24554579:0.04:9,2027:36.55:23893614:0.04:40,2034:37.28:34345742:0.13:294,U:134.06:3619873::,2316:37.1:13082409:0.07:133,2314:37.74:19869602:0.17:196,[2475:38.33:24233217:0.38:597
PFE_120619C39,10:29:2019,38:38.48,169:36.93:11900287:0.03:98,212:36.97:12644366:0.03:209,406:36.6:24554579:0.03:28,405:36.55:23893614:0.03:0,405:37.28:34345742:0.06:3087,2900:134.06:3619873:0.04:42,3602:37.1:13082409:0.04:263,3591:37.74:19869602:0.09:588,[4150:38.33:24233217:0.19:389
