Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
DGX_011720P145,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_011720P150,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_011720P55,U,U,U,U,U,U,U,U,U,U,U,U,U,29:102.8:500269:0.68:0,29:104.22:930302:0.68:0,29:159.98:1230255:0.68:0,29:104.48:777997:0.68:0,29:104.68:354325:0.68:0,29:104.85:792236:0.68:0,29:105.91:982671:0.68:0
DGX_011720P60,U,U,U,U,U,U,U,U,U,U,U,U,U,4:102.8:500269:0.3:0,4:104.22:930302:0.3:0,4:159.98:1230255:0.3:0,4:104.48:777997:0.3:0,4:104.68:354325:0.3:0,4:104.85:792236:0.3:0,[4:105.91:982671:0.3:0
DGX_011720P65,U,U,U,U,U,U,U,U,U,U,U,U,U,64:102.8:500269:0.18:0,64:104.22:930302:0.18:0,64:159.98:1230255:0.18:0,64:104.48:777997:0.18:0,64:104.68:354325:0.18:0,64:104.85:792236:0.18:0,[64:105.91:982671:0.18:0
DGX_011720P70,U,U,U,U,U,U,U,U,U,U,U,U,U,56:102.8:500269:0.15:0,56:104.22:930302:0.15:0,56:159.98:1230255:0.15:0,56:104.48:777997:0.15:0,56:104.68:354325:0.15:0,56:104.85:792236:0.15:0,[56:105.91:982671:0.15:0
DGX_011720P75,U,U,U,U,U,U,U,U,U,U,U,U,U,38:102.8:500269:0.15:0,38:104.22:930302:0.15:0,38:159.98:1230255:0.15:0,38:104.48:777997:0.15:0,38:104.68:354325:0.15:0,38:104.85:792236:0.15:0,[38:105.91:982671:0.15:0
DGX_011720P80,U,U,U,U,U,U,U,U,U,U,U,U,U,81:102.8:500269:0.23:0,81:104.22:930302:0.23:0,81:159.98:1230255:0.23:0,81:104.48:777997:0.23:0,81:104.68:354325:0.23:0,81:104.85:792236:0.05:3,[81:105.91:982671:0.05:0
DGX_011720P85,U,U,U,U,U,U,U,U,U,U,U,U,U,68:102.8:500269:0.28:0,68:104.22:930302:0.28:0,68:159.98:1230255:0.28:0,68:104.48:777997:0.28:0,68:104.68:354325:0.28:0,68:104.85:792236:0.28:0,[68:105.91:982671:0.12:2
DGX_011720P90,U,U,U,U,U,U,U,U,U,U,U,U,U,130:102.8:500269:0.5:0,130:104.22:930302:0.29:2,128:159.98:1230255:0.29:0,128:104.48:777997:0.29:0,128:104.68:354325:0.29:0,128:104.85:792236:0.29:0,[128:105.91:982671:0.22:2
DGX_011720P95,U,U,U,U,U,U,U,U,U,U,U,U,U,142:102.8:500269:1.17:0,142:104.22:930302:0.58:1,142:159.98:1230255:0.58:0,142:104.48:777997:0.55:2,144:104.68:354325:0.5:4,144:104.85:792236:0.5:0,[144:105.91:982671:0.5:0
