Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_112919C42.5,156:43.23:4860952:1.95:1,156:42.97:3843033:1.95:0,156:42.33:4275770:1.42:5,159:43.3:3993164:1.75:4,159:41.92:8868422:1.04:30,173:43.04:7367330:1.84:232,333:44.86:9068778:2.9:242,305:44.15:3751946:2.19:20,298:43.805:5976349:2.05:121,330:46.76:10832019:4.11:32,[346:46.46:6353382:4.02:62
LYFT_112919C43,203:43.23:4860952:1.75:31,234:42.97:3843033:1.2:4,236:42.33:4275770:1.29:56,238:43.3:3993164:1.5:314,452:41.92:8868422:0.93:363,465:43.04:7367330:1.36:193,588:44.86:9068778:2.73:83,586:44.15:3751946:1.9:53,595:43.805:5976349:1.6:151,609:46.76:10832019:3.95:1313,[1383:46.46:6353382:3.6:48
LYFT_112919C43.5,51:43.23:4860952:1.76:0,51:42.97:3843033:1.31:4,53:42.33:4275770:1.02:25,76:43.3:3993164:1.26:14,89:41.92:8868422:0.8:118,196:43.04:7367330:1.08:118,222:44.86:9068778:1.66:41,229:44.15:3751946:1.53:120,142:43.805:5976349:1.38:49,178:46.76:10832019:3.25:65,[141:46.46:6353382:3.11:32
LYFT_112919C44,143:43.23:4860952:1.22:1,142:42.97:3843033:1.22:0,142:42.33:4275770:0.81:11,145:43.3:3993164:1.07:38,164:41.92:8868422:0.57:78,174:43.04:7367330:0.87:71,185:44.86:9068778:1.79:168,277:44.15:3751946:1.3:110,314:43.805:5976349:1.21:202,504:46.76:10832019:2.99:645,[354:46.46:6353382:2.67:46
LYFT_112919C44.5,237:43.23:4860952:1.0:3,238:42.97:3843033:0.92:11,243:42.33:4275770:0.73:10,250:43.3:3993164:0.84:3,249:41.92:8868422:0.45:2,249:43.04:7367330:0.97:2,250:44.86:9068778:1.43:124,264:44.15:3751946:1.03:17,274:43.805:5976349:0.71:39,285:46.76:10832019:2.38:256,[215:46.46:6353382:2.29:38
LYFT_112919C45,220:43.23:4860952:0.98:11,231:42.97:3843033:0.76:2,232:42.33:4275770:0.59:5,231:43.3:3993164:0.7:11,236:41.92:8868422:0.34:53,240:43.04:7367330:0.55:869,960:44.86:9068778:1.23:1506,1019:44.15:3751946:0.81:414,818:43.805:5976349:0.7:993,916:46.76:10832019:2.23:814,[790:46.46:6353382:1.88:386
LYFT_112919C45.5,147:43.23:4860952:1.05:0,147:42.97:3843033:0.53:6,145:42.33:4275770:0.43:4,149:43.3:3993164:0.57:57,188:41.92:8868422:0.26:16,184:43.04:7367330:0.62:56,209:44.86:9068778:1.01:126,191:44.15:3751946:0.67:8,196:43.805:5976349:0.57:70,205:46.76:10832019:1.9:154,[276:46.46:6353382:1.44:251
LYFT_112919C46.5,98:43.23:4860952:0.56:16,107:42.97:3843033:0.35:30,137:42.33:4275770:0.25:10,128:43.3:3993164:0.31:51,170:41.92:8868422:0.21:21,179:43.04:7367330:0.24:4,182:44.86:9068778:0.64:520,429:44.15:3751946:0.47:10,431:43.805:5976349:0.33:98,495:46.76:10832019:1.3:632,[598:46.46:6353382:0.95:475
LYFT_112919C47,308:43.23:4860952:0.53:0,308:42.97:3843033:0.53:0,308:42.33:4275770:0.21:21,307:43.3:3993164:0.25:68,369:41.92:8868422:0.12:3,368:43.04:7367330:0.2:46,376:44.86:9068778:0.51:189,502:44.15:3751946:0.3:70,468:43.805:5976349:0.2:300,830:46.76:10832019:1.08:2994,[2133:46.46:6353382:0.69:988
LYFT_112919C48,80:43.23:4860952:0.29:11,81:42.97:3843033:0.14:1,81:42.33:4275770:0.11:30,111:43.3:3993164:0.11:0,111:41.92:8868422:0.11:0,111:43.04:7367330:0.13:280,315:44.86:9068778:0.32:132,331:44.15:3751946:0.18:37,354:43.805:5976349:0.12:97,485:46.76:10832019:0.7:2330,[1239:46.46:6353382:0.4:1967
