Symbol,20191023,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
HD_122019C240,1341.0,1385:233.89,1427:234.38,1431:236.8,1430:234.14,1490:235.94,1556:234.58,1667.0,1693:234.92,1705:232.2,1833:234.01,1882:232.94:2832532:2.75:107,1937:232.84:2086474:2.65:73,1960:231.8:2269738:2.31:134,2012:233.12:2712655:2.72:211,2008:234.8:2392138:3.25:148,2084:236.55:2276413:4.04:1559,2239:237.29:3473888:4.0:1469,2701:81.75:121791:4.95:1587,2995:225.86:14970938:0.56:1363,3205:221.41:6974466:0.22:807,3162:218.54:7633694:0.15:336,[3182:218.03:5774296:0.11:197
HD_122019C245,829.0,843:233.89,851:234.38,855:236.8,874:234.14,879:235.96,931:234.58,926.0,1119:234.92,1176:232.2,1278:234.01,1249:232.94:2832532:1.59:43,1249:232.84:2086474:1.33:80,1287:231.8:2269738:1.16:134,1346:233.12:2712655:1.43:164,1381:234.8:2392138:1.78:57,1421:236.55:2276413:2.36:88,1439:237.29:3473888:2.26:362,1597:81.75:121791:3.0:885,2036:225.86:14970938:0.24:965,1718:221.41:6974466:0.11:277,1696:218.54:7633694:0.08:122,1730:218.03:5774296:0.04:40
HD_122019C250,563.0,567:233.89,563:234.38,575:236.8,663:234.14,694:235.96,710:234.58,1891.0,1910:234.92,1937:232.2,1964:234.01,1983:232.94:2832532:0.83:188,2035:232.84:2086474:0.63:84,2055:231.8:2269738:0.53:48,2082:233.12:2712655:0.7:52,2116:234.8:2392138:0.86:114,2197:236.55:2276413:1.19:108,2199:237.29:3473888:1.09:447,2476:81.75:121791:1.51:803,2817:225.86:14970938:0.12:2227,3992:221.41:6974466:0.05:187,3963:218.54:7633694:0.06:75,3938:218.03:5774296:0.04:381
HD_122019C255,317.0,328:233.89,380:234.38,384:236.8,394:234.14,417:235.96,417:234.58,364.0,370:234.92,380:232.2,392:234.01,412:232.94:2832532:0.4:2,414:232.84:2086474:0.29:6,419:231.8:2269738:0.29:0,419:233.12:2712655:0.33:1,419:234.8:2392138:0.4:32,418:236.55:2276413:0.5:14,432:237.29:3473888:0.55:682,1022:81.75:121791:0.76:328,1139:225.86:14970938:0.06:289,1177:221.41:6974466:0.03:103,1158:218.54:7633694:0.04:33,1136:218.03:5774296:0.01:21
HD_122019C260,354.0,354:233.89,351:234.38,351:236.8,351:234.14,364:235.95,364:234.58,345.0,226:234.92,240:232.2,249:234.01,254:232.94:2832532:0.2:5,259:232.84:2086474:0.15:36,267:231.8:2269738:0.13:5,268:233.12:2712655:0.13:0,268:234.8:2392138:0.13:0,268:236.55:2276413:0.23:21,259:237.29:3473888:0.23:23,281:81.75:121791:0.38:151,302:225.86:14970938:0.03:81,274:221.41:6974466:0.02:9,262:218.54:7633694:0.02:42,249:218.03:5774296:0.03:14
HD_122019C265,30.0,30:233.89,30:234.38,42:236.8,42:234.14,42:235.96,42:234.58,52.0,52:234.92,52:232.2,54:234.01,54:232.94:2832532:0.12:5,59:232.84:2086474:0.12:0,59:231.8:2269738:0.01:2,57:233.12:2712655:0.08:10,67:234.8:2392138:0.08:2,65:236.55:2276413:0.13:60,125:237.29:3473888:0.13:0,125:81.75:121791:0.16:48,168:225.86:14970938:0.03:12,166:221.41:6974466:0.03:0,166:218.54:7633694:0.03:0,166:218.03:5774296:0.03:0
HD_122019C270,35.0,35:233.89,35:234.38,35:236.8,35:234.14,36:235.95,38:234.58,38.0,38:234.92,39:232.2,39:234.01,39:232.94:2832532:0.09:30,39:232.84:2086474:0.09:0,39:231.8:2269738:0.09:0,39:233.12:2712655:0.14:1,39:234.8:2392138:0.14:0,39:236.55:2276413:0.14:0,39:237.29:3473888:0.06:2,41:81.75:121791:0.1:18,59:225.86:14970938:0.01:3,59:221.41:6974466:0.02:1,58:218.54:7633694:0.02:0,58:218.03:5774296:0.02:0
HD_122019C275,0.0,0:233.89,0:234.38,10:236.8,10:234.14,10:235.95,10:234.58,10.0,10:234.92,10:232.2,10:234.01,10:232.94:2832532:0.1:0,10:232.84:2086474:0.1:0,10:231.8:2269738:0.1:0,10:233.12:2712655:0.1:0,10:234.8:2392138:0.1:0,10:236.55:2276413:0.1:0,10:237.29:3473888:0.1:0,10:81.75:121791:0.1:0,10:225.86:14970938:0.1:0,10:221.41:6974466:0.1:0,10:218.54:7633694:0.1:0,10:218.03:5774296:0.1:0
HD_122019C280,70.0,70:233.89,70:234.38,70:236.8,70:234.14,70:235.92,70:234.58,70.0,70:234.92,70:232.2,70:234.01,70:232.94:2832532:0.15:0,70:232.84:2086474:0.15:0,70:231.8:2269738:0.15:0,70:233.12:2712655:0.15:0,70:234.8:2392138:0.15:0,70:236.55:2276413:0.15:0,70:237.29:3473888:0.15:0,70:81.75:121791:0.15:0,70:225.86:14970938:0.15:0,70:221.41:6974466:0.15:0,70:218.54:7633694:0.15:0,70:218.03:5774296:0.15:0
HD_120619C250,0.0,0:233.89,0:234.38,3:236.8,4:234.14,14:235.97,16:234.58,16.0,23:234.92,31:232.2,36:234.01,36:232.94:2832532:0.62:1,36:232.84:2086474:0.62:0,36:231.8:2269738:0.25:4,36:233.12:2712655:0.25:0,36:234.8:2392138:0.25:0,36:236.55:2276413:0.58:6,34:237.29:3473888:0.62:10,29:81.75:121791:0.86:155,124:225.86:14970938:0.04:300,352:221.41:6974466:0.03:10,352:218.54:7633694:0.05:4,349:218.03:5774296:0.02:2
HD_120619C237.5,0.0,0:233.89,0:234.38,0:236.8,3:234.14,3:235.98,48:234.58,48.0,48:234.92,49:232.2,54:234.01,54:232.94:2832532:2.95:101,144:232.84:2086474:2.68:15,157:231.8:2269738:2.38:6,159:233.12:2712655:2.9:123,165:234.8:2392138:3.32:19,172:236.55:2276413:4.1:41,192:237.29:3473888:4.37:24,204:81.75:121791:5.5:209,284:225.86:14970938:0.33:158,337:221.41:6974466:0.07:101,373:218.54:7633694:0.06:98,[437:218.03:5774296:0.04:50
HD_120619C220,0.0,0:233.89,0:234.38,0:236.8,8:234.14,8:235.96,8:234.58,8.0,9:234.92,9:232.2,9:234.01,9:232.94:2832532:17.29:0,9:232.84:2086474:17.29:0,9:231.8:2269738:17.29:0,9:233.12:2712655:17.29:0,9:234.8:2392138:17.29:0,9:236.55:2276413:17.29:0,9:237.29:3473888:17.29:0,9:81.75:121791:17.29:0,9:225.86:14970938:8.72:21,24:221.41:6974466:3.82:46,67:218.54:7633694:2.2:470,[377:218.03:5774296:1.42:773
HD_120619C257.5,0.0,0:233.89,0:234.38,1:236.8,1:234.14,1:235.98,1:234.58,1.0,1:234.92,1:232.2,1:234.01,1:232.94:2832532:0.33:0,1:232.84:2086474:0.33:0,1:231.8:2269738:0.33:0,1:233.12:2712655:0.33:0,1:234.8:2392138:0.33:0,1:236.55:2276413:0.33:0,1:237.29:3473888:0.33:0,1:81.75:121791:0.2:22,23:225.86:14970938:0.03:14,22:221.41:6974466:0.03:0,22:218.54:7633694:0.03:0,22:218.03:5774296:0.03:0
HD_120619C255,0.0,0:233.89,0:234.38,2:236.8,21:234.14,21:235.98,21:234.58,21.0,21:234.92,28:232.2,28:234.01,28:232.94:2832532:0.46:0,28:232.84:2086474:0.46:0,28:231.8:2269738:0.46:0,28:233.12:2712655:0.46:0,28:234.8:2392138:0.21:1,28:236.55:2276413:0.21:0,28:237.29:3473888:0.3:1,28:81.75:121791:0.36:140,137:225.86:14970938:0.02:16,134:221.41:6974466:0.01:7,132:218.54:7633694:0.01:0,132:218.03:5774296:0.01:2
HD_120619C217.5,0.0,0:233.89,0:234.38,0:236.8,0:234.14,0:235.98,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:9.75:4,4:221.41:6974466:5.3:8,11:218.54:7633694:3.45:21,[30:218.03:5774296:2.55:223
HD_120619C230,0.0,0:233.89,0:234.38,2:236.8,3:234.14,5:235.99,6:234.58,7.0,8:234.92,8:232.2,8:234.01,8:232.94:2832532:7.0:0,8:232.84:2086474:6.58:1,9:231.8:2269738:5.7:7,16:233.12:2712655:6.5:1,16:234.8:2392138:6.5:0,16:236.55:2276413:8.25:2,16:237.29:3473888:9.25:3,15:81.75:121791:10.45:18,29:225.86:14970938:1.65:825,451:221.41:6974466:0.5:391,670:218.54:7633694:0.23:157,[718:218.03:5774296:0.1:87
HD_120619C242.5,0.0,0:233.89,0:234.38,0:236.8,1:234.14,1:235.99,4:234.58,4.0,4:234.92,11:232.2,54:234.01,55:232.94:2832532:1.72:4,57:232.84:2086474:1.29:2,57:231.8:2269738:1.05:32,83:233.12:2712655:1.17:1,83:234.8:2392138:1.67:37,120:236.55:2276413:2.3:4,122:237.29:3473888:2.38:1,123:81.75:121791:2.97:221,233:225.86:14970938:0.13:103,254:221.41:6974466:0.02:24,261:218.54:7633694:0.03:1,[260:218.03:5774296:0.03:2
HD_120619C212.5,0.0,0:233.89,0:234.38,0:236.8,0:234.14,0:235.96,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:25.44:1,1:81.75:121791:25.44:0,1:225.86:14970938:25.44:0,1:221.41:6974466:25.44:0,1:218.54:7633694:7.3:1,[2:218.03:5774296:6.3:1
HD_120619C232.5,0.0,0:233.89,0:234.38,1:236.8,1:234.14,1:235.99,2:234.58,2.0,3:234.92,12:232.2,17:234.01,18:232.94:2832532:5.7:1,19:232.84:2086474:5.7:0,19:231.8:2269738:4.52:16,33:233.12:2712655:5.16:13,34:234.8:2392138:6.11:54,87:236.55:2276413:7.15:5,85:237.29:3473888:7.15:96,173:81.75:121791:8.5:29,176:225.86:14970938:1.01:266,199:221.41:6974466:0.28:99,238:218.54:7633694:0.12:115,[315:218.03:5774296:0.07:23
HD_120619C222.5,0.0,0:233.89,0:234.38,1:236.8,1:234.14,1:235.95,1:234.58,1.0,1:234.92,1:232.2,4:234.01,4:232.94:2832532:10.86:0,4:232.84:2086474:12.06:1,4:231.8:2269738:12.06:0,4:233.12:2712655:12.06:0,4:234.8:2392138:12.06:0,4:236.55:2276413:12.06:0,4:237.29:3473888:15.92:15,19:81.75:121791:15.92:0,19:225.86:14970938:5.3:27,25:221.41:6974466:2.33:188,227:218.54:7633694:1.28:142,[281:218.03:5774296:0.75:337
HD_120619C227.5,0.0,0:233.89,0:234.38,0:236.8,0:234.14,0:235.95,0:234.58,0.0,0:234.92,0:232.2,2:234.01,2:232.94:2832532:7.06:0,2:232.84:2086474:8.25:6,8:231.8:2269738:8.25:0,8:233.12:2712655:8.25:0,8:234.8:2392138:9.27:1,8:236.55:2276413:9.27:0,8:237.29:3473888:11.18:1,8:81.75:121791:12.3:2,9:225.86:14970938:2.5:1050,984:221.41:6974466:0.8:211,1082:218.54:7633694:0.38:1079,[1881:218.03:5774296:0.17:344
HD_120619C252.5,0.0,0:233.89,0:234.38,1:236.8,1:234.14,1:235.98,2:234.58,2.0,2:234.92,2:232.2,49:234.01,49:232.94:2832532:0.37:0,49:232.84:2086474:0.37:0,49:231.8:2269738:0.37:0,49:233.12:2712655:0.26:6,51:234.8:2392138:0.26:0,51:236.55:2276413:0.26:0,51:237.29:3473888:0.38:2,52:81.75:121791:0.56:33,69:225.86:14970938:0.02:22,57:221.41:6974466:0.02:4,56:218.54:7633694:0.03:2,56:218.03:5774296:0.03:0
HD_120619C210,0.0,0:233.89,0:234.38,0:236.8,0:234.14,0:236.0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.41:6974466:0.0:0,0:218.54:7633694:9.39:2,[2:218.03:5774296:8.29:56
HD_120619C247.5,0.0,0:233.89,0:234.38,1:236.8,6:234.14,7:236.03,7:234.58,7.0,267:234.92,267:232.2,274:234.01,275:232.94:2832532:0.93:2,274:232.84:2086474:0.49:2,276:231.8:2269738:0.39:2,278:233.12:2712655:0.39:0,278:234.8:2392138:0.69:14,281:236.55:2276413:0.99:3,282:237.29:3473888:1.03:28,287:81.75:121791:1.45:78,298:225.86:14970938:0.05:20,289:221.41:6974466:0.01:2,288:218.54:7633694:0.05:6,282:218.03:5774296:0.05:0
HD_120619C225,0.0,0:233.89,0:234.38,0:236.8,1:234.14,1:236.0,1:234.58,3.0,3:234.92,17:232.2,17:234.01,17:232.94:2832532:11.54:1,18:232.84:2086474:11.54:0,18:231.8:2269738:9.2:3,18:233.12:2712655:9.2:0,18:234.8:2392138:9.2:0,18:236.55:2276413:11.8:3,17:237.29:3473888:11.8:0,17:81.75:121791:14.37:15,3:225.86:14970938:3.8:292,245:221.41:6974466:1.42:993,947:218.54:7633694:0.72:1052,[1433:218.03:5774296:0.35:996
HD_120619C235,0.0,0:233.89,7:234.38,8:236.8,9:234.14,9:236.0,9:234.58,10.0,10:234.92,14:232.2,97:234.01,97:232.94:2832532:3.9:35,125:232.84:2086474:3.7:119,127:231.8:2269738:3.18:15,129:233.12:2712655:4.05:22,134:234.8:2392138:4.7:29,158:236.55:2276413:5.93:36,175:237.29:3473888:5.86:127,253:81.75:121791:6.85:72,280:225.86:14970938:0.58:226,429:221.41:6974466:0.15:144,542:218.54:7633694:0.1:207,[679:218.03:5774296:0.06:30
HD_120619C215,0.0,0:233.89,0:234.38,0:236.8,0:234.14,0:235.97,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:12.15:2,2:221.41:6974466:6.8:17,15:218.54:7633694:6.6:2,[16:218.03:5774296:4.11:14
HD_120619C240,0.0,0:233.89,0:234.38,7:236.8,13:234.14,13:235.97,13:234.58,13.0,18:234.92,23:232.2,26:234.01,28:232.94:2832532:2.06:9,32:232.84:2086474:2.06:0,32:231.8:2269738:1.6:5,37:233.12:2712655:2.09:43,80:234.8:2392138:2.48:151,225:236.55:2276413:3.24:24,238:237.29:3473888:3.3:13,237:81.75:121791:4.15:327,311:225.86:14970938:0.19:675,584:221.41:6974466:0.05:35,605:218.54:7633694:0.04:23,[599:218.03:5774296:0.03:13
HD_120619C245,0.0,0:233.89,1:234.38,12:236.8,16:234.14,16:236.01,16:234.58,17.0,20:234.92,21:232.2,21:234.01,21:232.94:2832532:1.0:20,40:232.84:2086474:1.0:0,40:231.8:2269738:0.71:8,46:233.12:2712655:0.84:1,46:234.8:2392138:1.05:12,54:236.55:2276413:1.38:4,57:237.29:3473888:1.48:109,114:81.75:121791:2.12:275,247:225.86:14970938:0.07:102,295:221.41:6974466:0.04:28,308:218.54:7633694:0.05:14,317:218.03:5774296:0.05:0
HD_120619C260,0.0,0,0,0:236.8,0:234.14,1:236.02,1:234.58,1.0,1:234.92,1:232.2,1:234.01,1:232.94:2832532:0.31:0,1:232.84:2086474:0.31:0,1:231.8:2269738:0.08:6,7:233.12:2712655:0.05:2,9:234.8:2392138:0.05:0,9:236.55:2276413:0.05:0,9:237.29:3473888:0.1:14,19:81.75:121791:0.17:52,69:225.86:14970938:0.02:10,63:221.41:6974466:0.02:0,63:218.54:7633694:0.02:0,63:218.03:5774296:0.02:0
HD_112219C260,0.0,0,0,36:236.8,36:234.14,36:236.02,36:234.58,36.0,38:234.92,40:232.2,40:234.01,40:232.94:2832532:0.13:0,40:232.84:2086474:0.13:0,40:231.8:2269738:0.13:1,40:233.12:2712655:0.13:0,40:234.8:2392138:0.13:0,40:236.55:2276413:0.05:35,65:237.29:3473888:0.07:26,86:81.75:121791:0.08:2145,1964:225.86:14970938:0.01:141,2013:221.41:6974466:0.02:1,2013:218.54:7633694:0.02:0,2013:218.03:5774296:0.01:210
HD_112919C260,0.0,0,0,3:236.8,3:234.14,3:236.0,3:234.58,3.0,3:234.92,3:232.2,3:234.01,2:232.94:2832532:0.11:0,2:232.84:2086474:0.11:0,2:231.8:2269738:0.11:0,2:233.12:2712655:0.11:0,2:234.8:2392138:0.11:0,2:236.55:2276413:0.11:0,2:237.29:3473888:0.11:0,2:81.75:121791:0.12:178,161:225.86:14970938:0.01:14,163:221.41:6974466:0.01:0,163:218.54:7633694:0.01:1,164:218.03:5774296:0.01:10
HD_122019C285,0.0,0,0,90:236.8,90:234.14,90:236.03,90:234.58,90.0,90:234.92,90:232.2,90:234.01,90:232.94:2832532:0.1:0,90:232.84:2086474:0.1:0,90:231.8:2269738:0.1:0,90:233.12:2712655:0.1:0,90:234.8:2392138:0.1:0,90:236.55:2276413:0.1:0,90:237.29:3473888:0.1:0,90:81.75:121791:0.1:0,90:225.86:14970938:0.1:0,90:221.41:6974466:0.1:0,90:218.54:7633694:0.1:0,90:218.03:5774296:0.1:0
HD_121319C210,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:16.8:20,20:221.41:6974466:16.8:0,22:218.54:7633694:11.7:0,[22:218.03:5774296:8.7:77
HD_121319C225,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,1:232.94:2832532:11.27:0,1:232.84:2086474:10.29:1,2:231.8:2269738:10.29:0,2:233.12:2712655:10.29:0,2:234.8:2392138:11.5:1,3:236.55:2276413:11.5:0,3:237.29:3473888:11.5:0,3:81.75:121791:11.5:0,3:225.86:14970938:4.5:653,634:221.41:6974466:2.24:660,989:218.54:7633694:1.4:238,[1058:218.03:5774296:0.89:260
HD_121319C212.5,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,2:234.01,2:232.94:2832532:20.1:0,2:232.84:2086474:20.1:0,2:231.8:2269738:20.1:0,2:233.12:2712655:20.1:0,2:234.8:2392138:20.1:0,2:236.55:2276413:20.1:0,2:237.29:3473888:20.1:0,2:81.75:121791:20.1:0,2:225.86:14970938:14.1:1,3:221.41:6974466:14.1:0,3:218.54:7633694:14.1:0,[3:218.03:5774296:6.65:114
HD_121319C232.5,0.0,0,0,0,0,0,0:234.58,0.0,1:234.92,2:232.2,39:234.01,40:232.94:2832532:5.78:6,43:232.84:2086474:5.78:0,43:231.8:2269738:4.9:7,50:233.12:2712655:5.58:7,54:234.8:2392138:6.15:4,54:236.55:2276413:7.25:49,88:237.29:3473888:8.3:20,108:81.75:121791:9.0:10,114:225.86:14970938:1.56:86,105:221.41:6974466:0.56:112,181:218.54:7633694:0.34:70,[229:218.03:5774296:0.17:30
HD_121319C237.5,0.0,0,0,0,0,0,0:234.58,0.0,3:234.92,39:232.2,67:234.01,69:232.94:2832532:3.52:15,67:232.84:2086474:3.25:8,67:231.8:2269738:2.75:5,72:233.12:2712655:3.55:2,74:234.8:2392138:3.85:20,81:236.55:2276413:4.9:81,124:237.29:3473888:4.68:119,217:81.75:121791:5.85:205,320:225.86:14970938:0.64:102,292:221.41:6974466:0.26:10,285:218.54:7633694:0.26:12,[291:218.03:5774296:0.19:1
HD_121319C252.5,0.0,0,0,0,0,0,0:234.58,0.0,1:234.92,1:232.2,1:234.01,1:232.94:2832532:0.94:0,1:232.84:2086474:0.94:0,1:231.8:2269738:0.94:0,1:233.12:2712655:0.94:0,1:234.8:2392138:0.4:4,5:236.55:2276413:0.59:1,6:237.29:3473888:0.73:1,7:81.75:121791:0.91:10,15:225.86:14970938:0.09:4,13:221.41:6974466:0.09:0,13:218.54:7633694:0.06:0,13:218.03:5774296:0.39:1
HD_121319C230,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,1:234.01,1:232.94:2832532:7.03:2,3:232.84:2086474:7.03:0,3:231.8:2269738:6.3:2,5:233.12:2712655:7.32:3,8:234.8:2392138:7.9:16,21:236.55:2276413:8.5:6,23:237.29:3473888:8.5:0,23:81.75:121791:10.49:3,21:225.86:14970938:2.2:647,415:221.41:6974466:0.95:65,452:218.54:7633694:0.55:259,[511:218.03:5774296:0.3:41
HD_121319C215,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:12.25:44,43:221.41:6974466:7.8:22,61:218.54:7633694:7.25:8,[61:218.03:5774296:5.08:28
HD_121319C235,0.0,0,0,0,0,0,0:234.58,0.0,1:234.92,8:232.2,18:234.01,22:232.94:2832532:4.57:22,30:232.84:2086474:4.5:5,33:231.8:2269738:3.73:7,36:233.12:2712655:4.35:12,43:234.8:2392138:5.05:17,56:236.55:2276413:5.45:31,66:237.29:3473888:6.09:22,65:81.75:121791:7.15:13,65:225.86:14970938:0.98:226,237:221.41:6974466:0.35:90,307:218.54:7633694:0.21:133,[350:218.03:5774296:0.13:8
HD_121319C222.5,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:14.65:1,1:232.84:2086474:14.65:0,1:231.8:2269738:10.95:1,1:233.12:2712655:10.95:0,1:234.8:2392138:10.95:0,1:236.55:2276413:15.18:28,29:237.29:3473888:16.2:1,29:81.75:121791:16.2:19,48:225.86:14970938:6.08:55,100:221.41:6974466:3.19:97,154:218.54:7633694:2.37:117,[208:218.03:5774296:1.44:198
HD_121319C245,0.0,0,0,0,0,0,0:234.58,3.0,4:234.92,5:232.2,5:234.01,6:232.94:2832532:1.53:1,7:232.84:2086474:1.18:18,25:231.8:2269738:0.81:3,28:233.12:2712655:1.24:11,39:234.8:2392138:1.39:315,346:236.55:2276413:1.84:3,346:237.29:3473888:2.27:164,479:81.75:121791:2.6:47,501:225.86:14970938:0.16:52,497:221.41:6974466:0.09:13,503:218.54:7633694:0.09:1,502:218.03:5774296:0.07:2
HD_121319C227.5,0.0,0,0,0,0,0,0:234.58,3.0,25:234.92,46:232.2,48:234.01,48:232.94:2832532:9.5:1,49:232.84:2086474:9.5:0,49:231.8:2269738:7.1:3,52:233.12:2712655:7.1:0,52:234.8:2392138:9.5:1,53:236.55:2276413:9.5:0,53:237.29:3473888:11.9:1,52:81.75:121791:11.55:4,56:225.86:14970938:3.15:121,135:221.41:6974466:1.46:89,146:218.54:7633694:0.87:50,[155:218.03:5774296:0.52:43
HD_121319C257.5,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,3:232.94:2832532:0.27:0,3:232.84:2086474:0.27:0,3:231.8:2269738:0.27:0,3:233.12:2712655:0.27:0,3:234.8:2392138:0.27:0,3:236.55:2276413:0.27:0,3:237.29:3473888:0.34:2,5:81.75:121791:0.39:6,11:225.86:14970938:0.18:1,10:221.41:6974466:0.18:0,10:218.54:7633694:0.18:0,10:218.03:5774296:0.37:1
HD_121319C217.5,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:17.75:1,1:236.55:2276413:17.75:0,1:237.29:3473888:17.75:0,1:81.75:121791:17.75:0,1:225.86:14970938:10.0:88,76:221.41:6974466:6.8:10,76:218.54:7633694:4.7:22,[76:218.03:5774296:3.45:111
HD_121319C250,0.0,0,0,0,0,0,0:234.58,4.0,6:234.92,10:232.2,11:234.01,11:232.94:2832532:0.59:6,16:232.84:2086474:0.51:6,21:231.8:2269738:0.51:0,21:233.12:2712655:0.51:0,21:234.8:2392138:0.66:6,21:236.55:2276413:0.66:0,21:237.29:3473888:1.11:208,208:81.75:121791:1.29:22,212:225.86:14970938:0.11:10,207:221.41:6974466:0.05:3,205:218.54:7633694:0.08:0,205:218.03:5774296:0.08:0
HD_121319C240,0.0,0,0,0,0,0,0:234.58,0.0,2:234.92,5:232.2,9:234.01,11:232.94:2832532:2.66:30,37:232.84:2086474:2.3:11,30:231.8:2269738:1.72:2,31:233.12:2712655:2.52:10,38:234.8:2392138:2.82:6,43:236.55:2276413:3.17:5,47:237.29:3473888:4.1:63,77:81.75:121791:4.69:65,112:225.86:14970938:0.4:147,146:221.41:6974466:0.17:29,160:218.54:7633694:0.14:13,[164:218.03:5774296:0.14:0
HD_121319C242.5,0.0,0,0,0,0,0,0:234.58,2.0,2:234.92,2:232.2,3:234.01,3:232.94:2832532:1.87:10,13:232.84:2086474:1.73:9,13:231.8:2269738:1.73:0,13:233.12:2712655:1.73:0,13:234.8:2392138:1.92:10,20:236.55:2276413:2.4:17,22:237.29:3473888:2.99:227,217:81.75:121791:3.61:88,298:225.86:14970938:0.27:70,322:221.41:6974466:0.13:8,317:218.54:7633694:0.11:0,[317:218.03:5774296:0.08:10
HD_121319C255,0.0,0,0,0,0,0,0:234.58,0.0,22:234.92,22:232.2,22:234.01,22:232.94:2832532:0.72:0,22:232.84:2086474:0.72:0,22:231.8:2269738:0.72:0,22:233.12:2712655:0.25:7,29:234.8:2392138:0.25:0,29:236.55:2276413:0.25:0,29:237.29:3473888:0.44:2,30:81.75:121791:0.49:16,43:225.86:14970938:0.05:2,43:221.41:6974466:0.05:0,43:218.54:7633694:0.05:0,43:218.03:5774296:0.03:1
HD_121319C247.5,0.0,0,0,0,0,0,0:234.58,5.0,394:234.92,394:232.2,394:234.01,394:232.94:2832532:0.93:10,394:232.84:2086474:0.93:0,394:231.8:2269738:0.55:1,394:233.12:2712655:0.86:1,395:234.8:2392138:0.96:15,399:236.55:2276413:0.96:0,399:237.29:3473888:1.43:125,502:81.75:121791:1.8:19,509:225.86:14970938:0.1:396,454:221.41:6974466:0.1:0,454:218.54:7633694:0.13:1,454:218.03:5774296:0.04:10
HD_121319C220,0.0,0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,2:232.94:2832532:14.9:0,2:232.84:2086474:14.9:0,2:231.8:2269738:14.9:0,2:233.12:2712655:14.9:0,2:234.8:2392138:14.9:0,2:236.55:2276413:14.9:0,2:237.29:3473888:18.35:4,6:81.75:121791:18.35:0,6:225.86:14970938:7.71:99,91:221.41:6974466:4.47:13,101:218.54:7633694:3.05:231,[316:218.03:5774296:2.3:199
HD_121319C260,U,U,U,U,U,U,U,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.18:6,6:225.86:14970938:0.02:1,7:221.41:6974466:0.02:0,7:218.54:7633694:0.02:0,7:218.03:5774296:0.02:0
