Symbol,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
HD_122019P245,47.0,47:234.38,53:236.8,64:234.14,69:236.24,75:234.58,81.0,91:234.92,81:232.2,82:234.01,82:232.94:2832532:14.95:16,85:232.84:2086474:15.2:8,85:231.8:2269738:15.2:0,85:233.12:2712655:13.9:1,86:234.8:2392138:13.51:2,86:236.55:2276413:11.53:40,107:237.29:3473888:11.25:55,131:81.75:121791:10.25:26,141:225.86:14970938:19.81:17,140:221.43:6980255:24.37:1,140:218.54:7633694:25.0:1,139:218.03:5774301:27.95:20
HD_122019P250,66.0,66:234.38,66:236.8,66:234.14,66:236.24,66:234.58,66.0,66:234.92,66:232.2,66:234.01,75:232.94:2832532:17.7:10,85:232.84:2086474:17.7:0,85:231.8:2269738:17.7:0,85:233.12:2712655:17.94:1,85:234.8:2392138:17.94:0,85:236.55:2276413:15.36:30,98:237.29:3473888:15.29:50,117:81.75:121791:13.81:31,145:225.86:14970938:23.53:5,143:221.43:6980255:23.53:0,142:218.54:7633694:32.16:1,143:218.03:5774301:32.16:0
HD_122019P255,11.0,11:234.38,11:236.8,11:234.14,11:236.24,11:234.58,11.0,11:234.92,11:232.2,11:234.01,11:232.94:2832532:21.02:0,11:232.84:2086474:21.02:0,11:231.8:2269738:21.02:0,11:233.12:2712655:23.15:2,12:234.8:2392138:23.15:0,12:236.55:2276413:23.15:0,12:237.29:3473888:23.15:0,12:81.75:121791:23.15:0,:225.86:14970938:1.9:U,U:221.43:6980255:U:U,12:218.54:7633694:23.15:0,12:218.03:5774301:23.15:0
HD_122019P260,10.0,10:234.38,10:236.8,10:234.14,10:236.24,10:234.58,10.0,10:234.92,10:232.2,10:234.01,10:232.94:2832532:27.7:0,10:232.84:2086474:27.7:0,10:231.8:2269738:30.27:1,10:233.12:2712655:27.9:9,5:234.8:2392138:27.9:0,5:236.55:2276413:27.9:0,5:237.29:3473888:27.9:0,5:81.75:121791:27.9:0,:225.86:14970938:.:U,5:221.43:6980255:27.9:0,U:218.54:7633694:U:U,5:218.03:5774301:40.13:0
HD_122019P265,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,U:221.43:6980255:U:U,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_122019P270,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:37.95:2,1:234.8:2392138:37.95:0,1:236.55:2276413:37.95:0,1:237.29:3473888:37.95:0,1:81.75:121791:37.95:0,1:225.86:14970938:37.95:0,1:221.43:6980255:37.95:0,1:218.54:7633694:37.95:0,1:218.03:5774301:37.95:0
HD_122019P275,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.43:6980255:0.0:0,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_122019P280,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.43:6980255:0.0:0,U:218.54:7633694:U:U,0:218.03:5774301:0.0:0
HD_120619P252.5,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,:225.86:14970938:U:U,0:221.43:6980255:0.0:0,U:218.54:7633694:1.9:U,0:218.03:5774301:0.0:0
HD_120619P245,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,1:234.92,4:232.2,4:234.01,4:232.94:2832532:12.19:0,4:232.84:2086474:12.19:0,4:231.8:2269738:12.19:0,4:233.12:2712655:13.86:3,2:234.8:2392138:13.86:0,2:236.55:2276413:10.92:1,3:237.29:3473888:10.83:1,3:81.75:121791:9.26:1,3:225.86:14970938:14.86:1,2:221.43:6980255:14.86:0,2:218.54:7633694:14.86:0,2:218.03:5774301:14.86:0
HD_120619P227.5,0.0,5:234.38,6:236.8,26:234.14,134:236.24,140:234.58,140.0,140:234.92,140:232.2,142:234.01,142:232.94:2832532:4.15:0,142:232.84:2086474:4.15:0,142:231.8:2269738:3.64:11,150:233.12:2712655:3.64:0,150:234.8:2392138:2.87:3,150:236.55:2276413:2.27:14,158:237.29:3473888:1.88:13,156:81.75:121791:1.54:64,200:225.86:14970938:4.84:184,237:221.43:6980255:8.6:25,247:218.54:7633694:10.22:51,[265:218.03:5774301:10.82:23
HD_120619P240,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,1:232.2,1:234.01,1:232.94:2832532:7.95:0,1:232.84:2086474:7.95:0,1:231.8:2269738:11.64:6,7:233.12:2712655:11.64:0,7:234.8:2392138:9.0:5,7:236.55:2276413:7.45:1,7:237.29:3473888:6.98:11,17:81.75:121791:6.0:4,21:225.86:14970938:15.36:54,24:221.43:6980255:19.2:8,25:218.54:7633694:19.2:0,[25:218.03:5774301:22.79:2
HD_120619P222.5,0.0,0:234.38,2:236.8,2:234.14,105:236.24,105:234.58,105.0,112:234.92,114:232.2,115:234.01,115:232.94:2832532:1.78:1,115:232.84:2086474:1.78:0,115:231.8:2269738:2.24:101,195:233.12:2712655:2.24:0,201:234.8:2392138:1.7:20,204:236.55:2276413:1.7:0,204:237.29:3473888:1.04:7,200:81.75:121791:0.87:32,204:225.86:14970938:2.37:221,359:221.43:6980255:4.22:178,384:218.54:7633694:6.03:89,[428:218.03:5774301:6.35:61
HD_120619P247.5,0.0,0:234.38,0:236.8,0:234.14,0:236.24,1:234.58,1.0,1:234.92,1:232.2,1:234.01,1:232.94:2832532:15.51:0,1:232.84:2086474:16.52:1,0:231.8:2269738:16.52:0,0:233.12:2712655:16.52:0,0:234.8:2392138:16.52:0,0:236.55:2276413:16.52:0,0:237.29:3473888:12.5:1,1:81.75:121791:11.2:1,0:225.86:14970938:11.2:0,U:221.43:6980255:U:U,0:218.54:7633694:11.2:0,0:218.03:5774301:11.2:0
HD_120619P212.5,0.0,0:234.38,2:236.8,3:234.14,3:236.24,3:234.58,3.0,3:234.92,5:232.2,5:234.01,5:232.94:2832532:0.67:0,5:232.84:2086474:0.76:5,9:231.8:2269738:0.76:0,9:233.12:2712655:0.6:7,16:234.8:2392138:0.56:4,20:236.55:2276413:0.55:39,59:237.29:3473888:0.45:1,59:81.75:121791:0.27:1,60:225.86:14970938:0.43:74,95:221.43:6980255:0.95:133,124:218.54:7633694:1.24:214,[283:218.03:5774301:0.95:205
HD_120619P232.5,0.0,0:234.38,10:236.8,11:234.14,12:236.24,23:234.58,23.0,24:234.92,24:232.2,23:234.01,24:232.94:2832532:5.32:2,25:232.84:2086474:5.88:10,35:231.8:2269738:5.83:22,43:233.12:2712655:5.15:19,60:234.8:2392138:5.0:1,60:236.55:2276413:4.4:4,62:237.29:3473888:4.4:0,62:81.75:121791:2.64:63,117:225.86:14970938:8.55:30,126:221.43:6980255:11.2:2,125:218.54:7633694:12.45:2,[125:218.03:5774301:15.74:58
HD_120619P225,0.0,0:234.38,2:236.8,6:234.14,16:236.24,18:234.58,20.0,27:234.92,28:232.2,30:234.01,30:232.94:2832532:2.8:6,35:232.84:2086474:2.8:0,35:231.8:2269738:2.8:0,35:233.12:2712655:2.4:5,35:234.8:2392138:2.21:15,46:236.55:2276413:1.7:20,62:237.29:3473888:1.45:27,84:81.75:121791:1.11:78,133:225.86:14970938:3.43:299,247:221.43:6980255:5.81:181,343:218.54:7633694:7.91:51,[358:218.03:5774301:8.18:69
HD_120619P217.5,0.0,0:234.38,3:236.8,4:234.14,11:236.24,14:234.58,14.0,14:234.92,19:232.2,20:234.01,27:232.94:2832532:1.25:3,30:232.84:2086474:1.25:0,30:231.8:2269738:1.32:4,34:233.12:2712655:1.32:0,34:234.8:2392138:0.99:4,35:236.55:2276413:0.77:3,37:237.29:3473888:0.6:9,37:81.75:121791:0.48:3,40:225.86:14970938:1.0:106,100:221.43:6980255:1.95:100,169:218.54:7633694:3.02:173,[295:218.03:5774301:2.85:545
HD_120619P235,0.0,0:234.38,10:236.8,11:234.14,11:236.24,11:234.58,11.0,11:234.92,15:232.2,15:234.01,16:232.94:2832532:7.1:0,16:232.84:2086474:7.1:0,16:231.8:2269738:8.1:10,26:233.12:2712655:8.1:0,26:234.8:2392138:8.1:0,26:236.55:2276413:4.85:24,39:237.29:3473888:4.25:1,40:81.75:121791:3.65:23,59:225.86:14970938:10.13:31,51:221.43:6980255:14.87:24,65:218.54:7633694:16.0:6,[63:218.03:5774301:18.16:22
HD_120619P230,0.0,1:234.38,3:236.8,34:234.14,35:236.24,36:234.58,40.0,40:234.92,76:232.2,78:234.01,78:232.94:2832532:3.83:1,78:232.84:2086474:4.77:10,88:231.8:2269738:4.69:12,96:233.12:2712655:3.99:7,97:234.8:2392138:3.48:5,101:236.55:2276413:2.93:14,103:237.29:3473888:2.41:11,109:81.75:121791:2.04:51,115:225.86:14970938:6.45:59,131:221.43:6980255:10.31:23,129:218.54:7633694:12.57:19,[136:218.03:5774301:13.45:47
HD_120619P215,0.0,0:234.38,1:236.8,12:234.14,12:236.24,12:234.58,29.0,31:234.92,34:232.2,45:234.01,44:232.94:2832532:1.05:0,44:232.84:2086474:0.91:6,49:231.8:2269738:0.96:2,51:233.12:2712655:0.8:4,55:234.8:2392138:0.75:2,57:236.55:2276413:0.56:4,59:237.29:3473888:0.45:3,60:81.75:121791:0.35:5,63:225.86:14970938:0.65:156,144:221.43:6980255:1.3:196,278:218.54:7633694:2.0:163,[322:218.03:5774301:1.77:232
HD_120619P220,0.0,1:234.38,1:236.8,12:234.14,12:236.24,19:234.58,19.0,22:234.92,23:232.2,40:234.01,40:232.94:2832532:2.11:0,40:232.84:2086474:2.11:0,40:231.8:2269738:1.65:9,49:233.12:2712655:1.4:4,49:234.8:2392138:1.31:4,49:236.55:2276413:1.01:36,78:237.29:3473888:0.65:1,78:81.75:121791:0.66:200,235:225.86:14970938:1.55:322,376:221.43:6980255:3.1:871,939:218.54:7633694:4.2:440,[1173:218.03:5774301:4.4:118
HD_120619P210,0.0,0:234.38,0:236.8,0:234.14,0:236.24,51:234.58,51.0,51:234.92,53:232.2,53:234.01,53:232.94:2832532:0.6:0,53:232.84:2086474:0.6:0,53:231.8:2269738:0.66:6,59:233.12:2712655:0.41:1,58:234.8:2392138:0.7:2,60:236.55:2276413:0.4:2,60:237.29:3473888:0.4:0,60:81.75:121791:0.4:0,60:225.86:14970938:0.22:247,200:221.43:6980255:0.44:63,242:218.54:7633694:0.73:56,[287:218.03:5774301:0.51:98
HD_120619P242.5,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,1:232.2,1:234.01,1:232.94:2832532:12.8:1,1:232.84:2086474:12.8:0,1:231.8:2269738:14.0:1,1:233.12:2712655:14.0:0,1:234.8:2392138:14.0:0,1:236.55:2276413:14.0:0,1:237.29:3473888:8.6:4,3:81.75:121791:7.7:2,2:225.86:14970938:17.29:22,21:221.43:6980255:17.29:0,21:218.54:7633694:17.29:0,[21:218.03:5774301:17.29:0
HD_120619P257.5,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.43:6980255:0.0:0,U:218.54:7633694:U:U,0:218.03:5774301:0.0:0
HD_120619P250,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,U:221.43:6980255:U:U,0:218.54:7633694:30.5:5,5:218.03:5774301:30.5:0
HD_120619P237.5,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:8.8:20,20:233.12:2712655:8.8:0,20:234.8:2392138:8.8:0,20:236.55:2276413:6.43:1,21:237.29:3473888:5.58:10,21:81.75:121791:4.7:105,110:225.86:14970938:12.85:98,76:221.43:6980255:14.92:1,76:218.54:7633694:18.45:2,[74:218.03:5774301:20.45:23
HD_120619P255,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.43:6980255:0.0:0,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_120619P260,0.0,0,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.43:6980255:0.0:0,U:218.54:7633694:U:U,0:218.03:5774301:0.0:0
HD_122019P285,0.0,0,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,:225.86:14970938:U:U,0:221.43:6980255:0.0:0,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_112919P260,0.0,0,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,U:221.43:6980255:U:U,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_112219P260,0.0,0,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:25.95:0,0:232.84:2086474:25.95:0,0:231.8:2269738:25.95:0,0:233.12:2712655:25.95:0,0:234.8:2392138:25.95:0,0:236.55:2276413:25.95:0,0:237.29:3473888:25.95:0,0:81.75:121791:25.95:0,0:225.86:14970938:25.95:0,U:221.43:6980255:U:U,U:218.54:7633694:U:U,0:218.03:5774301:25.95:0
HD_121319P237.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:7.85:1,1:236.55:2276413:7.85:0,1:237.29:3473888:7.85:0,1:81.75:121791:5.5:21,21:225.86:14970938:13.01:10,19:221.43:6980255:17.8:5,17:218.54:7633694:17.5:10,[17:218.03:5774301:17.5:0
HD_121319P235,0.0,0,0,0,0,0:234.58,2.0,1:234.92,1:232.2,1:234.01,4:232.94:2832532:6.1:1,4:232.84:2086474:7.75:10,14:231.8:2269738:7.75:0,14:233.12:2712655:7.13:4,12:234.8:2392138:6.64:1,11:236.55:2276413:6.19:12,22:237.29:3473888:4.85:17,29:81.75:121791:4.3:522,512:225.86:14970938:10.91:5,509:221.43:6980255:14.24:2,508:218.54:7633694:16.8:3,[505:218.03:5774301:18.15:1
HD_121319P257.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:32.25:18,18:221.43:6980255:32.25:0,18:218.54:7633694:32.25:0,18:218.03:5774301:32.25:0
HD_121319P212.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,5:232.2,16:234.01,34:232.94:2832532:0.96:1,35:232.84:2086474:1.02:1,36:231.8:2269738:1.06:8,42:233.12:2712655:1.06:0,42:234.8:2392138:1.06:0,42:236.55:2276413:1.06:0,42:237.29:3473888:1.06:0,42:81.75:121791:0.51:5,42:225.86:14970938:0.75:119,114:221.43:6980255:1.42:105,191:218.54:7633694:2.0:158,[303:218.03:5774301:1.93:80
HD_121319P232.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,8:232.2,9:234.01,20:232.94:2832532:6.23:0,20:232.84:2086474:5.92:3,20:231.8:2269738:5.92:0,20:233.12:2712655:5.74:9,27:234.8:2392138:5.2:18,37:236.55:2276413:4.8:8,37:237.29:3473888:4.35:99,123:81.75:121791:3.29:17,137:225.86:14970938:8.92:40,133:221.43:6980255:12.5:1,133:218.54:7633694:12.54:2,[133:218.03:5774301:15.72:1
HD_121319P255,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,:225.86:14970938:U:U,0:221.43:6980255:0.0:0,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_121319P252.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,:225.86:14970938:U:U,0:221.43:6980255:0.0:0,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_121319P210,0.0,0,0,0,0,0:234.58,0.0,0:234.92,1:232.2,1:234.01,1:232.94:2832532:0.7:13,14:232.84:2086474:0.8:5,19:231.8:2269738:0.8:0,19:233.12:2712655:0.8:0,19:234.8:2392138:0.8:0,19:236.55:2276413:0.8:0,19:237.29:3473888:0.49:10,24:81.75:121791:0.35:101,116:225.86:14970938:0.49:140,245:221.43:6980255:0.95:87,276:218.54:7633694:1.51:131,[370:218.03:5774301:1.27:39
HD_121319P220,0.0,0,0,0,0,0:234.58,4.0,14:234.92,20:232.2,21:234.01,31:232.94:2832532:2.33:0,31:232.84:2086474:2.33:0,31:231.8:2269738:2.15:7,34:233.12:2712655:1.8:13,30:234.8:2392138:1.82:3,30:236.55:2276413:1.82:0,30:237.29:3473888:1.16:12,41:81.75:121791:0.93:33,54:225.86:14970938:2.21:155,155:221.43:6980255:3.95:283,336:218.54:7633694:5.25:377,[580:218.03:5774301:5.15:26
HD_121319P245,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,5:232.94:2832532:14.4:0,5:232.84:2086474:14.4:0,5:231.8:2269738:14.4:0,5:233.12:2712655:14.4:0,5:234.8:2392138:14.4:0,5:236.55:2276413:14.4:0,5:237.29:3473888:14.4:0,5:81.75:121791:14.4:0,5:225.86:14970938:14.4:0,5:221.43:6980255:14.4:0,U:218.54:7633694:U:U,5:218.03:5774301:14.4:0
HD_121319P215,0.0,0,0,0,0,0:234.58,3.0,3:234.92,13:232.2,24:234.01,33:232.94:2832532:1.03:6,39:232.84:2086474:1.03:0,39:231.8:2269738:1.37:48,87:233.12:2712655:1.37:0,87:234.8:2392138:0.99:14,99:236.55:2276413:0.99:0,99:237.29:3473888:0.73:11,110:81.75:121791:0.55:6,107:225.86:14970938:1.08:114,172:221.43:6980255:2.0:210,329:218.54:7633694:3.02:88,[377:218.03:5774301:3.78:137
HD_121319P242.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:11.2:5,5:236.55:2276413:11.2:0,5:237.29:3473888:11.2:0,5:81.75:121791:11.2:0,5:225.86:14970938:11.2:0,5:221.43:6980255:11.2:0,5:218.54:7633694:11.2:0,[5:218.03:5774301:11.2:0
HD_121319P230,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,1:234.01,2:232.94:2832532:4.1:1,3:232.84:2086474:5.2:19,16:231.8:2269738:5.3:24,38:233.12:2712655:4.55:8,40:234.8:2392138:4.21:16,36:236.55:2276413:4.04:14,37:237.29:3473888:3.06:37,69:81.75:121791:2.69:17,82:225.86:14970938:7.12:107,172:221.43:6980255:10.65:5,175:218.54:7633694:10.65:13,[176:218.03:5774301:10.65:0
HD_121319P227.5,0.0,0,0,0,0,0:234.58,12.0,312:234.92,312:232.2,315:234.01,315:232.94:2832532:4.4:1,315:232.84:2086474:4.2:3,318:231.8:2269738:4.65:9,321:233.12:2712655:3.62:35,338:234.8:2392138:3.35:8,341:236.55:2276413:3.22:4,344:237.29:3473888:2.33:2,344:81.75:121791:2.06:7,347:225.86:14970938:5.35:114,425:221.43:6980255:8.75:79,443:218.54:7633694:10.48:28,[469:218.03:5774301:11.2:15
HD_121319P222.5,0.0,0,0,0,0,0:234.58,12.0,314:234.92,376:232.2,378:234.01,378:232.94:2832532:2.79:0,378:232.84:2086474:2.44:3,378:231.8:2269738:2.56:2,380:233.12:2712655:2.56:0,380:234.8:2392138:2.03:14,383:236.55:2276413:2.03:0,383:237.29:3473888:1.5:153,409:81.75:121791:1.22:55,408:225.86:14970938:3.19:165,437:221.43:6980255:5.45:689,919:218.54:7633694:6.73:10,[918:218.03:5774301:6.74:10
HD_121319P225,0.0,0,0,0,0,0:234.58,0.0,2:234.92,4:232.2,4:234.01,5:232.94:2832532:3.0:5,9:232.84:2086474:3.0:0,9:231.8:2269738:3.0:0,9:233.12:2712655:2.82:10,19:234.8:2392138:2.58:14,31:236.55:2276413:2.26:2,33:237.29:3473888:1.81:22,38:81.75:121791:1.63:47,77:225.86:14970938:4.08:163,193:221.43:6980255:6.73:104,223:218.54:7633694:8.55:70,[270:218.03:5774301:8.89:35
HD_121319P240,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,5:234.01,5:232.94:2832532:12.15:0,5:232.84:2086474:12.15:0,5:231.8:2269738:12.15:0,5:233.12:2712655:12.15:0,5:234.8:2392138:12.15:0,5:236.55:2276413:12.15:0,5:237.29:3473888:12.15:0,5:81.75:121791:6.59:2,7:225.86:14970938:15.17:2,5:221.43:6980255:15.17:0,5:218.54:7633694:15.17:0,[5:218.03:5774301:15.17:0
HD_121319P250,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,0:221.43:6980255:0.0:0,0:218.54:7633694:0.0:0,0:218.03:5774301:0.0:0
HD_121319P247.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:12.95:7,7:81.75:121791:11.95:14,19:225.86:14970938:11.95:0,19:221.43:6980255:11.95:0,19:218.54:7633694:11.95:0,19:218.03:5774301:11.95:0
HD_121319P217.5,0.0,0,0,0,0,0:234.58,0.0,0:234.92,10:232.2,10:234.01,16:232.94:2832532:1.26:5,21:232.84:2086474:1.26:0,21:231.8:2269738:1.68:51,57:233.12:2712655:1.35:10,57:234.8:2392138:1.35:0,57:236.55:2276413:1.15:7,57:237.29:3473888:1.04:3,57:81.75:121791:0.75:7,61:225.86:14970938:1.56:169,203:221.43:6980255:2.82:334,465:218.54:7633694:4.09:60,[512:218.03:5774301:3.94:90
HD_121319P260,U,U,U,U,U,U,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,:225.86:14970938:U:U,10:221.43:6980255:34.75:0,U:218.54:7633694:U:U,10:218.03:5774301:34.75:0
HD_112219P207.5,U,U,U,U,U,U,U,U,47:232.2,47:234.01,47:232.94:2832532:0.28:1,48:232.84:2086474:0.28:0,48:231.8:2269738:0.28:0,48:233.12:2712655:0.28:0,48:234.8:2392138:0.28:0,48:236.55:2276413:0.13:12,37:237.29:3473888:0.13:0,37:81.75:121791:0.03:23,58:225.86:14970938:0.01:159,158:221.43:6980255:0.02:1,167:218.54:7633694:0.01:39,[190:218.03:5774301:0.01:5
HD_112919P207.5,U,U,U,U,U,U,U,U,27:232.2,27:234.01,27:232.94:2832532:0.52:0,27:232.84:2086474:0.52:0,27:231.8:2269738:0.52:0,27:233.12:2712655:0.52:0,27:234.8:2392138:0.52:0,27:236.55:2276413:0.15:1,28:237.29:3473888:0.15:0,28:81.75:121791:0.15:0,28:225.86:14970938:0.06:23,35:221.43:6980255:0.03:50,82:218.54:7633694:0.1:46,[113:218.03:5774301:0.04:694
HD_120619P207.5,U,U,U,U,U,U,U,U,0:232.2,9:234.01,10:232.94:2832532:0.48:0,10:232.84:2086474:0.48:0,10:231.8:2269738:0.48:0,10:233.12:2712655:0.48:0,10:234.8:2392138:0.4:1,11:236.55:2276413:0.4:0,11:237.29:3473888:0.25:10,21:81.75:121791:0.16:10,18:225.86:14970938:0.3:31,40:221.43:6980255:0.23:18,53:218.54:7633694:0.31:38,[71:218.03:5774301:0.25:299
