Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_121319P43.5,2:43.23:4860952:2.4:2,4:42.97:3843033:2.8:2,4:42.33:4275770:2.8:0,4:43.3:3993164:2.8:0,4:41.92:8868422:2.8:0,4:43.04:7367330:2.2:17,U:44.86:9068778::,12:44.15:3751946:1.63:14,U:43.805:5976349:U:U:43.805:5976349:U:U,23:46.76:10832019:0.95:1,24:0:0:0.72:1
LYFT_121319P44,0:43.23:4860952:0.0:0,0:42.97:3843033:2.95:2,1:42.33:4275770:2.95:0,1:43.3:3993164:2.35:2,3:41.92:8868422:2.68:2,1:43.04:7367330:2.16:22,23:44.86:9068778:2.19:2,23:44.15:3751946:2.19:0,23:43.805:5976349:2.19:0,23:46.76:10832019:1.02:6,24:0:0:0.96:2
LYFT_121319P44.5,10:43.23:4860952:3.2:0,10:42.97:3843033:3.2:0,10:42.33:4275770:3.2:0,10:43.3:3993164:3.2:0,10:41.92:8868422:3.6:11,21:43.04:7367330:3.6:0,U:44.86:9068778::,21:44.15:3751946:1.94:1,U:43.805:5976349:U:U,22:46.76:10832019:1.27:187,208:0:0:1.11:11
LYFT_121319P45,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:2.78:1,1:44.86:9068778:2.0:10,11:44.15:3751946:2.07:2,13:43.805:5976349:3.0:7,19:46.76:10832019:1.32:32,41:0:0:1.32:27
LYFT_121319P45.5,2:43.23:4860952:4.15:0,2:42.97:3843033:4.15:0,2:42.33:4275770:4.15:0,2:43.3:3993164:4.15:0,2:41.92:8868422:4.15:0,2:43.04:7367330:3.1:1,2:44.86:9068778:3.1:0,2:44.15:3751946:2.34:10,11:43.805:5976349:3.1:28,39:46.76:10832019:1.64:6,U:0:0:U:U
LYFT_121319P46,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:2.99:2,2:43.805:5976349:2.99:0,2:46.76:10832019:1.74:13,11:0:0:1.74:0
LYFT_121319P46.5,1:43.23:4860952:4.9:0,1:42.97:3843033:4.9:0,1:42.33:4275770:4.9:0,1:43.3:3993164:4.9:0,1:41.92:8868422:4.9:0,1:43.04:7367330:4.9:0,U:44.86:9068778::,1:44.15:3751946:4.9:0,1:43.805:5976349:3.35:1,2:46.76:10832019:3.35:0,2:0:0:1.89:1
LYFT_121319P47,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:3.6:13,5:46.76:10832019:2.2:14,15:0:0:2.05:1
LYFT_121319P47.5,4:43.23:4860952:5.4:0,4:42.97:3843033:5.4:0,4:42.33:4275770:5.4:0,4:43.3:3993164:5.4:0,4:41.92:8868422:5.4:0,4:43.04:7367330:5.4:0,4:44.86:9068778:3.3:3,5:44.15:3751946:3.87:15,15:43.805:5976349:4.25:2,17:46.76:10832019:4.25:0,17:0:0:2.25:1
LYFT_121319P48,6:43.23:4860952:7.0:0,6:42.97:3843033:5.7:2,8:42.33:4275770:5.7:0,8:43.3:3993164:5.7:0,8:41.92:8868422:5.7:0,8:43.04:7367330:5.7:0,8:44.86:9068778:3.7:20,28:44.15:3751946:4.35:1,U:43.805:5976349:U:U,29:46.76:10832019:3.85:1,30:0:0:3.85:0
LYFT_122019P27.5,305:43.23:4860952:0.03:1,304:42.97:3843033:0.02:1,303:42.33:4275770:0.02:0,303:43.3:3993164:0.02:0,303:41.92:8868422:0.03:50,335:43.04:7367330:0.02:2,337:44.86:9068778:0.01:1,336:44.15:3751946:0.01:0,336:43.805:5976349:0.01:34,370:46.76:10832019:0.01:20,377:0:0:0.01:1
LYFT_122019P30,277:43.23:4860952:0.08:17,264:42.97:3843033:0.08:0,264:42.33:4275770:0.03:1,263:43.3:3993164:0.03:2,262:41.92:8868422:0.05:2,264:43.04:7367330:0.03:4,U:44.86:9068778::,268:44.15:3751946:0.03:0,U:43.805:5976349:U:U,267:46.76:10832019:0.01:59,321:0:0:0.01:1
LYFT_122019P32.5,112:43.23:4860952:0.15:21,123:42.97:3843033:0.15:12,134:42.33:4275770:0.12:222,318:43.3:3993164:0.1:11,318:41.92:8868422:0.14:14,317:43.04:7367330:0.08:70,361:44.86:9068778:0.02:3,:44.15:3751946:U:U,215:43.805:5976349:0.04:47,195:46.76:10832019:0.02:7,191:0:0:0.01:1
LYFT_122019P35,764:43.23:4860952:0.33:45,795:42.97:3843033:0.3:332,1062:42.33:4275770:0.28:93,1077:43.3:3993164:0.23:14,1066:41.92:8868422:0.33:190,1203:43.04:7367330:0.21:133,1289:44.86:9068778:0.09:157,1269:44.15:3751946:0.11:2,1269:43.805:5976349:0.1:71,1245:46.76:10832019:0.06:146,1177:0:0:0.07:7
LYFT_122019P37.5,2190:43.23:4860952:0.66:134,2281:42.97:3843033:0.62:63,2302:42.33:4275770:0.62:134,2275:43.3:3993164:0.48:66,2265:41.92:8868422:0.7:164,2320:43.04:7367330:0.5:222,2396:44.86:9068778:0.25:161,2373:44.15:3751946:0.28:1608,1102:43.805:5976349:0.31:135,1032:46.76:10832019:0.15:103,991:0:0:0.16:31
LYFT_122019P40,1211:43.23:4860952:1.24:95,1247:42.97:3843033:1.19:301,1268:42.33:4275770:1.29:405,1198:43.3:3993164:0.97:138,1230:41.92:8868422:1.41:447,1340:43.04:7367330:1.0:446,U:44.86:9068778::,1501:44.15:3751946:0.66:66,U:43.805:5976349:U:U,1492:46.76:10832019:0.38:296,1405:0:0:0.38:93
LYFT_122019P42.5,1808:43.23:4860952:2.2:121,1791:42.97:3843033:2.14:14,1800:42.33:4275770:2.34:56,1818:43.3:3993164:1.88:61,1796:41.92:8868422:2.5:90,1773:43.04:7367330:1.93:367,U:44.86:9068778::,1951:44.15:3751946:1.28:6,1949:43.805:5976349:1.4:76,1930:46.76:10832019:0.84:107,1949:0:0:0.85:29
LYFT_122019P45,85:43.23:4860952:3.52:8,93:42.97:3843033:3.8:6,96:42.33:4275770:3.6:26,92:43.3:3993164:3.3:43,110:41.92:8868422:4.65:31,135:43.04:7367330:3.18:33,162:44.86:9068778:2.28:42,188:44.15:3751946:2.52:16,185:43.805:5976349:2.97:27,195:46.76:10832019:1.6:292,U:46.46:6353382:0.0:0:0:0:U:U
LYFT_122019P47.5,205:43.23:4860952:5.6:0,205:42.97:3843033:5.27:3,207:42.33:4275770:5.4:10,207:43.3:3993164:5.5:1,208:41.92:8868422:6.07:2,209:43.04:7367330:5.67:2,209:44.86:9068778:5.67:0,209:44.15:3751946:4.14:28,U:43.805:5976349:U:U,222:46.76:10832019:2.84:49,263:0:0:2.97:34
LYFT_122019P50,174:43.23:4860952:7.19:0,174:42.97:3843033:7.7:2,174:42.33:4275770:7.15:8,174:43.3:3993164:7.15:0,174:41.92:8868422:8.4:6,174:43.04:7367330:6.92:1,173:44.86:9068778:5.8:10,183:44.15:3751946:6.2:5,183:43.805:5976349:6.6:4,183:46.76:10832019:4.81:2,183:0:0:4.45:12
LYFT_122019P52.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,:44.15:3751946:.8:U,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:0:0:0.0:0
LYFT_122019P55,9:43.23:4860952:12.6:0,9:42.97:3843033:12.58:1,9:42.33:4275770:12.58:0,8:43.3:3993164:12.58:0,8:41.92:8868422:12.58:0,8:43.04:7367330:12.58:0,U:44.86:9068778::,8:44.15:3751946:12.58:0,8:43.805:5976349:12.58:0,8:46.76:10832019:10.0:1,8:0:0:8.67:3
LYFT_122019P60,0:43.23:4860952:17.16:0,0:42.97:3843033:17.16:0,0:42.33:4275770:17.16:0,0:43.3:3993164:17.16:0,0:41.92:8868422:17.16:0,0:43.04:7367330:17.16:0,0:44.86:9068778:17.16:0,:44.15:3751946:U:U,0:43.805:5976349:17.16:0,0:46.76:10832019:17.16:0,0:0:0:17.16:0
LYFT_122719P38.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.99:8,8:43.04:7367330:0.75:2,U:44.86:9068778::,:44.15:3751946:U:U,10:43.805:5976349:0.48:1,10:46.76:10832019:0.33:5,U:0:0:U:U
LYFT_122719P39,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.9:4,4:41.92:8868422:0.9:0,4:43.04:7367330:0.9:0,4:44.86:9068778:0.6:4,8:44.15:3751946:0.6:0,8:43.805:5976349:0.8:5,13:46.76:10832019:0.4:3,10:0:0:0.4:1
LYFT_122719P39.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:1.5:221,221:43.04:7367330:1.5:0,U:44.86:9068778::,221:44.15:3751946:1.5:0,U:43.805:5976349:U:U,221:46.76:10832019:1.5:0,221:0:0:1.5:0
LYFT_122719P40,0:43.23:4860952:1.48:6,2:42.97:3843033:1.48:0,2:42.33:4275770:1.48:0,2:43.3:3993164:1.48:0,2:41.92:8868422:1.48:0,2:43.04:7367330:1.05:8,U:44.86:9068778::,20:44.15:3751946:0.83:4,21:43.805:5976349:0.83:0,21:46.76:10832019:0.53:2,21:0:0:0.53:0
LYFT_122719P40.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:0:0:0.0:0
LYFT_122719P41,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:1.4:8,U:44.86:9068778::,8:44.15:3751946:1.4:0,8:43.805:5976349:1.4:0,8:46.76:10832019:0.73:1,9:0:0:0.68:1
LYFT_122719P41.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:2.0:1,1:43.3:3993164:1.87:1,0:41.92:8868422:1.87:0,0:43.04:7367330:2.04:2,2:44.86:9068778:1.05:3,5:44.15:3751946:1.05:0,U:43.805:5976349:U:U,5:46.76:10832019:1.05:0,5:0:0:1.05:0
LYFT_122719P42,0:43.23:4860952:2.17:10,10:42.97:3843033:2.68:1,11:42.33:4275770:2.25:30,40:43.3:3993164:2.25:0,40:41.92:8868422:2.46:16,40:43.04:7367330:1.58:12,41:44.86:9068778:1.32:1,40:44.15:3751946:1.36:1,41:43.805:5976349:1.36:0,41:46.76:10832019:0.98:10,51:0:0:0.74:9
LYFT_122719P42.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:1.52:2,2:46.76:10832019:1.52:0,2:0:0:1.52:0
LYFT_122719P43,0:43.23:4860952:2.85:3,3:42.97:3843033:2.85:0,3:42.33:4275770:2.85:0,3:43.3:3993164:2.85:0,3:41.92:8868422:3.35:11,14:43.04:7367330:3.35:0,U:44.86:9068778::,14:44.15:3751946:1.75:1,U:43.805:5976349:U:U,15:46.76:10832019:1.3:3,12:0:0:1.0:1
LYFT_122719P43.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:2.57:4,4:41.92:8868422:2.57:0,4:43.04:7367330:2.4:9,13:44.86:9068778:2.4:0,13:44.15:3751946:2.4:0,13:43.805:5976349:1.92:1,34:46.76:10832019:1.62:1,33:0:0:1.13:1
LYFT_122719P44,0:43.23:4860952:0.0:0,0:42.97:3843033:3.15:2,2:42.33:4275770:3.15:0,2:43.3:3993164:3.15:0,2:41.92:8868422:3.15:0,2:43.04:7367330:3.15:0,2:44.86:9068778:1.9:10,10:44.15:3751946:1.9:0,10:43.805:5976349:2.9:11,10:46.76:10832019:1.62:3,13:0:0:1.53:1
LYFT_122719P44.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:3.4:2,2:43.04:7367330:3.4:0,2:44.86:9068778:3.4:0,2:44.15:3751946:3.4:0,2:43.805:5976349:3.4:0,2:46.76:10832019:1.9:2,0:0:0:1.9:0
LYFT_122719P45,1:43.23:4860952:4.0:0,1:42.97:3843033:4.0:0,1:42.33:4275770:4.0:0,1:43.3:3993164:4.0:0,1:41.92:8868422:4.0:0,1:43.04:7367330:3.3:15,16:44.86:9068778:2.5:2,18:44.15:3751946:2.5:0,18:43.805:5976349:2.5:0,18:46.76:10832019:1.85:4,U:0:0:U:U
LYFT_122719P45.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,U:44.86:9068778::,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:2.18:15,15:0:0:2.15:9
LYFT_122719P46,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:3.65:10,U:44.86:9068778::,10:44.15:3751946:2.99:0,10:43.805:5976349:2.99:0,10:46.76:10832019:2.99:0,10:0:0:2.36:2
LYFT_122719P46.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:0.0:0,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:0:0:2.65:94
LYFT_122719P47,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:5.24:1,U:44.86:9068778::,1:44.15:3751946:5.24:0,1:43.805:5976349:5.24:0,1:46.76:10832019:5.24:0,1:0:0:2.83:50
LYFT_122719P47.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:5.25:20,10:44.86:9068778:4.1:10,10:44.15:3751946:4.35:10,10:43.805:5976349:4.35:0,10:46.76:10832019:4.35:0,10:0:0:4.35:0
LYFT_122719P48,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:4.2:10,10:44.15:3751946:4.2:0,10:43.805:5976349:4.2:0,10:46.76:10832019:4.2:0,10:0:0:4.2:0
LYFT_112219P38,U,58:42.97:3843033:0.3:0,58:42.33:4275770:0.13:1,57:43.3:3993164:0.13:0,57:41.92:8868422:0.16:20,71:43.04:7367330:0.04:7,U:44.86:9068778::,76:44.15:3751946:0.01:1,76:43.805:5976349:0.01:0,76:46.76:10832019:0.01:10,66:0:0:0.01:0
LYFT_112919P38,U,48:42.97:3843033:0.28:2,50:42.33:4275770:0.28:0,50:43.3:3993164:0.21:1,51:41.92:8868422:0.4:1,52:43.04:7367330:0.1:3,54:44.86:9068778:0.1:0,54:44.15:3751946:0.03:11,43:43.805:5976349:0.02:2,44:46.76:10832019:0.02:20,55:0:0:0.01:1
LYFT_120619P38,U,537:42.97:3843033:0.46:2,539:42.33:4275770:0.4:11,529:43.3:3993164:0.4:0,529:41.92:8868422:0.46:1,529:43.04:7367330:0.27:9,U:44.86:9068778::,:44.15:3751946:U:U,541:43.805:5976349:0.14:2,542:46.76:10832019:0.14:0,542:0:0:0.14:0
LYFT_121319P38,U,6:42.97:3843033:0.62:0,6:42.33:4275770:0.62:0,6:43.3:3993164:0.62:0,6:41.92:8868422:0.84:2,8:43.04:7367330:0.84:0,8:44.86:9068778:0.84:0,8:44.15:3751946:0.84:0,U:43.805:5976349:U:U,8:46.76:10832019:0.84:0,8:0:0:0.12:2
LYFT_122719P38,U,13:42.97:3843033:0.92:0,13:42.33:4275770:0.92:0,13:43.3:3993164:0.92:0,13:41.92:8868422:1.0:17,30:43.04:7367330:0.61:14,U:44.86:9068778::,39:44.15:3751946:0.47:1,40:43.805:5976349:0.52:10,34:46.76:10832019:0.52:0,34:0:0:0.27:1
LYFT_112219P37.5,U,U,64:42.33:4275770:0.09:25,89:43.3:3993164:0.09:0,89:41.92:8868422:0.1:68,138:43.04:7367330:0.03:44,114:44.86:9068778:0.01:1,113:44.15:3751946:0.01:0,113:43.805:5976349:0.01:0,113:46.76:10832019:0.01:0,113:0:0:0.01:0
LYFT_112919P37.5,U,U,5:42.33:4275770:0.99:0,5:43.3:3993164:0.99:0,5:41.92:8868422:0.29:2,6:43.04:7367330:0.11:2,8:44.86:9068778:0.03:45,:44.15:3751946:U:U,U:43.805:5976349:U:U,51:46.76:10832019:0.03:0,51:0:0:0.03:0
LYFT_120619P37.5,U,U,38:42.33:4275770:0.33:3,37:43.3:3993164:0.22:5,37:41.92:8868422:0.53:10,47:43.04:7367330:0.27:12,53:44.86:9068778:0.08:2,55:44.15:3751946:0.08:0,55:43.805:5976349:0.08:0,55:46.76:10832019:0.02:14,47:0:0:0.02:0
LYFT_121319P37.5,U,U,6:42.33:4275770:0.6:0,6:43.3:3993164:0.6:0,6:41.92:8868422:0.6:0,6:43.04:7367330:0.47:1,6:44.86:9068778:0.47:0,:44.15:3751946:U:U,U:43.805:5976349:U:U,6:46.76:10832019:0.13:2,6:0:0:0.13:0
LYFT_122719P37.5,U,U,2:42.33:4275770:0.85:0,2:43.3:3993164:0.85:0,2:41.92:8868422:0.83:12,14:43.04:7367330:0.56:2,14:44.86:9068778:0.56:0,:44.15:3751946:U:U,14:43.805:5976349:0.56:0,15:46.76:10832019:0.25:2,13:0:0:0.26:1
LYFT_011720P22.5,U,U,U,U,205:41.92:8868422:0.07:0,205:43.04:7367330:0.07:0,205:44.86:9068778:0.02:3,208:44.15:3751946:0.02:0,208:43.805:5976349:0.02:0,208:46.76:10832019:0.02:0,208:0:0:0.02:0
LYFT_011720P25,U,U,U,U,676:41.92:8868422:0.03:3,674:43.04:7367330:0.03:6,U:44.86:9068778::,678:44.15:3751946:0.01:3,681:43.805:5976349:0.01:0,681:46.76:10832019:0.01:0,681:0:0:0.01:0
LYFT_011720P27.5,U,U,U,U,655:41.92:8868422:0.11:0,655:43.04:7367330:0.06:5,U:44.86:9068778::,651:44.15:3751946:0.05:11,651:43.805:5976349:0.05:0,651:46.76:10832019:0.05:0,651:0:0:0.02:2
LYFT_011720P30,U,U,U,U,2499:41.92:8868422:0.2:13,2496:43.04:7367330:0.16:15,2496:44.86:9068778:0.1:230,2390:44.15:3751946:0.11:11,2379:43.805:5976349:0.1:22,2380:46.76:10832019:0.06:28,2375:0:0:0.06:10
LYFT_011720P32.5,U,U,U,U,2362:41.92:8868422:0.44:101,2362:43.04:7367330:0.29:24,U:44.86:9068778::,2452:44.15:3751946:0.22:30,U:43.805:5976349:U:U,2426:46.76:10832019:0.12:41,U:0:0:U:U
LYFT_011720P35,U,U,U,U,3660:41.92:8868422:0.78:293,3504:43.04:7367330:0.57:64,3560:44.86:9068778:0.38:49,3559:44.15:3751946:0.44:32,3563:43.805:5976349:0.47:531,3333:46.76:10832019:0.25:69,3335:0:0:0.28:227
LYFT_011720P37.5,U,U,U,U,1784:41.92:8868422:1.34:824,1808:43.04:7367330:1.0:157,2055:44.86:9068778:0.73:26,2067:44.15:3751946:0.81:320,2019:43.805:5976349:0.8:528,1775:46.76:10832019:0.5:41,U:0:0:U:U
LYFT_011720P40,U,U,U,U,3432:41.92:8868422:2.14:528,3322:43.04:7367330:1.74:257,U:44.86:9068778::,3548:44.15:3751946:1.41:216,3586:43.805:5976349:1.67:153,3438:46.76:10832019:0.93:130,3506:0:0:0.94:88
LYFT_011720P42.5,U,U,U,U,888:41.92:8868422:3.48:62,885:43.04:7367330:2.69:213,U:44.86:9068778::,1057:44.15:3751946:2.28:12,U:43.805:5976349:U:U,1089:46.76:10832019:1.56:612,1453:0:0:1.6:181
LYFT_011720P45,U,U,U,U,1216:41.92:8868422:5.0:14,1214:43.04:7367330:3.82:65,U:44.86:9068778::,1178:44.15:3751946:3.5:236,U:43.805:5976349:U:U,1370:46.76:10832019:2.48:132,1338:0:0:2.54:52
LYFT_011720P47.5,U,U,U,U,1115:41.92:8868422:6.1:0,1115:43.04:7367330:6.1:0,1115:44.86:9068778:4.47:14,1101:44.15:3751946:4.95:5,1101:43.805:5976349:4.93:1,1101:46.76:10832019:4.0:19,1115:0:0:3.8:60
LYFT_011720P50,U,U,U,U,3282:41.92:8868422:7.47:0,3282:43.04:7367330:7.4:5,3280:44.86:9068778:6.2:14,3267:44.15:3751946:6.87:19,3267:43.805:5976349:7.15:1,3267:46.76:10832019:5.3:12,3265:0:0:5.4:74
LYFT_011720P52.5,U,U,U,U,305:41.92:8868422:10.1:0,305:43.04:7367330:10.1:0,U:44.86:9068778::,305:44.15:3751946:8.25:30,305:43.805:5976349:8.25:0,305:46.76:10832019:8.25:0,305:0:0:8.25:0
LYFT_011720P55,U,U,U,U,471:41.92:8868422:13.45:5,471:43.04:7367330:13.45:0,471:44.86:9068778:10.43:2,469:44.15:3751946:10.43:0,469:43.805:5976349:11.2:8,468:46.76:10832019:11.2:0,468:0:0:9.1:31
LYFT_011720P57.5,U,U,U,U,230:41.92:8868422:14.3:0,230:43.04:7367330:14.3:0,U:44.86:9068778::,230:44.15:3751946:13.38:1,U:43.805:5976349:U:U,229:46.76:10832019:11.56:11,229:0:0:11.56:0
LYFT_011720P60,U,U,U,U,875:41.92:8868422:18.15:11,875:43.04:7367330:18.15:0,U:44.86:9068778::,878:44.15:3751946:14.99:0,U:43.805:5976349:U:U,878:46.76:10832019:13.74:93,878:0:0:13.74:0
LYFT_011720P62.5,U,U,U,U,31:41.92:8868422:19.95:0,31:43.04:7367330:19.95:0,U:44.86:9068778::,31:44.15:3751946:18.28:5,29:43.805:5976349:18.28:0,26:46.76:10832019:16.15:1,27:0:0:16.15:0
LYFT_011720P65,U,U,U,U,56:41.92:8868422:21.0:0,56:43.04:7367330:21.0:0,U:44.86:9068778::,56:44.15:3751946:21.0:0,56:43.805:5976349:21.0:0,56:46.76:10832019:18.58:1,57:0:0:18.58:0
LYFT_011720P67.5,U,U,U,U,5:41.92:8868422:24.16:0,5:43.04:7367330:24.16:0,U:44.86:9068778::,5:44.15:3751946:24.16:0,5:43.805:5976349:24.16:0,5:46.76:10832019:24.16:0,5:0:0:24.16:0
LYFT_011720P70,U,U,U,U,32:41.92:8868422:25.45:0,32:43.04:7367330:25.45:0,U:44.86:9068778::,32:44.15:3751946:25.45:0,32:43.805:5976349:25.45:0,32:46.76:10832019:25.45:0,32:0:0:25.45:0
LYFT_112219P37,U,U,U,U,263:41.92:8868422:0.06:0,263:43.04:7367330:0.03:46,302:44.86:9068778:0.03:0,302:44.15:3751946:0.01:10,302:43.805:5976349:0.01:4,298:46.76:10832019:0.01:1,298:0:0:0.01:0
LYFT_112919P37,U,U,U,U,9:41.92:8868422:0.62:0,9:43.04:7367330:0.62:0,9:44.86:9068778:0.03:2,:44.15:3751946:U:U,10:43.805:5976349:0.03:0,10:46.76:10832019:0.03:0,U:0:0:U:U
LYFT_120619P37,U,U,U,U,26:41.92:8868422:0.25:0,26:43.04:7367330:0.16:4,U:44.86:9068778::,31:44.15:3751946:0.05:0,31:43.805:5976349:0.05:0,32:46.76:10832019:0.02:1,33:0:0:0.02:0
LYFT_121319P37,U,U,U,U,8:41.92:8868422:0.5:3,10:43.04:7367330:0.5:0,10:44.86:9068778:0.5:0,:44.15:3751946:U:U,10:43.805:5976349:0.5:0,10:46.76:10832019:0.5:0,10:0:0:0.5:0
LYFT_122719P37,U,U,U,U,10:41.92:8868422:0.75:0,10:43.04:7367330:0.55:5,15:44.86:9068778:0.29:10,:44.15:3751946:U:U,15:43.805:5976349:0.44:5,15:46.76:10832019:0.44:0,15:0:0:0.44:0
LYFT_122019P44,U,U,U,U,U,U,U,140:44.15:3751946:2.06:60,179:43.805:5976349:2.04:578,631:46.76:10832019:1.25:188,633:0:0:1.25:59
LYFT_122019P40.5,U,U,U,U,U,U,U,4:44.15:3751946:0.78:2,6:43.805:5976349:0.75:1,7:46.76:10832019:0.44:13,16:0:0:0.45:11
LYFT_121319P48.5,U,U,U,U,U,U,U,10:44.15:3751946:4.7:3,10:43.805:5976349:4.6:1,10:46.76:10832019:4.6:0,10:0:0:3.13:1
LYFT_122019P43,U,U,U,U,U,U,U,24:44.15:3751946:1.54:7,29:43.805:5976349:1.6:240,243:46.76:10832019:0.97:75,240:0:0:0.96:13
LYFT_122019P47,U,U,U,U,U,U,U,1:44.15:3751946:3.42:0,1:43.805:5976349:3.42:0,1:46.76:10832019:2.77:39,23:0:0:2.56:16
LYFT_112919P51,U,U,U,U,U,U,U,0:44.15:3751946:8.15:0,0:43.805:5976349:8.15:0,0:46.76:10832019:5.0:3,U:0:0:U:U
LYFT_122019P48,U,U,U,U,U,U,U,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:0:0:3.18:10
LYFT_122019P43.5,U,U,U,U,U,U,U,3:44.15:3751946:1.72:6,9:43.805:5976349:2.03:65,54:46.76:10832019:1.18:5,54:0:0:1.13:56
LYFT_122019P45.5,U,U,U,U,U,U,U,7:44.15:3751946:2.79:3,7:43.805:5976349:2.79:0,7:46.76:10832019:2.0:7,U:0:0:U:U
LYFT_122019P41.5,U,U,U,U,U,U,U,12:44.15:3751946:1.05:4,14:43.805:5976349:1.05:40,53:46.76:10832019:0.61:28,U:0:0:U:U
LYFT_121319P49,U,U,U,U,U,U,U,1:44.15:3751946:4.8:0,1:43.805:5976349:5.5:11,11:46.76:10832019:5.5:0,11:0:0:5.5:0
LYFT_120619P48.5,U,U,U,U,U,U,U,14:44.15:3751946:4.2:1,15:43.805:5976349:4.65:9,15:46.76:10832019:2.89:1,16:0:0:2.82:9
LYFT_122019P44.5,U,U,U,U,U,U,U,70:44.15:3751946:2.3:70,132:43.805:5976349:2.3:74,202:46.76:10832019:1.5:20,U:0:0:U:U
LYFT_122719P49,U,U,U,U,U,U,U,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,0:0:0:0.0:0
LYFT_122019P39.5,U,U,U,U,U,U,U,4:44.15:3751946:0.58:2,U:43.805:5976349:U:U,13:46.76:10832019:0.35:9,18:0:0:0.33:2
LYFT_122019P48.5,U,U,U,U,U,U,U,0:44.15:3751946:0.0:0,0:43.805:5976349:0.0:0,0:46.76:10832019:0.0:0,U:0:0:U:U
