Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
CTSH_112919P56.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,U:63.36:1808339:0.0:0:63.36:1808339:.:U,U:63.4:2296130:U:U,0:63.19:3046940:0.0:0
CTSH_112919P57,2:60.45,2:59.89,2:60.94,2.0,2:62.07,2:61.92,2:62.26,2:63.03:2663642:0.0:0,2:62.86:1788590:0.0:0,2:62.64:1533892:0.0:0,2:62.84:2724744:0.0:0,2:62.51:1730996:0.0:0,2:63.11:2557225:0.0:0,2:63.38:2533648:0.0:0,U:63.63:2812820:.:,2:63.92:2107570:0.0:0,U:63.36:1808339:U:U,2:63.4:2296130:0.0:0,2:63.19:3046940:0.0:0
CTSH_112919P57.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,U:63.63:2812820::,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,0:63.19:3046940:0.0:0
CTSH_112919P58,10:60.45,7:59.89,7:60.94,7.0,7:62.07,7:61.92,7:62.26,7:63.03:2663642:0.85:0,7:62.86:1788590:0.85:0,7:62.64:1533892:0.85:0,7:62.84:2724744:0.85:0,7:62.51:1730996:0.85:0,7:63.11:2557225:0.85:0,7:63.38:2533648:0.85:0,7:63.63:2812820:0.85:0,7:63.92:2107570:0.85:0,U:63.36:1808339:U:U,7:63.4:2296130:0.85:0,7:63.19:3046940:0.85:0
CTSH_112919P58.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,:63.92:2107570:U:U,U:63.36:1808339:U:U,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_112919P59,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,U:63.63:2812820::,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.0:0
CTSH_112919P59.5,0:60.45,0:59.89,0:60.94,0.0,0:62.07,0:61.92,0:62.26,0:63.03:2663642:0.0:0,0:62.86:1788590:0.0:0,0:62.64:1533892:0.0:0,0:62.84:2724744:0.0:0,0:62.51:1730996:0.0:0,0:63.11:2557225:0.0:0,0:63.38:2533648:0.0:0,0:63.63:2812820:0.0:0,0:63.92:2107570:0.0:0,0:63.36:1808339:0.0:0,0:63.4:2296130:0.0:0,[0:63.19:3046940:0.05:1
CTSH_112919P60,0:60.45,0:59.89,0:60.94,0.0,1:62.07,1:61.92,1:62.26,1:63.03:2663642:0.79:0,1:62.86:1788590:0.79:0,1:62.64:1533892:0.79:0,1:62.84:2724744:0.79:0,1:62.51:1730996:0.79:0,1:63.11:2557225:0.79:0,1:63.38:2533648:0.79:0,U:63.63:2812820::,1:63.92:2107570:0.79:0,U:63.36:1808339:U:U,1:63.4:2296130:0.79:0,[1:63.19:3046940:0.05:3
CTSH_112919P60.5,31:60.45,31:59.89,31:60.94,31.0,31:62.07,32:61.92,32:62.26,32:63.03:2663642:0.52:0,32:62.86:1788590:0.52:0,32:62.64:1533892:0.52:0,32:62.84:2724744:0.52:0,32:62.51:1730996:0.52:0,32:63.11:2557225:0.52:0,32:63.38:2533648:0.52:0,32:63.63:2812820:0.52:0,32:63.92:2107570:0.52:0,32:63.36:1808339:0.52:0,32:63.4:2296130:0.52:0,[32:63.19:3046940:0.52:0
CTSH_112919P61,1:60.45,1:59.89,1:60.94,1.0,1:62.07,1:61.92,1:62.26,1:63.03:2663642:2.1:0,1:62.86:1788590:2.1:0,1:62.64:1533892:2.1:0,1:62.84:2724744:2.1:0,1:62.51:1730996:2.1:0,1:63.11:2557225:2.1:0,1:63.38:2533648:0.15:1,0:63.63:2812820:0.15:0,0:63.92:2107570:0.15:0,0:63.36:1808339:0.15:0,0:63.4:2296130:0.15:0,[0:63.19:3046940:0.15:0
